BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,2.944,3.013,0.065,2.926,2.995,0.066,0.018,0.018,0.000,5.1131,5.6906,4.297,2.367,14.062,8.366,-1
0,195,25.288,3.133,1.634,25.271,3.115,1.634,0.018,0.018,0.002,4.8183,5.3445,6.250,3.396,16.250,11.346,-1
0,-1,25.288,3.133,1.634,25.271,3.115,1.634,0.018,0.018,0.002,-1,-1,-1,-1,-1,-1,0.08
1,0,25.288,3.133,1.634,25.271,3.115,1.634,0.018,0.018,0.002,4.8761,4.8761,5.078,5.078,14.844,14.844,-1
1,100,3.039,3.094,1.340,3.021,3.077,1.340,0.018,0.018,0.002,4.8284,4.8457,5.859,5.213,16.016,16.387,-1
1,195,2.176,3.073,1.157,2.158,3.056,1.157,0.017,0.018,0.002,5.0854,4.8200,1.250,5.400,11.250,16.722,-1
1,-1,2.176,3.073,1.157,2.158,3.056,1.157,0.017,0.018,0.002,-1,-1,-1,-1,-1,-1,0.34
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.485,1.474,0.007,1.467,1.456,0.007,0.018,0.018,0.000,5.1131,5.6906,4.297,2.367,14.062,8.366,-1
0,195,23.288,1.595,1.599,23.270,1.577,1.599,0.018,0.018,0.000,4.8183,5.3445,6.250,3.396,16.250,11.346,-1
0,-1,23.288,1.595,1.599,23.270,1.577,1.599,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.08
1,0,23.288,1.595,1.599,23.270,1.577,1.599,0.018,0.018,0.000,4.8761,4.8761,5.078,5.078,14.844,14.844,-1
1,100,1.476,1.556,1.311,1.459,1.539,1.311,0.018,0.018,0.000,4.8282,4.8457,5.859,5.213,16.016,16.364,-1
1,195,0.608,1.534,1.132,0.590,1.516,1.132,0.018,0.018,0.000,5.0850,4.8200,1.250,5.406,11.250,16.690,-1
1,-1,0.608,1.534,1.132,0.590,1.516,1.132,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.34
2,0,0.608,1.534,1.132,0.590,1.516,1.132,0.018,0.018,0.000,4.7870,4.7870,5.078,5.078,16.016,16.016,-1
2,100,1.477,1.523,1.015,1.460,1.506,1.015,0.017,0.018,0.000,4.7525,4.7406,4.688,6.030,17.578,18.336,-1
2,195,0.604,1.514,0.925,0.586,1.496,0.925,0.018,0.018,0.000,4.6902,4.7256,3.750,6.324,23.750,18.768,-1
2,-1,0.604,1.514,0.925,0.586,1.496,0.925,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.16
3,0,0.604,1.514,0.925,0.586,1.496,0.925,0.018,0.018,0.000,4.7050,4.7050,8.203,8.203,19.531,19.531,-1
3,100,1.484,1.509,0.858,1.466,1.491,0.858,0.018,0.018,0.000,4.6550,4.6623,6.250,7.379,21.875,20.711,-1
3,195,0.617,1.504,0.802,0.599,1.486,0.802,0.018,0.018,0.000,4.7107,4.6567,5.000,7.438,18.750,20.674,-1
3,-1,0.617,1.504,0.802,0.599,1.486,0.802,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.51
4,0,0.617,1.504,0.802,0.599,1.486,0.802,0.018,0.018,0.000,4.6903,4.6903,5.859,5.859,23.828,23.828,-1
4,100,1.487,1.501,0.757,1.469,1.483,0.757,0.017,0.018,0.000,4.5308,4.6137,7.812,7.666,26.172,21.697,-1
4,195,0.627,1.498,0.718,0.610,1.480,0.718,0.017,0.018,0.000,4.5313,4.6022,11.250,7.962,21.250,21.972,-1
4,-1,0.627,1.498,0.718,0.610,1.480,0.718,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.13
5,0,0.627,1.498,0.718,0.610,1.480,0.718,0.017,0.018,0.000,4.8054,4.8054,5.078,5.078,16.797,16.797,-1
5,100,1.723,1.497,0.685,1.705,1.479,0.685,0.018,0.018,0.000,4.5332,4.5499,8.594,8.288,23.438,23.097,-1
5,195,0.616,1.494,0.656,0.598,1.477,0.656,0.018,0.018,0.000,4.6971,4.5361,2.500,8.568,20.000,23.344,-1
5,-1,0.616,1.494,0.656,0.598,1.477,0.656,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.33
6,0,0.616,1.494,0.656,0.598,1.477,0.656,0.018,0.018,0.000,4.4858,4.4858,6.641,6.641,21.484,21.484,-1
6,100,1.483,1.494,0.631,1.465,1.476,0.631,0.018,0.018,0.000,4.5467,4.5033,5.078,9.004,22.656,23.909,-1
6,195,0.618,1.492,0.608,0.602,1.474,0.608,0.017,0.018,0.000,4.2529,4.4917,12.500,9.142,32.500,24.290,-1
6,-1,0.618,1.492,0.608,0.602,1.474,0.608,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.25
7,0,0.618,1.492,0.608,0.602,1.474,0.608,0.017,0.018,0.000,4.4142,4.4142,12.500,12.500,30.078,30.078,-1
7,100,1.488,1.491,0.587,1.470,1.474,0.587,0.018,0.018,0.000,4.4450,4.4527,13.281,9.402,28.125,25.476,-1
7,195,0.620,1.490,0.569,0.602,1.472,0.569,0.017,0.018,0.000,4.2554,4.4435,7.500,9.570,28.750,25.736,-1
7,-1,0.620,1.490,0.569,0.602,1.472,0.569,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.19
8,0,0.620,1.490,0.569,0.602,1.472,0.569,0.017,0.018,0.000,4.3218,4.3218,8.984,8.984,25.391,25.391,-1
8,100,1.479,1.490,0.552,1.462,1.472,0.552,0.017,0.018,0.000,4.3765,4.3997,12.500,10.423,29.297,26.818,-1
8,195,0.624,1.489,0.537,0.607,1.471,0.537,0.017,0.018,0.000,4.3714,4.3930,10.000,10.420,23.750,27.070,-1
8,-1,0.624,1.489,0.537,0.607,1.471,0.537,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.57
9,0,0.624,1.489,0.537,0.607,1.471,0.537,0.017,0.018,0.000,4.3480,4.3480,11.328,11.328,29.688,29.688,-1
9,100,1.477,1.488,0.523,1.460,1.471,0.523,0.018,0.018,0.000,4.2970,4.3476,13.672,10.779,31.250,27.905,-1
9,195,0.618,1.488,0.510,0.601,1.470,0.510,0.018,0.018,0.000,4.4068,4.3508,11.250,10.856,27.500,27.982,-1
9,-1,0.618,1.488,0.510,0.601,1.470,0.510,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.06
10,0,0.618,1.488,0.510,0.601,1.470,0.510,0.018,0.018,0.000,4.3290,4.3290,9.375,9.375,26.172,26.172,-1
10,100,1.487,1.488,0.498,1.469,1.470,0.498,0.017,0.018,0.000,4.3669,4.3278,10.547,10.825,24.609,28.345,-1
10,195,0.622,1.487,0.486,0.604,1.469,0.486,0.018,0.018,0.000,4.3034,4.3213,8.750,11.086,26.250,28.620,-1
10,-1,0.622,1.487,0.486,0.604,1.469,0.486,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.8
11,0,0.622,1.487,0.486,0.604,1.469,0.486,0.018,0.018,0.000,4.3006,4.3006,8.984,8.984,30.469,30.469,-1
11,100,1.488,1.487,0.476,1.470,1.469,0.476,0.018,0.018,0.000,4.2682,4.2893,13.281,11.483,29.297,28.782,-1
11,195,0.617,1.486,0.466,0.599,1.469,0.466,0.018,0.018,0.000,4.4221,4.2808,5.000,11.564,25.000,29.168,-1
11,-1,0.617,1.486,0.466,0.599,1.469,0.466,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.27
12,0,0.617,1.486,0.466,0.599,1.469,0.466,0.018,0.018,0.000,4.3241,4.3241,11.719,11.719,27.734,27.734,-1
12,100,1.490,1.486,0.457,1.472,1.469,0.457,0.018,0.018,0.000,4.1865,4.2640,14.453,12.009,31.250,29.792,-1
12,195,0.614,1.486,0.448,0.597,1.468,0.448,0.017,0.018,0.000,4.0783,4.2514,15.000,12.028,36.250,30.058,-1
12,-1,0.614,1.486,0.448,0.597,1.468,0.448,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.35
13,0,0.614,1.486,0.448,0.597,1.468,0.448,0.017,0.018,0.000,4.2654,4.2654,8.984,8.984,25.781,25.781,-1
13,100,1.481,1.486,0.440,1.464,1.468,0.440,0.018,0.018,0.000,4.4363,4.2196,8.594,12.655,23.828,31.099,-1
13,195,0.617,1.486,0.432,0.599,1.468,0.432,0.018,0.018,0.000,4.3640,4.2183,10.000,12.638,23.750,31.026,-1
13,-1,0.617,1.486,0.432,0.599,1.468,0.432,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.36
14,0,0.617,1.486,0.432,0.599,1.468,0.432,0.018,0.018,0.000,4.1893,4.1893,14.062,14.062,30.469,30.469,-1
14,100,1.486,1.486,0.425,1.468,1.468,0.425,0.018,0.018,0.000,4.2737,4.1819,10.156,12.635,29.297,31.490,-1
14,195,0.620,1.485,0.418,0.602,1.467,0.418,0.018,0.018,0.000,4.4342,4.1887,10.000,12.664,23.750,31.438,-1
14,-1,0.620,1.485,0.418,0.602,1.467,0.418,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.51
15,0,0.620,1.485,0.418,0.602,1.467,0.418,0.018,0.018,0.000,4.2227,4.2227,8.984,8.984,27.734,27.734,-1
15,100,1.484,1.485,0.411,1.466,1.467,0.411,0.018,0.018,0.000,4.1436,4.1632,12.500,13.007,32.422,32.321,-1
15,195,0.626,1.485,0.405,0.608,1.467,0.405,0.018,0.018,0.000,4.2145,4.1552,11.250,13.258,30.000,32.446,-1
15,-1,0.626,1.485,0.405,0.608,1.467,0.405,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.38
16,0,0.626,1.485,0.405,0.608,1.467,0.405,0.018,0.018,0.000,4.2240,4.2240,10.547,10.547,29.688,29.688,-1
16,100,1.495,1.485,0.399,1.478,1.467,0.399,0.017,0.018,0.000,4.1912,4.1270,9.375,13.304,29.297,32.921,-1
16,195,0.609,1.484,0.393,0.591,1.467,0.393,0.017,0.018,0.000,4.2630,4.1238,2.500,13.680,21.250,33.092,-1
16,-1,0.609,1.484,0.393,0.591,1.467,0.393,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.54
17,0,0.609,1.484,0.393,0.591,1.467,0.393,0.017,0.018,0.000,4.2446,4.2446,8.594,8.594,30.078,30.078,-1
17,100,1.493,1.484,0.388,1.475,1.467,0.388,0.018,0.018,0.000,4.1759,4.1025,10.938,13.912,31.250,33.335,-1
17,195,0.618,1.484,0.383,0.600,1.466,0.383,0.018,0.018,0.000,3.8717,4.0992,18.750,14.094,43.750,33.436,-1
17,-1,0.618,1.484,0.383,0.600,1.466,0.383,0.018,0.018,0.000,-1,-1,-1,-1,-1,-1,0.38
18,0,0.618,1.484,0.383,0.600,1.466,0.383,0.018,0.018,0.000,3.9300,3.9300,17.188,17.188,39.062,39.062,-1
18,100,1.478,1.484,0.377,1.460,1.466,0.377,0.018,0.018,0.000,3.9455,4.0661,17.578,14.395,35.547,34.506,-1
18,195,0.626,1.484,0.373,0.608,1.466,0.373,0.017,0.018,0.000,4.2268,4.0777,8.750,14.224,26.250,34.080,-1
18,-1,0.626,1.484,0.373,0.608,1.466,0.373,0.017,0.018,0.000,-1,-1,-1,-1,-1,-1,0.69
19,0,0.626,1.484,0.373,0.608,1.466,0.373,0.017,0.018,0.000,3.9079,3.9079,18.359,18.359,39.062,39.062,-1
