BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,2.702,2.907,0.142,1.774,1.953,0.101,0.928,0.954,0.096,4.7658,5.0646,6.250,3.991,18.359,12.291,-1
0,195,27.190,3.035,1.786,26.251,2.064,1.786,0.939,0.971,0.099,4.5056,4.8975,5.000,5.094,21.250,15.346,-1
0,-1,27.190,3.035,1.786,26.251,2.064,1.786,0.939,0.971,0.099,-1,-1,-1,-1,-1,-1,0.28
1,0,27.190,3.035,1.786,26.251,2.064,1.786,0.939,0.971,0.099,4.6640,4.6640,7.031,7.031,20.312,20.312,-1
1,100,2.703,2.990,1.467,1.822,2.019,1.465,0.881,0.971,0.102,4.6676,4.6135,6.250,7.391,21.875,20.893,-1
1,195,1.836,2.965,1.269,0.880,1.988,1.267,0.956,0.976,0.102,4.9182,4.5776,5.000,7.804,11.250,21.698,-1
1,-1,1.836,2.965,1.269,0.880,1.988,1.267,0.956,0.976,0.102,-1,-1,-1,-1,-1,-1,0.26
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.522,1.468,0.065,1.258,1.289,0.046,0.263,0.179,0.053,4.7619,5.0626,6.641,3.984,15.625,12.589,-1
0,195,26.676,1.612,1.850,26.474,1.416,1.848,0.202,0.196,0.070,4.5298,4.8972,6.250,5.106,20.000,15.486,-1
0,-1,26.676,1.612,1.850,26.474,1.416,1.848,0.202,0.196,0.070,-1,-1,-1,-1,-1,-1,0.33
1,0,26.676,1.612,1.850,26.474,1.416,1.848,0.202,0.196,0.070,4.6662,4.6662,7.031,7.031,19.531,19.531,-1
1,100,1.485,1.573,1.516,1.312,1.372,1.515,0.173,0.201,0.069,4.6584,4.6108,4.688,7.356,21.484,20.935,-1
1,195,0.664,1.548,1.310,0.517,1.343,1.309,0.147,0.205,0.074,4.9052,4.5705,5.000,7.840,15.000,21.864,-1
1,-1,0.664,1.548,1.310,0.517,1.343,1.309,0.147,0.205,0.074,-1,-1,-1,-1,-1,-1,0.26
2,0,0.664,1.548,1.310,0.517,1.343,1.309,0.147,0.205,0.074,4.5588,4.5588,7.812,7.812,21.094,21.094,-1
2,100,1.462,1.533,1.175,1.306,1.332,1.174,0.155,0.201,0.075,4.4609,4.4424,8.594,9.267,27.734,24.930,-1
2,195,0.672,1.521,1.072,0.512,1.321,1.070,0.161,0.200,0.077,4.4514,4.4167,7.500,9.492,25.000,25.452,-1
2,-1,0.672,1.521,1.072,0.512,1.321,1.070,0.161,0.200,0.077,-1,-1,-1,-1,-1,-1,0.13
3,0,0.672,1.521,1.072,0.512,1.321,1.070,0.161,0.200,0.077,4.3628,4.3628,12.891,12.891,25.391,25.391,-1
3,100,1.526,1.514,0.995,1.261,1.311,0.993,0.266,0.203,0.083,4.3345,4.3158,12.109,11.108,30.859,28.322,-1
3,195,0.699,1.507,0.931,0.562,1.303,0.929,0.136,0.204,0.086,4.3692,4.3012,10.000,11.188,20.000,28.498,-1
3,-1,0.699,1.507,0.931,0.562,1.303,0.929,0.136,0.204,0.086,-1,-1,-1,-1,-1,-1,1.25
4,0,0.699,1.507,0.931,0.562,1.303,0.929,0.136,0.204,0.086,4.3421,4.3421,11.328,11.328,28.516,28.516,-1
4,100,1.497,1.503,0.879,1.273,1.297,0.878,0.224,0.206,0.090,4.1722,4.2088,12.500,12.214,33.984,30.623,-1
4,195,0.876,1.500,0.834,0.428,1.288,0.833,0.447,0.212,0.096,4.1911,4.1790,12.500,12.656,37.500,31.258,-1
4,-1,0.876,1.500,0.834,0.428,1.288,0.833,0.447,0.212,0.096,-1,-1,-1,-1,-1,-1,0.26
5,0,0.876,1.500,0.834,0.428,1.288,0.833,0.447,0.212,0.096,4.2503,4.2503,12.500,12.500,29.688,29.688,-1
5,100,1.563,1.498,0.797,1.258,1.284,0.796,0.305,0.214,0.098,4.0510,4.0647,15.625,13.966,36.328,34.182,-1
5,195,0.672,1.495,0.764,0.482,1.280,0.762,0.191,0.215,0.099,4.2141,4.0333,10.000,14.384,30.000,34.646,-1
5,-1,0.672,1.495,0.764,0.482,1.280,0.762,0.191,0.215,0.099,-1,-1,-1,-1,-1,-1,0.65
6,0,0.672,1.495,0.764,0.482,1.280,0.762,0.191,0.215,0.099,3.9957,3.9957,16.406,16.406,34.375,34.375,-1
6,100,1.459,1.494,0.735,1.307,1.277,0.734,0.152,0.217,0.102,4.0289,3.9372,14.453,15.815,33.984,36.997,-1
6,195,0.759,1.493,0.709,0.533,1.274,0.707,0.226,0.219,0.103,3.6456,3.9087,21.250,16.228,46.250,37.532,-1
6,-1,0.759,1.493,0.709,0.533,1.274,0.707,0.226,0.219,0.103,-1,-1,-1,-1,-1,-1,0.93
7,0,0.759,1.493,0.709,0.533,1.274,0.707,0.226,0.219,0.103,3.8248,3.8248,18.359,18.359,41.406,41.406,-1
7,100,1.563,1.492,0.686,1.419,1.274,0.684,0.143,0.218,0.103,3.8868,3.8184,19.531,17.567,36.328,39.797,-1
