BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
29,-1,0.715,1.475,0.386,0.514,1.264,0.380,0.201,0.210,0.107,-1,-1,-1,-1,-1,-1,0.53
30,0,0.715,1.475,0.386,0.514,1.264,0.380,0.201,0.210,0.107,2.7854,2.7854,34.766,34.766,59.375,59.375,-1
30,100,1.453,1.475,0.383,1.284,1.265,0.377,0.169,0.210,0.106,2.5102,2.4490,38.672,42.211,66.406,68.174,-1
30,195,0.676,1.475,0.381,0.530,1.265,0.374,0.146,0.210,0.106,2.6042,2.4257,36.250,42.736,66.250,68.688,-1
30,-1,0.676,1.475,0.381,0.530,1.265,0.374,0.146,0.210,0.106,-1,-1,-1,-1,-1,-1,0.58
31,0,0.676,1.475,0.381,0.530,1.265,0.374,0.146,0.210,0.106,2.2290,2.2290,47.656,47.656,74.219,74.219,-1
31,100,1.497,1.475,0.378,1.274,1.265,0.371,0.223,0.209,0.106,2.6807,2.3481,37.109,44.748,63.672,70.432,-1
31,195,0.667,1.474,0.376,0.501,1.265,0.369,0.166,0.209,0.106,2.6692,2.3513,37.500,44.658,67.500,70.314,-1
31,-1,0.667,1.474,0.376,0.501,1.265,0.369,0.166,0.209,0.106,-1,-1,-1,-1,-1,-1,0.52
32,0,0.667,1.474,0.376,0.501,1.265,0.369,0.166,0.209,0.106,2.3139,2.3139,43.750,43.750,71.094,71.094,-1
32,100,1.455,1.474,0.373,1.324,1.266,0.366,0.130,0.209,0.105,2.2616,2.3407,48.047,44.790,73.438,70.065,-1
32,195,0.696,1.474,0.370,0.544,1.266,0.363,0.151,0.208,0.105,2.7088,2.3406,38.750,44.788,62.500,70.174,-1
32,-1,0.696,1.474,0.370,0.544,1.266,0.363,0.151,0.208,0.105,-1,-1,-1,-1,-1,-1,0.55
33,0,0.696,1.474,0.370,0.544,1.266,0.363,0.151,0.208,0.105,2.1603,2.1603,46.484,46.484,73.047,73.047,-1
33,100,1.442,1.474,0.368,1.258,1.266,0.361,0.185,0.208,0.104,2.2641,2.3359,46.094,44.589,75.391,70.100,-1
33,195,0.736,1.474,0.365,0.541,1.266,0.358,0.195,0.208,0.104,2.6870,2.3278,31.250,44.580,58.750,70.408,-1
33,-1,0.736,1.474,0.365,0.541,1.266,0.358,0.195,0.208,0.104,-1,-1,-1,-1,-1,-1,0.52
34,0,0.736,1.474,0.365,0.541,1.266,0.358,0.195,0.208,0.104,2.3782,2.3782,44.141,44.141,68.750,68.750,-1
34,100,1.169,1.474,0.363,0.998,1.266,0.356,0.171,0.208,0.104,2.2872,2.3058,46.875,45.494,75.000,70.750,-1
34,195,0.648,1.474,0.361,0.529,1.266,0.354,0.119,0.208,0.104,2.8591,2.3029,33.750,45.446,62.500,70.812,-1
34,-1,0.648,1.474,0.361,0.529,1.266,0.354,0.119,0.208,0.104,-1,-1,-1,-1,-1,-1,0.52
35,0,0.648,1.474,0.361,0.529,1.266,0.354,0.119,0.208,0.104,2.2178,2.2178,49.219,49.219,71.484,71.484,-1
35,100,1.443,1.474,0.359,1.275,1.266,0.351,0.167,0.208,0.104,2.2744,2.2989,50.000,45.514,72.656,70.927,-1
35,195,0.706,1.474,0.357,0.522,1.266,0.349,0.184,0.207,0.104,2.6179,2.3015,38.750,45.328,70.000,70.920,-1
35,-1,0.706,1.474,0.357,0.522,1.266,0.349,0.184,0.207,0.104,-1,-1,-1,-1,-1,-1,0.58
36,0,0.706,1.474,0.357,0.522,1.266,0.349,0.184,0.207,0.104,2.2374,2.2374,47.266,47.266,71.094,71.094,-1
36,100,1.734,1.473,0.354,1.295,1.266,0.347,0.430,0.207,0.104,2.1155,2.2827,49.219,45.537,75.781,71.422,-1
36,195,0.856,1.473,0.352,0.436,1.266,0.345,0.420,0.207,0.104,2.2115,2.2745,51.250,45.740,71.250,71.618,-1
36,-1,0.856,1.473,0.352,0.436,1.266,0.345,0.420,0.207,0.104,-1,-1,-1,-1,-1,-1,0.54
37,0,0.856,1.473,0.352,0.436,1.266,0.345,0.420,0.207,0.104,2.2576,2.2576,48.438,48.438,69.141,69.141,-1
37,100,1.873,1.473,0.351,1.444,1.266,0.343,0.428,0.207,0.104,2.3942,2.2537,41.406,46.299,69.922,71.817,-1
37,195,0.710,1.473,0.349,0.523,1.265,0.341,0.187,0.208,0.104,2.3966,2.2670,43.750,45.778,68.750,71.602,-1
37,-1,0.710,1.473,0.349,0.523,1.265,0.341,0.187,0.208,0.104,-1,-1,-1,-1,-1,-1,0.57
38,0,0.710,1.473,0.349,0.523,1.265,0.341,0.187,0.208,0.104,2.2471,2.2471,48.438,48.438,68.359,68.359,-1
38,100,1.446,1.473,0.347,1.303,1.266,0.339,0.142,0.208,0.104,2.2595,2.2667,48.047,46.152,73.438,71.469,-1
38,195,0.603,1.473,0.345,0.501,1.265,0.337,0.102,0.208,0.104,2.7312,2.2730,40.000,45.954,67.500,71.412,-1
38,-1,0.603,1.473,0.345,0.501,1.265,0.337,0.102,0.208,0.104,-1,-1,-1,-1,-1,-1,0.54
39,0,0.603,1.473,0.345,0.501,1.265,0.337,0.102,0.208,0.104,2.0183,2.0183,50.391,50.391,76.953,76.953,-1
39,100,1.464,1.473,0.343,1.294,1.265,0.335,0.170,0.208,0.104,2.3126,2.2447,47.656,46.519,70.703,71.991,-1
39,195,0.651,1.473,0.341,0.490,1.265,0.333,0.161,0.208,0.104,2.4731,2.2538,36.250,46.446,62.500,71.856,-1
39,-1,0.651,1.473,0.341,0.490,1.265,0.333,0.161,0.208,0.104,-1,-1,-1,-1,-1,-1,0.58
40,0,0.651,1.473,0.341,0.490,1.265,0.333,0.161,0.208,0.104,2.1130,2.1130,50.391,50.391,73.047,73.047,-1
40,100,1.464,1.473,0.340,1.263,1.265,0.331,0.201,0.208,0.105,2.1738,2.2311,47.266,46.744,73.047,72.200,-1
40,195,0.661,1.473,0.338,0.524,1.265,0.330,0.137,0.208,0.105,2.6820,2.2305,45.000,46.654,62.500,72.366,-1
40,-1,0.661,1.473,0.338,0.524,1.265,0.330,0.137,0.208,0.105,-1,-1,-1,-1,-1,-1,0.58
41,0,0.661,1.473,0.338,0.524,1.265,0.330,0.137,0.208,0.105,2.1334,2.1334,50.391,50.391,73.438,73.438,-1
41,100,1.447,1.473,0.336,1.288,1.265,0.328,0.158,0.208,0.105,2.1616,2.2268,50.781,46.539,71.875,72.378,-1
41,195,0.646,1.473,0.335,0.490,1.265,0.326,0.156,0.208,0.105,2.5680,2.2303,38.750,46.852,68.750,72.380,-1
41,-1,0.646,1.473,0.335,0.490,1.265,0.326,0.156,0.208,0.105,-1,-1,-1,-1,-1,-1,0.56
42,0,0.646,1.473,0.335,0.490,1.265,0.326,0.156,0.208,0.105,2.0336,2.0336,53.906,53.906,77.344,77.344,-1
42,100,1.191,1.473,0.333,1.044,1.265,0.324,0.147,0.208,0.105,2.1253,2.2313,44.922,47.041,76.953,72.440,-1
42,195,0.852,1.473,0.331,0.429,1.265,0.323,0.422,0.208,0.105,2.3974,2.2292,46.250,46.986,66.250,72.326,-1
42,-1,0.852,1.473,0.331,0.429,1.265,0.323,0.422,0.208,0.105,-1,-1,-1,-1,-1,-1,0.43
43,0,0.852,1.473,0.331,0.429,1.265,0.323,0.422,0.208,0.105,2.1325,2.1325,47.656,47.656,72.266,72.266,-1
43,100,1.483,1.473,0.330,1.326,1.265,0.321,0.157,0.208,0.105,2.0647,2.2036,50.000,47.490,75.000,72.877,-1
43,195,0.700,1.473,0.328,0.511,1.264,0.320,0.189,0.208,0.105,2.1946,2.2125,56.250,47.262,70.000,72.626,-1
43,-1,0.700,1.473,0.328,0.511,1.264,0.320,0.189,0.208,0.105,-1,-1,-1,-1,-1,-1,0.5
44,0,0.700,1.473,0.328,0.511,1.264,0.320,0.189,0.208,0.105,2.4287,2.4287,48.438,48.438,67.578,67.578,-1
44,100,1.434,1.473,0.326,1.265,1.264,0.318,0.169,0.208,0.105,2.3866,2.2233,43.750,47.320,69.922,72.150,-1
44,195,0.658,1.473,0.325,0.523,1.264,0.316,0.135,0.208,0.105,2.4218,2.2145,38.750,47.318,68.750,72.480,-1
44,-1,0.658,1.473,0.325,0.523,1.264,0.316,0.135,0.208,0.105,-1,-1,-1,-1,-1,-1,0.53
45,0,0.658,1.473,0.325,0.523,1.264,0.316,0.135,0.208,0.105,2.2992,2.2992,46.094,46.094,71.484,71.484,-1
45,100,1.467,1.473,0.324,1.329,1.264,0.315,0.137,0.208,0.105,2.2618,2.1904,46.484,47.386,70.703,72.803,-1
45,195,0.707,1.472,0.322,0.516,1.264,0.313,0.191,0.208,0.104,2.3856,2.1925,47.500,47.274,68.750,72.756,-1
45,-1,0.707,1.472,0.322,0.516,1.264,0.313,0.191,0.208,0.104,-1,-1,-1,-1,-1,-1,0.59
46,0,0.707,1.472,0.322,0.516,1.264,0.313,0.191,0.208,0.104,2.3737,2.3737,46.094,46.094,68.359,68.359,-1
46,100,1.492,1.472,0.321,1.285,1.264,0.312,0.206,0.208,0.104,2.1057,2.1643,51.172,48.190,75.000,73.488,-1
46,195,0.668,1.472,0.319,0.487,1.264,0.310,0.181,0.208,0.105,2.3768,2.1835,46.250,47.848,70.000,72.952,-1
46,-1,0.668,1.472,0.319,0.487,1.264,0.310,0.181,0.208,0.105,-1,-1,-1,-1,-1,-1,0.7
47,0,0.668,1.472,0.319,0.487,1.264,0.310,0.181,0.208,0.105,2.2222,2.2222,47.656,47.656,71.875,71.875,-1
47,100,1.544,1.472,0.318,1.385,1.264,0.309,0.159,0.208,0.105,2.2335,2.1849,47.266,48.016,70.312,72.850,-1
47,195,0.958,1.472,0.316,0.485,1.264,0.308,0.473,0.208,0.105,2.1883,2.1793,45.000,47.946,70.000,73.036,-1
47,-1,0.958,1.472,0.316,0.485,1.264,0.308,0.473,0.208,0.105,-1,-1,-1,-1,-1,-1,0.46
48,0,0.958,1.472,0.316,0.485,1.264,0.308,0.473,0.208,0.105,2.1534,2.1534,51.172,51.172,72.266,72.266,-1
48,100,1.501,1.472,0.315,1.332,1.264,0.306,0.169,0.208,0.105,2.1704,2.1732,45.703,47.865,73.047,73.453,-1
48,195,0.714,1.472,0.314,0.536,1.264,0.305,0.178,0.208,0.104,2.1885,2.1696,52.500,48.206,71.250,73.264,-1
48,-1,0.714,1.472,0.314,0.536,1.264,0.305,0.178,0.208,0.104,-1,-1,-1,-1,-1,-1,0.53
49,0,0.714,1.472,0.314,0.536,1.264,0.305,0.178,0.208,0.104,2.2334,2.2334,44.141,44.141,69.922,69.922,-1
49,100,1.702,1.472,0.313,1.279,1.264,0.304,0.423,0.208,0.104,2.2811,2.1479,44.531,48.445,71.875,73.530,-1
49,195,0.697,1.472,0.311,0.539,1.264,0.302,0.158,0.208,0.104,2.5256,2.1595,40.000,48.370,68.750,73.342,-1
49,-1,0.697,1.472,0.311,0.539,1.264,0.302,0.158,0.208,0.104,-1,-1,-1,-1,-1,-1,0.57
50,0,0.697,1.472,0.311,0.539,1.264,0.302,0.158,0.208,0.104,1.9907,1.9907,51.953,51.953,74.219,74.219,-1
50,100,1.487,1.472,0.310,1.341,1.264,0.301,0.146,0.208,0.104,2.0707,2.1498,48.438,48.449,75.000,73.666,-1
