BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,3.037,3.013,0.062,2.900,2.870,0.053,0.137,0.144,0.026,4.8905,5.3980,3.906,2.808,16.797,9.959,-1
0,195,27.221,3.145,1.776,27.081,3.000,1.776,0.140,0.145,0.023,5.0474,5.1359,2.500,3.820,10.000,12.642,-1
0,-1,27.221,3.145,1.776,27.081,3.000,1.776,0.140,0.145,0.023,-1,-1,-1,-1,-1,-1,0.21
1,0,27.221,3.145,1.776,27.081,3.000,1.776,0.140,0.145,0.023,4.7918,4.7918,6.641,6.641,17.578,17.578,-1
1,100,3.027,3.101,1.456,2.874,2.956,1.456,0.152,0.145,0.024,4.7467,4.7637,3.906,5.747,17.188,17.899,-1
1,195,1.364,3.075,1.259,1.221,2.928,1.259,0.143,0.146,0.025,4.6570,4.7427,3.750,6.086,20.000,18.230,-1
1,-1,1.364,3.075,1.259,1.221,2.928,1.259,0.143,0.146,0.025,-1,-1,-1,-1,-1,-1,0.51
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,1.476,1.480,0.022,1.459,1.463,0.022,0.017,0.018,0.001,4.8892,5.4001,5.078,2.777,16.016,9.870,-1
0,195,23.305,1.600,1.600,23.287,1.582,1.600,0.018,0.018,0.001,5.0409,5.1363,1.250,3.860,8.750,12.682,-1
0,-1,23.305,1.600,1.600,23.287,1.582,1.600,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.16
1,0,23.305,1.600,1.600,23.287,1.582,1.600,0.018,0.018,0.001,4.7913,4.7913,5.859,5.859,17.188,17.188,-1
1,100,1.480,1.563,1.311,1.463,1.545,1.311,0.017,0.018,0.001,4.7308,4.7555,3.125,5.894,18.750,18.189,-1
1,195,0.627,1.540,1.132,0.609,1.523,1.132,0.018,0.018,0.001,4.6603,4.7348,5.000,6.228,21.250,18.548,-1
1,-1,0.627,1.540,1.132,0.609,1.523,1.132,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.32
2,0,0.627,1.540,1.132,0.609,1.523,1.132,0.018,0.018,0.001,4.5661,4.5661,10.156,10.156,21.875,21.875,-1
2,100,1.483,1.530,1.015,1.465,1.512,1.015,0.018,0.018,0.001,4.6447,4.6476,5.859,7.012,20.312,20.382,-1
2,195,0.623,1.521,0.925,0.605,1.503,0.925,0.018,0.018,0.001,4.5571,4.6302,7.500,7.354,27.500,20.994,-1
2,-1,0.623,1.521,0.925,0.605,1.503,0.925,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.11
3,0,0.623,1.521,0.925,0.605,1.503,0.925,0.018,0.018,0.001,4.5266,4.5266,8.984,8.984,25.000,25.000,-1
3,100,1.489,1.516,0.858,1.470,1.498,0.858,0.018,0.018,0.001,4.5766,4.5629,8.594,8.137,25.391,22.119,-1
3,195,0.627,1.511,0.802,0.609,1.493,0.802,0.018,0.018,0.001,4.5457,4.5489,7.500,8.286,22.500,22.676,-1
3,-1,0.627,1.511,0.802,0.609,1.493,0.802,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,1.1
4,0,0.627,1.511,0.802,0.609,1.493,0.802,0.018,0.018,0.001,4.5104,4.5104,8.984,8.984,23.438,23.438,-1
4,100,1.503,1.508,0.757,1.486,1.490,0.757,0.017,0.018,0.001,4.4516,4.4908,7.812,9.112,22.656,24.165,-1
4,195,0.612,1.505,0.718,0.594,1.487,0.718,0.018,0.018,0.001,4.3720,4.4666,10.000,9.328,26.250,24.962,-1
4,-1,0.612,1.505,0.718,0.594,1.487,0.718,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.13
5,0,0.612,1.505,0.718,0.594,1.487,0.718,0.018,0.018,0.001,4.5148,4.5148,7.812,7.812,21.875,21.875,-1
5,100,1.479,1.503,0.685,1.462,1.485,0.685,0.017,0.018,0.001,4.1691,4.4136,13.281,9.824,28.516,26.064,-1
