BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,1.392,1.386,0.081,1.272,1.253,0.055,0.120,0.132,0.058,4.8511,5.7342,3.906,1.613,14.453,6.494,-1
0,195,27.662,1.530,1.929,27.542,1.396,1.928,0.121,0.135,0.063,4.9660,5.2775,5.000,3.034,11.250,10.880,-1
0,-1,27.662,1.530,1.929,27.542,1.396,1.928,0.121,0.135,0.063,-1,-1,-1,-1,-1,-1,0.24
1,0,27.662,1.530,1.929,27.542,1.396,1.928,0.121,0.135,0.063,4.6857,4.6857,7.031,7.031,19.922,19.922,-1
1,100,1.395,1.484,1.581,1.269,1.352,1.580,0.126,0.131,0.055,4.4084,4.4912,7.812,7.708,23.047,22.912,-1
1,195,0.583,1.459,1.365,0.482,1.329,1.364,0.101,0.131,0.052,4.0224,4.4060,10.000,8.738,33.750,24.968,-1
1,-1,0.583,1.459,1.365,0.482,1.329,1.364,0.101,0.131,0.052,-1,-1,-1,-1,-1,-1,0.92
2,0,0.583,1.459,1.365,0.482,1.329,1.364,0.101,0.131,0.052,4.0940,4.0940,11.328,11.328,33.984,33.984,-1
2,100,1.388,1.447,1.224,1.255,1.313,1.223,0.133,0.133,0.058,4.0186,4.1485,12.891,12.202,36.719,31.683,-1
2,195,0.603,1.437,1.116,0.480,1.305,1.115,0.123,0.132,0.055,4.1811,4.0932,11.250,13.162,31.250,32.978,-1
2,-1,0.603,1.437,1.116,0.480,1.305,1.115,0.123,0.132,0.055,-1,-1,-1,-1,-1,-1,0.75
3,0,0.603,1.437,1.116,0.480,1.305,1.115,0.123,0.132,0.055,3.9618,3.9618,14.453,14.453,37.109,37.109,-1
3,100,1.377,1.431,1.035,1.268,1.300,1.034,0.109,0.130,0.052,4.0522,3.9158,14.453,15.443,32.812,37.109,-1
3,195,0.653,1.425,0.967,0.477,1.294,0.966,0.175,0.131,0.053,3.8764,3.8744,16.250,16.066,32.500,38.128,-1
3,-1,0.653,1.425,0.967,0.477,1.294,0.966,0.175,0.131,0.053,-1,-1,-1,-1,-1,-1,0.75
4,0,0.653,1.425,0.967,0.477,1.294,0.966,0.175,0.131,0.053,3.9128,3.9128,18.359,18.359,37.891,37.891,-1
4,100,1.372,1.422,0.913,1.266,1.290,0.912,0.106,0.131,0.054,3.7529,3.7514,14.453,18.429,39.453,40.884,-1
4,195,0.589,1.418,0.867,0.486,1.285,0.865,0.102,0.133,0.058,3.5447,3.7158,20.000,18.866,41.250,41.962,-1
4,-1,0.589,1.418,0.867,0.486,1.285,0.865,0.102,0.133,0.058,-1,-1,-1,-1,-1,-1,0.19
5,0,0.589,1.418,0.867,0.486,1.285,0.865,0.102,0.133,0.058,4.0952,4.0952,17.578,17.578,36.719,36.719,-1
5,100,1.450,1.416,0.827,1.261,1.283,0.826,0.189,0.133,0.057,3.3964,3.6372,25.000,20.069,49.219,44.013,-1
5,195,0.605,1.414,0.792,0.478,1.281,0.790,0.127,0.133,0.056,3.7287,3.6156,17.500,20.680,45.000,44.438,-1
5,-1,0.605,1.414,0.792,0.478,1.281,0.790,0.127,0.133,0.056,-1,-1,-1,-1,-1,-1,0.17
6,0,0.605,1.414,0.792,0.478,1.281,0.790,0.127,0.133,0.056,3.5936,3.5936,22.266,22.266,44.141,44.141,-1
6,100,1.362,1.412,0.762,1.257,1.280,0.760,0.105,0.132,0.055,3.6219,3.5267,20.312,21.918,44.141,46.283,-1
6,195,0.613,1.411,0.734,0.482,1.278,0.732,0.130,0.133,0.055,3.1836,3.4979,26.250,22.574,55.000,47.144,-1
6,-1,0.613,1.411,0.734,0.482,1.278,0.732,0.130,0.133,0.055,-1,-1,-1,-1,-1,-1,2.99
7,0,0.613,1.411,0.734,0.482,1.278,0.732,0.130,0.133,0.055,3.6723,3.6723,18.359,18.359,44.141,44.141,-1
7,100,1.402,1.410,0.710,1.276,1.277,0.708,0.126,0.133,0.055,3.5369,3.4063,20.312,23.797,43.750,48.987,-1
7,195,0.608,1.408,0.687,0.482,1.276,0.685,0.126,0.132,0.054,3.0960,3.3935,26.250,24.328,56.250,49.542,-1
7,-1,0.608,1.408,0.687,0.482,1.276,0.685,0.126,0.132,0.054,-1,-1,-1,-1,-1,-1,0.7
8,0,0.608,1.408,0.687,0.482,1.276,0.685,0.126,0.132,0.054,3.3789,3.3789,21.875,21.875,51.172,51.172,-1
8,100,1.115,1.407,0.667,1.017,1.275,0.665,0.098,0.132,0.054,3.4361,3.3328,26.172,25.712,49.609,50.967,-1
8,195,0.617,1.406,0.649,0.486,1.273,0.647,0.131,0.133,0.055,2.8940,3.3310,36.250,25.664,65.000,51.156,-1
8,-1,0.617,1.406,0.649,0.486,1.273,0.647,0.131,0.133,0.055,-1,-1,-1,-1,-1,-1,0.11
9,0,0.617,1.406,0.649,0.486,1.273,0.647,0.131,0.133,0.055,3.4202,3.4202,22.266,22.266,49.609,49.609,-1
9,100,1.386,1.405,0.632,1.260,1.272,0.630,0.127,0.133,0.056,3.4324,3.2620,25.000,26.853,44.922,52.050,-1
9,195,0.588,1.404,0.616,0.483,1.271,0.614,0.106,0.133,0.057,3.7430,3.2514,16.250,26.868,37.500,52.532,-1
9,-1,0.588,1.404,0.616,0.483,1.271,0.614,0.106,0.133,0.057,-1,-1,-1,-1,-1,-1,0.57
10,0,0.588,1.404,0.616,0.483,1.271,0.614,0.106,0.133,0.057,3.3020,3.3020,26.953,26.953,47.656,47.656,-1
10,100,1.380,1.404,0.602,1.265,1.270,0.600,0.115,0.134,0.058,3.3183,3.2087,27.344,28.539,48.828,53.740,-1
10,195,0.574,1.403,0.589,0.475,1.269,0.586,0.100,0.134,0.058,3.4713,3.2082,22.500,28.388,51.250,53.496,-1
10,-1,0.574,1.403,0.589,0.475,1.269,0.586,0.100,0.134,0.058,-1,-1,-1,-1,-1,-1,0.44
11,0,0.574,1.403,0.589,0.475,1.269,0.586,0.100,0.134,0.058,3.3332,3.3332,25.000,25.000,51.953,51.953,-1
11,100,1.388,1.402,0.576,1.266,1.269,0.574,0.122,0.134,0.058,3.3459,3.1412,26.172,29.250,51.953,54.865,-1
11,195,0.599,1.401,0.564,0.478,1.268,0.562,0.121,0.134,0.057,3.0766,3.1533,22.500,28.918,56.250,54.646,-1
11,-1,0.599,1.401,0.564,0.478,1.268,0.562,0.121,0.134,0.057,-1,-1,-1,-1,-1,-1,0.17
