BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
26,-1,0.622,1.487,0.337,0.604,1.469,0.337,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.56
27,0,0.622,1.487,0.337,0.604,1.469,0.337,0.018,0.018,0.001,3.3013,3.3013,30.469,30.469,50.391,50.391,-1
27,100,1.493,1.487,0.334,1.475,1.469,0.334,0.018,0.018,0.001,3.4497,3.3984,23.047,24.393,46.484,49.509,-1
27,195,0.613,1.486,0.331,0.595,1.468,0.331,0.018,0.018,0.001,3.2953,3.4005,22.500,24.280,52.500,49.230,-1
27,-1,0.613,1.486,0.331,0.595,1.468,0.331,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.34
28,0,0.613,1.486,0.331,0.595,1.468,0.331,0.018,0.018,0.001,3.2879,3.2879,27.344,27.344,51.172,51.172,-1
28,100,1.487,1.486,0.329,1.468,1.468,0.329,0.018,0.018,0.001,3.4301,3.3820,23.438,24.934,48.047,49.273,-1
28,195,0.614,1.486,0.326,0.596,1.468,0.326,0.018,0.018,0.001,3.6796,3.3732,31.250,24.850,46.250,49.590,-1
28,-1,0.614,1.486,0.326,0.596,1.468,0.326,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.63
29,0,0.614,1.486,0.326,0.596,1.468,0.326,0.018,0.018,0.001,3.2731,3.2731,23.828,23.828,51.953,51.953,-1
29,100,1.497,1.486,0.323,1.479,1.468,0.323,0.018,0.018,0.001,3.1377,3.3386,25.000,25.673,50.000,50.294,-1
29,195,0.616,1.486,0.321,0.599,1.468,0.321,0.017,0.018,0.001,3.4914,3.3301,25.000,25.860,45.000,50.574,-1
29,-1,0.616,1.486,0.321,0.599,1.468,0.321,0.017,0.018,0.001,-1,-1,-1,-1,-1,-1,0.53
30,0,0.616,1.486,0.321,0.599,1.468,0.321,0.017,0.018,0.001,3.4422,3.4422,22.266,22.266,48.047,48.047,-1
30,100,1.488,1.486,0.318,1.470,1.468,0.318,0.018,0.018,0.001,3.1604,3.2192,25.000,27.437,52.344,53.458,-1
30,195,0.621,1.486,0.316,0.602,1.468,0.316,0.018,0.018,0.001,3.1391,3.2095,33.750,27.638,61.250,53.646,-1
30,-1,0.621,1.486,0.316,0.602,1.468,0.316,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.67
31,0,0.621,1.486,0.316,0.602,1.468,0.316,0.018,0.018,0.001,2.9668,2.9668,31.250,31.250,60.938,60.938,-1
31,100,1.486,1.486,0.313,1.469,1.468,0.313,0.017,0.018,0.001,3.3017,3.2034,25.391,28.048,51.953,53.616,-1
31,195,0.604,1.486,0.311,0.586,1.468,0.311,0.018,0.018,0.001,3.0137,3.1931,37.500,27.986,61.250,53.982,-1
31,-1,0.604,1.486,0.311,0.586,1.468,0.311,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.51
32,0,0.604,1.486,0.311,0.586,1.468,0.311,0.018,0.018,0.001,3.0756,3.0756,33.984,33.984,57.812,57.812,-1
32,100,1.492,1.486,0.309,1.474,1.468,0.309,0.018,0.018,0.001,3.3217,3.1702,28.906,28.984,53.906,54.738,-1
32,195,0.615,1.486,0.306,0.597,1.468,0.306,0.018,0.018,0.001,3.0552,3.1760,30.000,28.436,61.250,54.454,-1
32,-1,0.615,1.486,0.306,0.597,1.468,0.306,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.71
33,0,0.615,1.486,0.306,0.597,1.468,0.306,0.018,0.018,0.001,3.1554,3.1554,29.297,29.297,52.734,52.734,-1
33,100,1.488,1.486,0.304,1.470,1.468,0.304,0.018,0.018,0.001,3.0236,3.1448,34.766,29.100,57.812,55.047,-1
33,195,0.620,1.486,0.302,0.602,1.468,0.302,0.018,0.018,0.001,3.2233,3.1653,21.250,28.506,56.250,54.502,-1
33,-1,0.620,1.486,0.302,0.602,1.468,0.302,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.57
34,0,0.620,1.486,0.302,0.602,1.468,0.302,0.018,0.018,0.001,3.0431,3.0431,30.469,30.469,58.203,58.203,-1
34,100,1.484,1.486,0.300,1.466,1.468,0.300,0.018,0.018,0.001,3.2494,3.1781,28.516,28.307,58.203,54.158,-1
34,195,0.624,1.486,0.298,0.606,1.468,0.298,0.018,0.018,0.001,3.5083,3.1815,22.500,28.260,43.750,53.968,-1
34,-1,0.624,1.486,0.298,0.606,1.468,0.298,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.52
35,0,0.624,1.486,0.298,0.606,1.468,0.298,0.018,0.018,0.001,3.2196,3.2196,27.344,27.344,52.344,52.344,-1
35,100,1.494,1.486,0.296,1.476,1.468,0.296,0.018,0.018,0.001,3.3054,3.1678,28.125,28.226,52.344,54.312,-1
35,195,0.606,1.486,0.294,0.588,1.468,0.294,0.018,0.018,0.001,3.2784,3.1636,23.750,28.562,46.250,54.428,-1
35,-1,0.606,1.486,0.294,0.588,1.468,0.294,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.75
36,0,0.606,1.486,0.294,0.588,1.468,0.294,0.018,0.018,0.001,3.0571,3.0571,29.297,29.297,55.469,55.469,-1
36,100,1.485,1.486,0.292,1.467,1.468,0.292,0.018,0.018,0.001,3.2570,3.1289,24.219,29.409,49.609,55.504,-1
36,195,0.607,1.485,0.290,0.589,1.467,0.290,0.018,0.018,0.001,3.4745,3.1511,20.000,28.990,53.750,54.938,-1
36,-1,0.607,1.485,0.290,0.589,1.467,0.290,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.75
37,0,0.607,1.485,0.290,0.589,1.467,0.290,0.018,0.018,0.001,3.0894,3.0894,28.906,28.906,54.297,54.297,-1
37,100,1.486,1.485,0.288,1.468,1.467,0.288,0.018,0.018,0.001,3.1302,3.1531,29.297,28.968,57.031,54.792,-1
37,195,0.617,1.485,0.286,0.599,1.467,0.286,0.018,0.018,0.001,3.1215,3.1575,28.750,28.746,56.250,54.438,-1
37,-1,0.617,1.485,0.286,0.599,1.467,0.286,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.65
38,0,0.617,1.485,0.286,0.599,1.467,0.286,0.018,0.018,0.001,3.1577,3.1577,29.688,29.688,55.859,55.859,-1
