BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
3,195,0.629,1.454,0.939,0.491,1.300,0.937,0.138,0.154,0.074,4.6179,4.5531,7.500,8.466,20.000,22.888,-1
3,-1,0.629,1.454,0.939,0.491,1.300,0.937,0.138,0.154,0.074,-1,-1,-1,-1,-1,-1,0.95
4,0,0.629,1.454,0.939,0.491,1.300,0.937,0.138,0.154,0.074,4.5713,4.5713,8.203,8.203,26.562,26.562,-1
4,100,1.664,1.451,0.887,1.272,1.292,0.886,0.392,0.159,0.082,4.4187,4.4892,9.375,9.228,26.953,24.571,-1
4,195,0.804,1.448,0.841,0.412,1.284,0.841,0.392,0.164,0.088,4.4688,4.4713,12.500,9.336,27.500,24.898,-1
4,-1,0.804,1.448,0.841,0.412,1.284,0.841,0.392,0.164,0.088,-1,-1,-1,-1,-1,-1,0.14
5,0,0.804,1.448,0.841,0.412,1.284,0.841,0.392,0.164,0.088,4.6506,4.6506,8.203,8.203,20.312,20.312,-1
5,100,1.412,1.446,0.803,1.283,1.280,0.803,0.129,0.166,0.091,4.3627,4.4016,12.891,9.978,28.516,26.443,-1
5,195,0.590,1.443,0.769,0.486,1.280,0.768,0.104,0.164,0.088,4.5775,4.3835,3.750,10.222,21.250,26.736,-1
5,-1,0.590,1.443,0.769,0.486,1.280,0.768,0.104,0.164,0.088,-1,-1,-1,-1,-1,-1,0.34
6,0,0.590,1.443,0.769,0.486,1.280,0.768,0.104,0.164,0.088,4.3650,4.3650,8.203,8.203,27.344,27.344,-1
6,100,1.407,1.442,0.740,1.276,1.277,0.739,0.131,0.165,0.091,4.4228,4.3409,7.812,10.733,23.828,27.390,-1
6,195,0.596,1.439,0.713,0.483,1.276,0.712,0.113,0.163,0.089,4.0101,4.3268,15.000,10.770,37.500,27.706,-1
6,-1,0.596,1.439,0.713,0.483,1.276,0.712,0.113,0.163,0.089,-1,-1,-1,-1,-1,-1,0.33
7,0,0.596,1.439,0.713,0.483,1.276,0.712,0.113,0.163,0.089,4.2357,4.2357,14.844,14.844,31.250,31.250,-1
7,100,1.508,1.438,0.689,1.274,1.275,0.689,0.234,0.163,0.090,4.2514,4.2793,15.625,11.502,33.594,29.297,-1
7,195,0.592,1.437,0.667,0.483,1.271,0.668,0.109,0.165,0.092,4.0364,4.2691,11.250,11.628,30.000,29.476,-1
7,-1,0.592,1.437,0.667,0.483,1.271,0.668,0.109,0.165,0.092,-1,-1,-1,-1,-1,-1,0.26
8,0,0.592,1.437,0.667,0.483,1.271,0.668,0.109,0.165,0.092,4.1848,4.1848,9.766,9.766,32.812,32.812,-1
8,100,1.388,1.435,0.648,1.275,1.270,0.648,0.113,0.166,0.093,4.1819,4.2205,13.281,12.075,34.766,31.060,-1
8,195,0.607,1.434,0.630,0.482,1.268,0.630,0.126,0.166,0.094,4.2580,4.2106,8.750,12.372,25.000,31.130,-1
8,-1,0.607,1.434,0.630,0.482,1.268,0.630,0.126,0.166,0.094,-1,-1,-1,-1,-1,-1,0.16
9,0,0.607,1.434,0.630,0.482,1.268,0.630,0.126,0.166,0.094,4.1962,4.1962,12.500,12.500,32.422,32.422,-1
9,100,1.728,1.434,0.614,1.312,1.266,0.614,0.416,0.169,0.096,4.0880,4.1531,15.234,13.069,35.938,31.993,-1
9,195,0.856,1.433,0.599,0.462,1.264,0.599,0.394,0.170,0.097,4.1308,4.1568,12.500,13.048,33.750,32.132,-1
9,-1,0.856,1.433,0.599,0.462,1.264,0.599,0.394,0.170,0.097,-1,-1,-1,-1,-1,-1,0.15
10,0,0.856,1.433,0.599,0.462,1.264,0.599,0.394,0.170,0.097,4.1653,4.1653,9.766,9.766,32.031,32.031,-1
10,100,1.446,1.433,0.585,1.051,1.262,0.586,0.395,0.171,0.099,4.1252,4.1248,13.281,13.498,30.859,32.871,-1
10,195,0.793,1.433,0.572,0.387,1.257,0.573,0.406,0.176,0.103,4.0961,4.1152,11.250,13.638,32.500,33.258,-1
10,-1,0.793,1.433,0.572,0.387,1.257,0.573,0.406,0.176,0.103,-1,-1,-1,-1,-1,-1,0.56
11,0,0.793,1.433,0.572,0.387,1.257,0.573,0.406,0.176,0.103,4.1357,4.1357,13.281,13.281,33.594,33.594,-1
11,100,1.402,1.432,0.560,1.296,1.255,0.561,0.106,0.177,0.104,4.0347,4.0770,13.672,14.186,32.812,33.698,-1
11,195,0.615,1.431,0.548,0.483,1.255,0.550,0.132,0.176,0.104,4.2408,4.0646,10.000,14.268,31.250,34.024,-1
11,-1,0.615,1.431,0.548,0.483,1.255,0.550,0.132,0.176,0.104,-1,-1,-1,-1,-1,-1,0.45
12,0,0.615,1.431,0.548,0.483,1.255,0.550,0.132,0.176,0.104,4.0907,4.0907,13.672,13.672,32.422,32.422,-1
12,100,1.412,1.431,0.537,1.286,1.254,0.539,0.126,0.177,0.105,3.9010,4.0375,18.359,14.503,37.500,34.789,-1
12,195,0.803,1.430,0.527,0.409,1.252,0.529,0.394,0.178,0.106,3.8053,4.0204,18.750,14.866,43.750,35.324,-1
12,-1,0.803,1.430,0.527,0.409,1.252,0.529,0.394,0.178,0.106,-1,-1,-1,-1,-1,-1,0.75
13,0,0.803,1.430,0.527,0.409,1.252,0.529,0.394,0.178,0.106,3.9961,3.9961,14.844,14.844,35.547,35.547,-1
13,100,1.405,1.430,0.518,1.276,1.252,0.520,0.129,0.178,0.106,4.1958,3.9782,11.719,15.849,29.297,36.026,-1
13,195,0.613,1.429,0.509,0.486,1.251,0.511,0.127,0.178,0.106,4.1368,3.9725,11.250,15.816,26.250,36.522,-1
13,-1,0.613,1.429,0.509,0.486,1.251,0.511,0.127,0.178,0.106,-1,-1,-1,-1,-1,-1,0.81
14,0,0.613,1.429,0.509,0.486,1.251,0.511,0.127,0.178,0.106,4.0197,4.0197,15.234,15.234,36.719,36.719,-1
14,100,1.393,1.429,0.500,1.280,1.252,0.502,0.113,0.177,0.105,4.0504,3.9199,13.672,16.302,32.812,37.446,-1
14,195,0.612,1.428,0.492,0.478,1.252,0.494,0.134,0.176,0.104,4.1176,3.9252,8.750,16.178,30.000,37.278,-1
14,-1,0.612,1.428,0.492,0.478,1.252,0.494,0.134,0.176,0.104,-1,-1,-1,-1,-1,-1,0.5
15,0,0.612,1.428,0.492,0.478,1.252,0.494,0.134,0.176,0.104,3.9483,3.9483,10.547,10.547,34.375,34.375,-1
15,100,1.447,1.428,0.484,1.285,1.252,0.486,0.163,0.177,0.105,3.8734,3.8890,16.016,16.921,37.500,38.517,-1
15,195,0.582,1.428,0.477,0.482,1.252,0.479,0.101,0.176,0.104,3.9742,3.8805,15.000,16.942,31.250,38.654,-1
15,-1,0.582,1.428,0.477,0.482,1.252,0.479,0.101,0.176,0.104,-1,-1,-1,-1,-1,-1,0.69
16,0,0.582,1.428,0.477,0.482,1.252,0.479,0.101,0.176,0.104,3.8937,3.8937,16.797,16.797,36.719,36.719,-1
16,100,1.480,1.428,0.470,1.086,1.252,0.472,0.394,0.176,0.104,3.8548,3.8454,16.797,17.454,35.547,39.070,-1
16,195,0.600,1.427,0.463,0.490,1.252,0.465,0.110,0.176,0.104,3.9322,3.8402,8.750,17.626,35.000,39.302,-1
16,-1,0.600,1.427,0.463,0.490,1.252,0.465,0.110,0.176,0.104,-1,-1,-1,-1,-1,-1,1.0
17,0,0.600,1.427,0.463,0.490,1.252,0.465,0.110,0.176,0.104,3.8863,3.8863,12.891,12.891,39.062,39.062,-1
17,100,1.491,1.427,0.457,1.279,1.252,0.459,0.212,0.175,0.103,3.8646,3.7993,16.406,17.984,41.406,40.111,-1
17,195,0.619,1.427,0.451,0.488,1.252,0.453,0.132,0.175,0.103,3.5394,3.7950,18.750,18.080,50.000,40.286,-1
17,-1,0.619,1.427,0.451,0.488,1.252,0.453,0.132,0.175,0.103,-1,-1,-1,-1,-1,-1,0.17
18,0,0.619,1.427,0.451,0.488,1.252,0.453,0.132,0.175,0.103,3.4630,3.4630,23.047,23.047,49.219,49.219,-1
18,100,1.390,1.427,0.445,1.284,1.252,0.447,0.106,0.175,0.103,3.6824,3.7517,19.922,18.963,44.141,41.472,-1
18,195,0.601,1.426,0.439,0.490,1.251,0.441,0.111,0.175,0.103,3.9333,3.7610,15.000,18.678,33.750,41.336,-1
18,-1,0.601,1.426,0.439,0.490,1.251,0.441,0.111,0.175,0.103,-1,-1,-1,-1,-1,-1,0.94
19,0,0.601,1.426,0.439,0.490,1.251,0.441,0.111,0.175,0.103,3.6203,3.6203,22.266,22.266,46.875,46.875,-1
19,100,1.407,1.426,0.434,1.277,1.251,0.436,0.130,0.175,0.103,3.8224,3.7247,17.969,19.009,41.016,41.894,-1
19,195,0.615,1.426,0.429,0.482,1.251,0.431,0.133,0.175,0.103,3.6919,3.7196,21.250,19.174,46.250,42.126,-1
19,-1,0.615,1.426,0.429,0.482,1.251,0.431,0.133,0.175,0.103,-1,-1,-1,-1,-1,-1,0.35
20,0,0.615,1.426,0.429,0.482,1.251,0.431,0.133,0.175,0.103,3.6641,3.6641,19.141,19.141,41.406,41.406,-1
20,100,1.446,1.426,0.424,1.294,1.251,0.426,0.152,0.175,0.103,3.7714,3.6831,19.531,19.732,42.969,42.899,-1
20,195,0.784,1.426,0.419,0.392,1.249,0.421,0.391,0.177,0.104,3.7024,3.6772,18.750,19.756,37.500,42.916,-1
20,-1,0.784,1.426,0.419,0.392,1.249,0.421,0.391,0.177,0.104,-1,-1,-1,-1,-1,-1,0.69
21,0,0.784,1.426,0.419,0.392,1.249,0.421,0.391,0.177,0.104,3.7106,3.7106,18.750,18.750,43.359,43.359,-1
21,100,1.400,1.426,0.414,1.281,1.249,0.417,0.119,0.177,0.104,3.6662,3.6434,17.578,20.336,42.969,43.874,-1
21,195,0.625,1.426,0.410,0.488,1.249,0.412,0.137,0.177,0.104,3.8345,3.6360,22.500,20.522,38.750,44.002,-1
21,-1,0.625,1.426,0.410,0.488,1.249,0.412,0.137,0.177,0.104,-1,-1,-1,-1,-1,-1,0.53
22,0,0.625,1.426,0.410,0.488,1.249,0.412,0.137,0.177,0.104,3.5293,3.5293,19.141,19.141,45.312,45.312,-1
22,100,1.410,1.426,0.405,1.279,1.250,0.408,0.131,0.176,0.104,3.6566,3.6073,17.969,21.109,41.016,44.655,-1
22,195,0.599,1.425,0.401,0.486,1.249,0.404,0.113,0.176,0.104,3.3456,3.5954,26.250,21.184,47.500,44.750,-1
22,-1,0.599,1.425,0.401,0.486,1.249,0.404,0.113,0.176,0.104,-1,-1,-1,-1,-1,-1,0.25
23,0,0.599,1.425,0.401,0.486,1.249,0.404,0.113,0.176,0.104,3.7294,3.7294,17.969,17.969,36.719,36.719,-1
23,100,1.403,1.425,0.397,1.279,1.250,0.400,0.124,0.176,0.104,3.4673,3.5653,22.656,21.349,49.609,45.471,-1
23,195,0.606,1.425,0.393,0.483,1.250,0.396,0.123,0.175,0.103,3.5003,3.5505,22.500,21.756,47.500,45.876,-1
23,-1,0.606,1.425,0.393,0.483,1.250,0.396,0.123,0.175,0.103,-1,-1,-1,-1,-1,-1,0.83
24,0,0.606,1.425,0.393,0.483,1.250,0.396,0.123,0.175,0.103,3.4560,3.4560,18.359,18.359,48.047,48.047,-1
24,100,1.405,1.425,0.389,1.286,1.250,0.392,0.119,0.175,0.103,3.4765,3.5304,23.438,21.728,51.172,46.569,-1
24,195,0.617,1.425,0.386,0.487,1.250,0.388,0.130,0.175,0.103,3.7469,3.5196,18.750,22.028,31.250,46.620,-1
24,-1,0.617,1.425,0.386,0.487,1.250,0.388,0.130,0.175,0.103,-1,-1,-1,-1,-1,-1,0.67
25,0,0.617,1.425,0.386,0.487,1.250,0.388,0.130,0.175,0.103,3.5410,3.5410,21.875,21.875,48.438,48.438,-1
25,100,1.424,1.425,0.382,1.274,1.249,0.385,0.150,0.176,0.103,3.5268,3.4897,22.266,22.710,43.750,47.424,-1
25,195,0.621,1.425,0.379,0.487,1.249,0.381,0.134,0.176,0.104,3.3567,3.4854,20.000,22.682,55.000,47.224,-1
25,-1,0.621,1.425,0.379,0.487,1.249,0.381,0.134,0.176,0.104,-1,-1,-1,-1,-1,-1,1.18
26,0,0.621,1.425,0.379,0.487,1.249,0.381,0.134,0.176,0.104,3.3879,3.3879,25.781,25.781,50.000,50.000,-1
26,100,1.399,1.424,0.375,1.271,1.249,0.378,0.128,0.175,0.103,3.3867,3.4387,27.734,23.844,45.703,48.113,-1
26,195,0.605,1.424,0.372,0.480,1.249,0.375,0.125,0.175,0.103,3.9648,3.4476,15.000,23.588,41.250,47.990,-1
26,-1,0.605,1.424,0.372,0.480,1.249,0.375,0.125,0.175,0.103,-1,-1,-1,-1,-1,-1,0.77
27,0,0.605,1.424,0.372,0.480,1.249,0.375,0.125,0.175,0.103,3.3159,3.3159,28.125,28.125,50.000,50.000,-1
27,100,1.375,1.424,0.369,1.272,1.249,0.371,0.102,0.175,0.103,3.4657,3.4080,24.219,24.180,45.703,49.223,-1
27,195,0.676,1.424,0.366,0.494,1.248,0.369,0.182,0.176,0.105,3.3162,3.4063,22.500,24.178,58.750,49.204,-1
27,-1,0.676,1.424,0.366,0.494,1.248,0.369,0.182,0.176,0.105,-1,-1,-1,-1,-1,-1,0.49
28,0,0.676,1.424,0.366,0.494,1.248,0.369,0.182,0.176,0.105,3.2816,3.2816,28.516,28.516,51.953,51.953,-1
28,100,1.391,1.424,0.363,1.279,1.248,0.366,0.111,0.176,0.104,3.4515,3.3869,26.172,24.517,46.094,49.238,-1
28,195,0.609,1.424,0.360,0.480,1.248,0.363,0.129,0.176,0.104,3.6720,3.3779,28.750,24.616,51.250,49.498,-1
28,-1,0.609,1.424,0.360,0.480,1.248,0.363,0.129,0.176,0.104,-1,-1,-1,-1,-1,-1,0.62
29,0,0.609,1.424,0.360,0.480,1.248,0.363,0.129,0.176,0.104,3.2675,3.2675,25.000,25.000,51.562,51.562,-1
29,100,1.391,1.424,0.357,1.284,1.249,0.360,0.108,0.175,0.104,3.1023,3.3444,25.000,25.549,52.344,50.290,-1
29,195,0.610,1.423,0.354,0.481,1.249,0.357,0.128,0.175,0.103,3.5445,3.3343,23.750,25.664,43.750,50.520,-1
29,-1,0.610,1.423,0.354,0.481,1.249,0.357,0.128,0.175,0.103,-1,-1,-1,-1,-1,-1,0.55
30,0,0.610,1.423,0.354,0.481,1.249,0.357,0.128,0.175,0.103,3.4729,3.4729,23.828,23.828,47.656,47.656,-1
30,100,1.394,1.423,0.352,1.297,1.249,0.354,0.097,0.175,0.103,3.1578,3.2243,25.781,27.348,55.078,53.311,-1
30,195,0.506,1.423,0.349,0.391,1.249,0.351,0.114,0.174,0.103,3.1423,3.2146,32.500,27.556,60.000,53.434,-1
30,-1,0.506,1.423,0.349,0.391,1.249,0.351,0.114,0.174,0.103,-1,-1,-1,-1,-1,-1,0.69
31,0,0.506,1.423,0.349,0.391,1.249,0.351,0.114,0.174,0.103,2.9889,2.9889,30.859,30.859,58.203,58.203,-1
31,100,1.444,1.423,0.346,1.052,1.248,0.349,0.392,0.175,0.104,3.2770,3.2077,26.562,27.939,53.125,53.639,-1
31,195,0.680,1.423,0.344,0.490,1.248,0.347,0.191,0.175,0.104,3.0572,3.1990,42.500,27.808,62.500,53.922,-1
31,-1,0.680,1.423,0.344,0.490,1.248,0.347,0.191,0.175,0.104,-1,-1,-1,-1,-1,-1,0.52
32,0,0.680,1.423,0.344,0.490,1.248,0.347,0.191,0.175,0.104,3.0680,3.0680,34.375,34.375,58.594,58.594,-1
32,100,1.403,1.423,0.342,1.273,1.248,0.344,0.130,0.175,0.104,3.3267,3.1770,29.688,28.728,51.562,54.262,-1
32,195,0.595,1.423,0.339,0.490,1.248,0.342,0.105,0.175,0.103,3.0374,3.1807,30.000,28.346,57.500,54.222,-1
32,-1,0.595,1.423,0.339,0.490,1.248,0.342,0.105,0.175,0.103,-1,-1,-1,-1,-1,-1,0.68
33,0,0.595,1.423,0.339,0.490,1.248,0.342,0.105,0.175,0.103,3.1696,3.1696,28.125,28.125,52.344,52.344,-1
33,100,1.409,1.423,0.337,1.281,1.248,0.340,0.128,0.176,0.104,3.0226,3.1508,35.938,29.049,56.641,54.904,-1
33,195,0.612,1.423,0.335,0.483,1.247,0.337,0.129,0.176,0.104,3.2515,3.1690,22.500,28.572,58.750,54.546,-1
33,-1,0.612,1.423,0.335,0.483,1.247,0.337,0.129,0.176,0.104,-1,-1,-1,-1,-1,-1,0.61
34,0,0.612,1.423,0.335,0.483,1.247,0.337,0.129,0.176,0.104,3.0209,3.0209,31.641,31.641,59.375,59.375,-1
34,100,1.418,1.423,0.332,1.303,1.248,0.335,0.114,0.175,0.104,3.2646,3.1804,30.078,28.291,54.688,54.076,-1
34,195,0.595,1.423,0.330,0.490,1.248,0.333,0.105,0.175,0.104,3.5132,3.1872,23.750,28.142,43.750,53.926,-1
34,-1,0.595,1.423,0.330,0.490,1.248,0.333,0.105,0.175,0.104,-1,-1,-1,-1,-1,-1,0.58
35,0,0.595,1.423,0.330,0.490,1.248,0.333,0.105,0.175,0.104,3.2062,3.2062,27.344,27.344,49.219,49.219,-1
35,100,1.684,1.423,0.328,1.292,1.248,0.331,0.392,0.175,0.104,3.3011,3.1709,27.734,28.338,51.172,54.336,-1
35,195,0.614,1.423,0.326,0.482,1.248,0.329,0.132,0.175,0.103,3.2860,3.1687,25.000,28.560,50.000,54.362,-1
35,-1,0.614,1.423,0.326,0.482,1.248,0.329,0.132,0.175,0.103,-1,-1,-1,-1,-1,-1,0.76
36,0,0.614,1.423,0.326,0.482,1.248,0.329,0.132,0.175,0.103,3.0905,3.0905,30.859,30.859,57.031,57.031,-1
36,100,1.412,1.423,0.324,1.281,1.248,0.326,0.131,0.175,0.103,3.2637,3.1319,25.391,29.529,48.438,55.036,-1
36,195,0.772,1.423,0.322,0.379,1.247,0.325,0.394,0.176,0.104,3.4544,3.1546,20.000,28.954,52.500,54.666,-1
36,-1,0.772,1.423,0.322,0.379,1.247,0.325,0.394,0.176,0.104,-1,-1,-1,-1,-1,-1,0.77
37,0,0.772,1.423,0.322,0.379,1.247,0.325,0.394,0.176,0.104,3.1243,3.1243,27.344,27.344,54.297,54.297,-1
37,100,1.405,1.423,0.320,1.277,1.247,0.323,0.128,0.176,0.104,3.1359,3.1577,29.688,28.709,54.297,54.672,-1
37,195,0.592,1.423,0.318,0.494,1.247,0.321,0.098,0.175,0.104,3.1341,3.1605,25.000,28.588,56.250,54.404,-1
37,-1,0.592,1.423,0.318,0.494,1.247,0.321,0.098,0.175,0.104,-1,-1,-1,-1,-1,-1,0.73
38,0,0.592,1.423,0.318,0.494,1.247,0.321,0.098,0.175,0.104,3.1744,3.1744,30.078,30.078,55.469,55.469,-1
38,100,1.392,1.423,0.316,1.286,1.248,0.319,0.105,0.175,0.104,3.2599,3.1335,28.516,29.440,51.562,54.788,-1
38,195,0.588,1.423,0.314,0.488,1.248,0.317,0.100,0.175,0.103,3.1211,3.1405,28.750,29.040,60.000,54.674,-1
38,-1,0.588,1.423,0.314,0.488,1.248,0.317,0.100,0.175,0.103,-1,-1,-1,-1,-1,-1,0.59
39,0,0.588,1.423,0.314,0.488,1.248,0.317,0.100,0.175,0.103,3.1001,3.1001,30.859,30.859,58.594,58.594,-1
39,100,1.428,1.422,0.312,1.297,1.248,0.315,0.131,0.174,0.103,3.2866,3.1382,23.047,29.220,52.734,55.125,-1
39,195,0.609,1.422,0.311,0.485,1.248,0.313,0.124,0.174,0.103,3.2012,3.1473,32.500,29.000,52.500,54.812,-1
39,-1,0.609,1.422,0.311,0.485,1.248,0.313,0.124,0.174,0.103,-1,-1,-1,-1,-1,-1,0.78
40,0,0.609,1.422,0.311,0.485,1.248,0.313,0.124,0.174,0.103,3.1843,3.1843,30.078,30.078,49.219,49.219,-1
40,100,1.381,1.422,0.309,1.280,1.248,0.312,0.102,0.174,0.103,3.0425,3.1244,28.906,29.541,59.766,55.569,-1
40,195,0.649,1.422,0.307,0.486,1.248,0.310,0.163,0.174,0.102,3.3808,3.1313,21.250,29.332,48.750,55.144,-1
40,-1,0.649,1.422,0.307,0.486,1.248,0.310,0.163,0.174,0.102,-1,-1,-1,-1,-1,-1,0.82
41,0,0.649,1.422,0.307,0.486,1.248,0.310,0.163,0.174,0.102,3.0673,3.0673,32.812,32.812,57.031,57.031,-1
41,100,1.474,1.422,0.306,1.079,1.248,0.308,0.395,0.174,0.103,3.1550,3.1178,28.125,29.510,54.688,55.272,-1
41,195,0.604,1.422,0.304,0.482,1.248,0.307,0.122,0.174,0.102,3.3352,3.1246,30.000,29.328,50.000,55.278,-1
41,-1,0.604,1.422,0.304,0.482,1.248,0.307,0.122,0.174,0.102,-1,-1,-1,-1,-1,-1,0.55
42,0,0.604,1.422,0.304,0.482,1.248,0.307,0.122,0.174,0.102,3.0119,3.0119,29.297,29.297,57.812,57.812,-1
42,100,1.452,1.422,0.302,1.313,1.248,0.305,0.139,0.174,0.102,2.9422,3.1011,32.031,29.502,59.375,55.662,-1
42,195,0.610,1.422,0.301,0.489,1.248,0.303,0.121,0.174,0.102,3.0003,3.1104,30.000,29.332,60.000,55.578,-1
42,-1,0.610,1.422,0.301,0.489,1.248,0.303,0.121,0.174,0.102,-1,-1,-1,-1,-1,-1,0.43
43,0,0.610,1.422,0.301,0.489,1.248,0.303,0.121,0.174,0.102,3.1822,3.1822,25.781,25.781,53.516,53.516,-1
43,100,1.380,1.422,0.299,1.275,1.248,0.302,0.105,0.174,0.103,3.0247,3.1123,30.859,29.227,56.250,55.507,-1
43,195,0.620,1.422,0.298,0.482,1.248,0.300,0.138,0.174,0.102,3.0695,3.1212,31.250,29.134,52.500,55.190,-1
43,-1,0.620,1.422,0.298,0.482,1.248,0.300,0.138,0.174,0.102,-1,-1,-1,-1,-1,-1,0.76
44,0,0.620,1.422,0.298,0.482,1.248,0.300,0.138,0.174,0.102,3.1645,3.1645,26.562,26.562,53.516,53.516,-1
44,100,1.414,1.422,0.296,1.311,1.249,0.299,0.104,0.173,0.102,3.0582,3.1108,28.906,29.746,57.422,55.527,-1
44,195,0.593,1.422,0.295,0.489,1.249,0.297,0.103,0.173,0.102,3.6706,3.1099,21.250,29.816,43.750,55.594,-1
44,-1,0.593,1.422,0.295,0.489,1.249,0.297,0.103,0.173,0.102,-1,-1,-1,-1,-1,-1,0.63
45,0,0.593,1.422,0.295,0.489,1.249,0.297,0.103,0.173,0.102,3.1710,3.1710,28.125,28.125,53.516,53.516,-1
45,100,1.429,1.422,0.293,1.304,1.249,0.296,0.124,0.173,0.102,3.2501,3.1081,28.906,29.494,54.297,55.933,-1
45,195,0.600,1.422,0.292,0.482,1.248,0.294,0.118,0.173,0.102,3.3446,3.1089,23.750,29.468,52.500,55.722,-1
45,-1,0.600,1.422,0.292,0.482,1.248,0.294,0.118,0.173,0.102,-1,-1,-1,-1,-1,-1,0.74
46,0,0.600,1.422,0.292,0.482,1.248,0.294,0.118,0.173,0.102,3.3066,3.3066,25.781,25.781,51.953,51.953,-1
46,100,1.402,1.422,0.290,1.273,1.248,0.293,0.129,0.174,0.102,3.2871,3.1003,29.297,29.722,50.391,55.492,-1
46,195,0.822,1.422,0.289,0.430,1.248,0.292,0.392,0.174,0.103,3.2669,3.0969,26.250,29.856,47.500,55.726,-1
46,-1,0.822,1.422,0.289,0.430,1.248,0.292,0.392,0.174,0.103,-1,-1,-1,-1,-1,-1,0.71
47,0,0.822,1.422,0.289,0.430,1.248,0.292,0.392,0.174,0.103,2.9196,2.9196,30.859,30.859,60.938,60.938,-1
47,100,1.450,1.422,0.288,1.276,1.247,0.291,0.175,0.175,0.103,3.0489,3.0887,30.469,30.051,56.641,55.910,-1
47,195,0.591,1.422,0.286,0.481,1.247,0.289,0.110,0.175,0.103,3.1553,3.0963,21.250,29.768,56.250,55.864,-1
47,-1,0.591,1.422,0.286,0.481,1.247,0.289,0.110,0.175,0.103,-1,-1,-1,-1,-1,-1,0.57
48,0,0.591,1.422,0.286,0.481,1.247,0.289,0.110,0.175,0.103,2.9378,2.9378,34.766,34.766,60.547,60.547,-1
48,100,1.383,1.422,0.285,1.274,1.247,0.288,0.109,0.175,0.103,3.0879,3.0830,31.250,30.028,56.250,55.964,-1
48,195,0.615,1.422,0.284,0.488,1.247,0.287,0.127,0.175,0.103,3.1848,3.0791,35.000,30.098,57.500,56.030,-1
48,-1,0.615,1.422,0.284,0.488,1.247,0.287,0.127,0.175,0.103,-1,-1,-1,-1,-1,-1,0.66
49,0,0.615,1.422,0.284,0.488,1.247,0.287,0.127,0.175,0.103,3.0770,3.0770,31.250,31.250,58.203,58.203,-1
49,100,1.457,1.422,0.283,1.027,1.246,0.286,0.430,0.176,0.104,3.2373,3.0878,25.781,30.175,54.297,56.006,-1
49,195,0.611,1.422,0.281,0.483,1.246,0.284,0.128,0.176,0.104,3.0259,3.0899,35.000,29.958,56.250,55.924,-1
49,-1,0.611,1.422,0.281,0.483,1.246,0.284,0.128,0.176,0.104,-1,-1,-1,-1,-1,-1,0.47
50,0,0.611,1.422,0.281,0.483,1.246,0.284,0.128,0.176,0.104,2.9987,2.9987,30.859,30.859,58.984,58.984,-1
50,100,1.411,1.422,0.280,1.284,1.246,0.283,0.127,0.176,0.104,2.9658,3.0771,26.953,29.993,58.203,56.293,-1
