BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
26,0,0.626,1.488,0.354,0.608,1.469,0.354,0.018,0.018,0.001,2.4427,2.4427,41.797,41.797,66.406,66.406,-1
26,100,1.484,1.487,0.350,1.466,1.469,0.350,0.018,0.018,0.001,2.4182,2.4534,44.531,41.851,70.312,68.112,-1
26,195,0.628,1.487,0.347,0.610,1.469,0.347,0.018,0.018,0.001,2.5867,2.4680,36.250,41.668,66.250,67.680,-1
26,-1,0.628,1.487,0.347,0.610,1.469,0.347,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.51
27,0,0.628,1.487,0.347,0.610,1.469,0.347,0.018,0.018,0.001,2.3389,2.3389,44.531,44.531,69.531,69.531,-1
27,100,1.492,1.487,0.344,1.473,1.469,0.344,0.019,0.018,0.001,2.4046,2.4153,42.188,42.737,69.141,68.549,-1
27,195,0.619,1.487,0.341,0.600,1.469,0.341,0.019,0.018,0.001,1.9797,2.4222,47.500,42.528,73.750,68.632,-1
27,-1,0.619,1.487,0.341,0.600,1.469,0.341,0.019,0.018,0.001,-1,-1,-1,-1,-1,-1,0.39
28,0,0.619,1.487,0.341,0.600,1.469,0.341,0.019,0.018,0.001,2.3748,2.3748,41.797,41.797,71.484,71.484,-1
28,100,1.488,1.487,0.338,1.469,1.469,0.338,0.018,0.018,0.001,2.5562,2.3599,43.359,43.777,65.625,69.659,-1
28,195,0.620,1.487,0.336,0.601,1.469,0.336,0.018,0.018,0.001,2.6240,2.3692,35.000,43.644,57.500,69.660,-1
28,-1,0.620,1.487,0.336,0.601,1.469,0.336,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.55
29,0,0.620,1.487,0.336,0.601,1.469,0.336,0.018,0.018,0.001,2.3204,2.3204,45.703,45.703,74.609,74.609,-1
29,100,1.498,1.487,0.333,1.480,1.469,0.333,0.018,0.018,0.001,2.3245,2.3360,46.094,44.640,71.094,70.409,-1
29,195,0.618,1.486,0.330,0.600,1.468,0.330,0.018,0.018,0.001,2.7572,2.3484,41.250,44.370,63.750,70.044,-1
29,-1,0.618,1.486,0.330,0.600,1.468,0.330,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.43
30,0,0.618,1.486,0.330,0.600,1.468,0.330,0.018,0.018,0.001,2.5330,2.5330,39.844,39.844,64.453,64.453,-1
30,100,1.480,1.486,0.328,1.462,1.468,0.327,0.018,0.018,0.001,2.2908,2.1434,42.188,48.844,71.875,73.635,-1
30,195,0.620,1.486,0.325,0.602,1.468,0.325,0.018,0.018,0.001,2.2457,2.1064,46.250,49.664,70.000,74.296,-1
30,-1,0.620,1.486,0.325,0.602,1.468,0.325,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.65
31,0,0.620,1.486,0.325,0.602,1.468,0.325,0.018,0.018,0.001,1.8885,1.8885,57.422,57.422,78.516,78.516,-1
31,100,1.491,1.486,0.322,1.473,1.468,0.322,0.018,0.018,0.001,2.3566,2.0200,41.797,51.396,73.828,75.758,-1
31,195,0.624,1.486,0.320,0.605,1.468,0.320,0.018,0.018,0.001,2.2963,2.0191,47.500,51.502,70.000,75.650,-1
31,-1,0.624,1.486,0.320,0.605,1.468,0.320,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.61
32,0,0.624,1.486,0.320,0.605,1.468,0.320,0.018,0.018,0.001,1.9913,1.9913,52.344,52.344,73.828,73.828,-1
32,100,1.500,1.486,0.318,1.482,1.468,0.318,0.018,0.018,0.001,1.8821,1.9973,56.641,52.123,78.125,75.917,-1
32,195,0.632,1.486,0.315,0.614,1.468,0.315,0.018,0.018,0.001,2.3199,1.9977,42.500,51.888,73.750,76.162,-1
32,-1,0.632,1.486,0.315,0.614,1.468,0.315,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.6
33,0,0.632,1.486,0.315,0.614,1.468,0.315,0.018,0.018,0.001,1.8732,1.8732,56.250,56.250,77.734,77.734,-1
33,100,1.477,1.486,0.313,1.459,1.468,0.313,0.018,0.018,0.001,1.8981,1.9892,52.734,52.092,79.688,76.044,-1
33,195,0.617,1.486,0.311,0.599,1.467,0.311,0.018,0.018,0.001,2.3255,1.9763,42.500,52.444,68.750,76.304,-1
33,-1,0.617,1.486,0.311,0.599,1.467,0.311,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.6
34,0,0.617,1.486,0.311,0.599,1.467,0.311,0.018,0.018,0.001,2.0091,2.0091,49.219,49.219,75.000,75.000,-1
34,100,1.488,1.486,0.309,1.470,1.467,0.309,0.018,0.018,0.001,1.9445,1.9555,54.297,52.893,79.297,76.841,-1
34,195,0.620,1.485,0.307,0.603,1.467,0.307,0.018,0.018,0.001,2.4055,1.9513,40.000,52.964,65.000,76.722,-1
34,-1,0.620,1.485,0.307,0.603,1.467,0.307,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.6
35,0,0.620,1.485,0.307,0.603,1.467,0.307,0.018,0.018,0.001,1.9284,1.9284,55.078,55.078,75.391,75.391,-1
35,100,1.484,1.485,0.305,1.466,1.467,0.305,0.018,0.018,0.001,1.9320,1.9361,55.469,53.388,78.516,76.903,-1
35,195,0.624,1.485,0.303,0.606,1.467,0.303,0.018,0.018,0.001,2.2132,1.9405,46.250,53.236,73.750,76.820,-1
35,-1,0.624,1.485,0.303,0.606,1.467,0.303,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.65
36,0,0.624,1.485,0.303,0.606,1.467,0.303,0.018,0.018,0.001,1.9135,1.9135,53.906,53.906,76.172,76.172,-1
36,100,1.489,1.485,0.301,1.471,1.467,0.301,0.018,0.018,0.001,1.8345,1.9141,55.469,53.527,78.516,77.510,-1
36,195,0.609,1.485,0.299,0.591,1.467,0.299,0.018,0.018,0.001,1.9377,1.9062,56.250,53.730,73.750,77.568,-1
36,-1,0.609,1.485,0.299,0.591,1.467,0.299,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.54
37,0,0.609,1.485,0.299,0.591,1.467,0.299,0.018,0.018,0.001,1.8737,1.8737,51.562,51.562,76.953,76.953,-1
37,100,1.495,1.485,0.297,1.477,1.467,0.297,0.018,0.018,0.001,2.0025,1.8909,54.688,54.189,72.656,77.854,-1
37,195,0.618,1.485,0.295,0.600,1.467,0.295,0.018,0.018,0.001,1.9964,1.9029,50.000,53.696,73.750,77.496,-1
37,-1,0.618,1.485,0.295,0.600,1.467,0.295,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.64
38,0,0.618,1.485,0.295,0.600,1.467,0.295,0.018,0.018,0.001,1.9872,1.9872,55.859,55.859,74.609,74.609,-1
38,100,1.495,1.485,0.293,1.477,1.467,0.293,0.018,0.018,0.001,1.8288,1.8945,58.203,53.906,78.906,77.800,-1
38,195,0.617,1.485,0.291,0.600,1.467,0.291,0.018,0.018,0.001,2.4106,1.9040,46.250,53.904,70.000,77.470,-1
38,-1,0.617,1.485,0.291,0.600,1.467,0.291,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.59
39,0,0.617,1.485,0.291,0.600,1.467,0.291,0.018,0.018,0.001,1.7068,1.7068,57.812,57.812,80.078,80.078,-1
39,100,1.490,1.485,0.289,1.471,1.467,0.289,0.018,0.018,0.001,1.8238,1.8716,54.688,54.722,80.469,77.885,-1
39,195,0.619,1.485,0.288,0.600,1.467,0.288,0.018,0.018,0.001,2.1327,1.8811,46.250,54.548,72.500,77.810,-1
39,-1,0.619,1.485,0.288,0.600,1.467,0.288,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.62
40,0,0.619,1.485,0.288,0.600,1.467,0.288,0.018,0.018,0.001,1.7742,1.7742,58.203,58.203,79.688,79.688,-1
40,100,1.493,1.485,0.286,1.475,1.467,0.286,0.018,0.018,0.001,1.8098,1.8561,56.250,54.908,80.469,78.376,-1
40,195,0.621,1.485,0.284,0.604,1.466,0.284,0.018,0.018,0.001,2.2772,1.8601,43.750,54.838,71.250,78.388,-1
40,-1,0.621,1.485,0.284,0.604,1.466,0.284,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.58
41,0,0.621,1.485,0.284,0.604,1.466,0.284,0.018,0.018,0.001,1.7719,1.7719,57.812,57.812,78.516,78.516,-1
41,100,1.487,1.485,0.283,1.468,1.466,0.283,0.018,0.018,0.001,1.8121,1.8529,57.422,54.869,78.906,78.198,-1
41,195,0.617,1.484,0.281,0.599,1.466,0.281,0.018,0.018,0.001,2.1506,1.8524,47.500,55.054,75.000,78.290,-1
41,-1,0.617,1.484,0.281,0.599,1.466,0.281,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.58
42,0,0.617,1.484,0.281,0.599,1.466,0.281,0.018,0.018,0.001,1.6688,1.6688,63.672,63.672,81.250,81.250,-1
42,100,1.481,1.484,0.280,1.463,1.466,0.280,0.018,0.018,0.001,1.7657,1.8544,52.344,55.032,81.250,78.260,-1
42,195,0.616,1.484,0.278,0.598,1.466,0.278,0.018,0.018,0.001,2.0021,1.8566,48.750,54.842,75.000,78.172,-1
42,-1,0.616,1.484,0.278,0.598,1.466,0.278,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.53
43,0,0.616,1.484,0.278,0.598,1.466,0.278,0.018,0.018,0.001,1.8113,1.8113,55.859,55.859,77.344,77.344,-1
43,100,1.486,1.484,0.277,1.468,1.466,0.277,0.018,0.018,0.001,1.7235,1.8265,55.469,55.507,78.125,78.984,-1
43,195,0.611,1.484,0.275,0.593,1.466,0.275,0.018,0.018,0.001,1.9264,1.8312,57.500,55.334,77.500,78.868,-1
43,-1,0.611,1.484,0.275,0.593,1.466,0.275,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.57
44,0,0.611,1.484,0.275,0.593,1.466,0.275,0.018,0.018,0.001,1.9911,1.9911,55.469,55.469,75.391,75.391,-1
44,100,1.486,1.484,0.274,1.468,1.466,0.274,0.018,0.018,0.001,1.9674,1.8388,51.172,55.268,78.125,78.558,-1
44,195,0.614,1.484,0.272,0.596,1.466,0.272,0.018,0.018,0.001,1.8617,1.8279,53.750,55.454,80.000,78.784,-1
44,-1,0.614,1.484,0.272,0.596,1.466,0.272,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.52
45,0,0.614,1.484,0.272,0.596,1.466,0.272,0.018,0.018,0.001,1.9521,1.9521,53.516,53.516,76.953,76.953,-1
45,100,1.489,1.484,0.271,1.468,1.466,0.271,0.022,0.018,0.001,1.8634,1.8060,58.203,56.146,78.516,79.274,-1
45,195,0.627,1.484,0.269,0.608,1.466,0.269,0.018,0.018,0.001,2.0862,1.8080,48.750,55.774,77.500,79.080,-1
45,-1,0.627,1.484,0.269,0.608,1.466,0.269,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.48
46,0,0.627,1.484,0.269,0.608,1.466,0.269,0.018,0.018,0.001,2.0262,2.0262,52.734,52.734,74.609,74.609,-1
46,100,1.486,1.484,0.268,1.468,1.466,0.268,0.018,0.018,0.001,1.7817,1.7757,58.594,57.074,78.516,79.676,-1
46,195,0.634,1.484,0.267,0.616,1.466,0.267,0.018,0.018,0.001,2.0070,1.7905,50.000,56.604,80.000,79.262,-1
46,-1,0.634,1.484,0.267,0.616,1.466,0.267,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.56
47,0,0.634,1.484,0.267,0.616,1.466,0.267,0.018,0.018,0.001,1.7494,1.7494,55.078,55.078,81.250,81.250,-1
47,100,1.488,1.484,0.265,1.470,1.466,0.265,0.018,0.018,0.001,1.8624,1.7858,52.344,56.478,80.078,79.409,-1
47,195,0.624,1.484,0.264,0.605,1.466,0.264,0.018,0.018,0.001,1.7651,1.7868,58.750,56.540,75.000,79.418,-1
47,-1,0.624,1.484,0.264,0.605,1.466,0.264,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.55
48,0,0.624,1.484,0.264,0.605,1.466,0.264,0.018,0.018,0.001,1.7131,1.7131,58.594,58.594,82.812,82.812,-1
48,100,1.491,1.484,0.263,1.474,1.466,0.263,0.018,0.018,0.001,1.7807,1.7795,55.859,56.381,82.031,79.676,-1
48,195,0.628,1.484,0.262,0.609,1.466,0.262,0.018,0.018,0.001,1.7911,1.7769,58.750,56.560,78.750,79.546,-1
48,-1,0.628,1.484,0.262,0.609,1.466,0.262,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.53
49,0,0.628,1.484,0.262,0.609,1.466,0.262,0.018,0.018,0.001,1.8056,1.8056,55.078,55.078,78.125,78.125,-1
49,100,1.486,1.484,0.260,1.468,1.466,0.260,0.018,0.018,0.001,1.9100,1.7594,52.734,56.784,78.906,79.730,-1
49,195,0.617,1.484,0.259,0.599,1.466,0.259,0.018,0.018,0.001,2.0884,1.7655,47.500,56.868,75.000,79.542,-1
49,-1,0.617,1.484,0.259,0.599,1.466,0.259,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.56
50,0,0.617,1.484,0.259,0.599,1.466,0.259,0.018,0.018,0.001,1.6004,1.6004,60.156,60.156,82.031,82.031,-1
50,100,1.495,1.484,0.258,1.477,1.466,0.258,0.018,0.018,0.001,1.6172,1.7501,55.859,57.329,83.203,79.954,-1
