BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
13,-1,0.616,1.402,0.467,0.476,1.229,0.468,0.141,0.173,0.084,-1,-1,-1,-1,-1,-1,0.4
14,0,0.616,1.402,0.467,0.476,1.229,0.468,0.141,0.173,0.084,2.4872,2.4872,43.359,43.359,69.922,69.922,-1
14,100,1.413,1.402,0.460,1.266,1.230,0.461,0.147,0.172,0.083,2.7299,2.5812,39.844,39.364,63.281,65.780,-1
14,195,0.678,1.402,0.452,0.483,1.229,0.453,0.195,0.173,0.083,2.6680,2.5958,32.500,39.298,66.250,65.610,-1
14,-1,0.678,1.402,0.452,0.483,1.229,0.453,0.195,0.173,0.083,-1,-1,-1,-1,-1,-1,1.82
15,0,0.678,1.402,0.452,0.483,1.229,0.453,0.195,0.173,0.083,2.7175,2.7175,32.812,32.812,62.891,62.891,-1
15,100,1.383,1.402,0.445,1.242,1.228,0.446,0.140,0.174,0.083,2.5243,2.5577,38.281,40.041,66.797,66.499,-1
15,195,0.613,1.402,0.438,0.476,1.228,0.439,0.137,0.174,0.083,2.8507,2.5500,33.750,40.278,58.750,66.570,-1
15,-1,0.613,1.402,0.438,0.476,1.228,0.439,0.137,0.174,0.083,-1,-1,-1,-1,-1,-1,0.27
16,0,0.613,1.402,0.438,0.476,1.228,0.439,0.137,0.174,0.083,2.5616,2.5616,37.109,37.109,64.453,64.453,-1
16,100,1.404,1.402,0.432,1.249,1.229,0.433,0.155,0.173,0.082,2.8586,2.5209,34.375,40.981,59.375,66.959,-1
16,195,0.625,1.401,0.426,0.473,1.228,0.427,0.152,0.173,0.082,2.8273,2.5281,36.250,40.660,60.000,66.776,-1
16,-1,0.625,1.401,0.426,0.473,1.228,0.427,0.152,0.173,0.082,-1,-1,-1,-1,-1,-1,0.43
17,0,0.625,1.401,0.426,0.473,1.228,0.427,0.152,0.173,0.082,2.5603,2.5603,39.844,39.844,66.797,66.797,-1
17,100,1.374,1.401,0.420,0.991,1.228,0.421,0.383,0.173,0.083,2.5885,2.4620,38.281,42.110,67.969,67.907,-1
17,195,0.773,1.401,0.414,0.389,1.226,0.416,0.384,0.175,0.085,2.2260,2.4850,46.250,41.820,70.000,67.504,-1
17,-1,0.773,1.401,0.414,0.389,1.226,0.416,0.384,0.175,0.085,-1,-1,-1,-1,-1,-1,0.47
18,0,0.773,1.401,0.414,0.389,1.226,0.416,0.384,0.175,0.085,2.3381,2.3381,45.703,45.703,70.312,70.312,-1
18,100,1.391,1.401,0.409,1.240,1.226,0.410,0.151,0.175,0.084,2.3434,2.4499,43.359,42.126,70.703,68.294,-1
18,195,0.630,1.401,0.404,0.479,1.225,0.405,0.151,0.176,0.085,2.7429,2.4791,35.000,41.646,65.000,67.868,-1
18,-1,0.630,1.401,0.404,0.479,1.225,0.405,0.151,0.176,0.085,-1,-1,-1,-1,-1,-1,0.32
19,0,0.630,1.401,0.404,0.479,1.225,0.405,0.151,0.176,0.085,2.4513,2.4513,42.188,42.188,65.234,65.234,-1
19,100,1.398,1.401,0.399,1.246,1.225,0.400,0.152,0.175,0.084,2.4688,2.4168,43.750,43.170,68.359,68.746,-1
19,195,0.623,1.400,0.394,0.478,1.226,0.395,0.146,0.175,0.083,2.4621,2.4401,46.250,42.580,67.500,68.396,-1
19,-1,0.623,1.400,0.394,0.478,1.226,0.395,0.146,0.175,0.083,-1,-1,-1,-1,-1,-1,0.52
20,0,0.623,1.400,0.394,0.478,1.226,0.395,0.146,0.175,0.083,2.5497,2.5497,41.016,41.016,66.797,66.797,-1
20,100,1.389,1.400,0.389,1.242,1.225,0.391,0.147,0.175,0.084,2.6351,2.4039,40.234,43.336,65.625,69.067,-1
20,195,0.625,1.400,0.385,0.477,1.225,0.386,0.148,0.175,0.083,2.4789,2.4129,41.250,43.150,67.500,68.922,-1
20,-1,0.625,1.400,0.385,0.477,1.225,0.386,0.148,0.175,0.083,-1,-1,-1,-1,-1,-1,1.03
21,0,0.625,1.400,0.385,0.477,1.225,0.386,0.148,0.175,0.083,2.5932,2.5932,39.453,39.453,67.188,67.188,-1
21,100,1.423,1.400,0.380,1.039,1.225,0.382,0.384,0.175,0.083,2.3582,2.4075,42.188,42.849,67.188,69.044,-1
21,195,0.623,1.400,0.376,0.475,1.225,0.378,0.148,0.175,0.083,2.3180,2.4103,43.750,42.898,76.250,68.856,-1
21,-1,0.623,1.400,0.376,0.475,1.225,0.378,0.148,0.175,0.083,-1,-1,-1,-1,-1,-1,0.62
22,0,0.623,1.400,0.376,0.475,1.225,0.378,0.148,0.175,0.083,2.2232,2.2232,44.922,44.922,71.484,71.484,-1
22,100,1.359,1.400,0.372,0.976,1.225,0.374,0.383,0.175,0.083,2.4443,2.3787,42.188,43.719,66.406,69.427,-1
22,195,0.627,1.399,0.369,0.480,1.225,0.370,0.147,0.175,0.083,2.3033,2.3834,41.250,43.768,70.000,69.360,-1
22,-1,0.627,1.399,0.369,0.480,1.225,0.370,0.147,0.175,0.083,-1,-1,-1,-1,-1,-1,0.49
23,0,0.627,1.399,0.369,0.480,1.225,0.370,0.147,0.175,0.083,2.6781,2.6781,33.203,33.203,65.234,65.234,-1
23,100,1.387,1.399,0.365,1.240,1.224,0.366,0.146,0.175,0.083,2.2560,2.3426,46.094,44.241,72.266,70.405,-1
23,195,0.613,1.399,0.361,0.482,1.225,0.363,0.131,0.175,0.083,2.1432,2.3548,40.000,44.238,73.750,69.996,-1
23,-1,0.613,1.399,0.361,0.482,1.225,0.363,0.131,0.175,0.083,-1,-1,-1,-1,-1,-1,1.02
24,0,0.613,1.399,0.361,0.482,1.225,0.363,0.131,0.175,0.083,2.4611,2.4611,45.312,45.312,65.625,65.625,-1
24,100,1.384,1.399,0.358,1.239,1.224,0.359,0.145,0.175,0.084,2.2780,2.3380,51.172,44.311,70.703,70.483,-1
24,195,0.604,1.399,0.355,0.480,1.224,0.356,0.123,0.176,0.084,2.2603,2.3491,46.250,44.206,72.500,70.046,-1
24,-1,0.604,1.399,0.355,0.480,1.224,0.356,0.123,0.176,0.084,-1,-1,-1,-1,-1,-1,0.68
25,0,0.604,1.399,0.355,0.480,1.224,0.356,0.123,0.176,0.084,2.2684,2.2684,46.094,46.094,75.000,75.000,-1
25,100,1.391,1.399,0.351,1.238,1.223,0.353,0.154,0.176,0.084,2.4003,2.3153,47.656,45.115,69.141,70.606,-1
25,195,0.628,1.399,0.348,0.476,1.223,0.350,0.151,0.176,0.085,2.2580,2.3356,41.250,44.586,77.500,70.332,-1
25,-1,0.628,1.399,0.348,0.476,1.223,0.350,0.151,0.176,0.085,-1,-1,-1,-1,-1,-1,0.94
26,0,0.628,1.399,0.348,0.476,1.223,0.350,0.151,0.176,0.085,2.2763,2.2763,43.750,43.750,70.703,70.703,-1
26,100,1.401,1.399,0.345,1.250,1.221,0.347,0.151,0.178,0.086,2.2155,2.2872,49.609,45.873,72.656,71.221,-1
26,195,0.628,1.399,0.342,0.482,1.221,0.344,0.146,0.178,0.086,2.6232,2.3156,41.250,45.258,65.000,70.656,-1
26,-1,0.628,1.399,0.342,0.482,1.221,0.344,0.146,0.178,0.086,-1,-1,-1,-1,-1,-1,0.28
27,0,0.628,1.399,0.342,0.482,1.221,0.344,0.146,0.178,0.086,2.2635,2.2635,43.750,43.750,71.094,71.094,-1
27,100,1.494,1.399,0.339,1.112,1.221,0.341,0.382,0.178,0.086,2.3392,2.2729,44.531,46.202,71.875,71.593,-1
27,195,0.907,1.399,0.337,0.484,1.221,0.338,0.423,0.178,0.086,2.0485,2.3028,57.500,45.528,78.750,71.034,-1
27,-1,0.907,1.399,0.337,0.484,1.221,0.338,0.423,0.178,0.086,-1,-1,-1,-1,-1,-1,0.22
28,0,0.907,1.399,0.337,0.484,1.221,0.338,0.423,0.178,0.086,2.2373,2.2373,48.438,48.438,70.703,70.703,-1
28,100,1.630,1.399,0.334,1.247,1.221,0.335,0.382,0.178,0.086,2.3398,2.2744,45.703,45.997,69.141,71.477,-1
28,195,0.627,1.399,0.331,0.479,1.221,0.333,0.148,0.178,0.086,2.5431,2.2853,43.750,45.952,68.750,71.182,-1
28,-1,0.627,1.399,0.331,0.479,1.221,0.333,0.148,0.178,0.086,-1,-1,-1,-1,-1,-1,0.27
29,0,0.627,1.399,0.331,0.479,1.221,0.333,0.148,0.178,0.086,2.2533,2.2533,44.531,44.531,72.656,72.656,-1
29,100,1.626,1.399,0.329,1.242,1.221,0.330,0.385,0.178,0.086,1.9259,2.2569,53.516,45.962,78.516,71.593,-1
29,195,0.608,1.399,0.326,0.483,1.221,0.328,0.124,0.178,0.086,2.7933,2.2704,36.250,46.146,63.750,71.426,-1
29,-1,0.608,1.399,0.326,0.483,1.221,0.328,0.124,0.178,0.086,-1,-1,-1,-1,-1,-1,0.61
30,0,0.608,1.399,0.326,0.483,1.221,0.328,0.124,0.178,0.086,2.3294,2.3294,44.531,44.531,67.578,67.578,-1
30,100,1.419,1.399,0.324,1.243,1.220,0.325,0.176,0.179,0.087,1.8021,1.9035,53.516,53.991,79.297,77.506,-1
30,195,0.621,1.398,0.321,0.478,1.220,0.323,0.143,0.179,0.087,1.6116,1.8362,65.000,55.524,82.500,78.616,-1
30,-1,0.621,1.398,0.321,0.478,1.220,0.323,0.143,0.179,0.087,-1,-1,-1,-1,-1,-1,0.58
31,0,0.621,1.398,0.321,0.478,1.220,0.323,0.143,0.179,0.087,1.4615,1.4615,65.625,65.625,87.891,87.891,-1
31,100,1.398,1.399,0.319,1.244,1.219,0.321,0.154,0.179,0.088,2.0527,1.7061,53.516,58.342,75.000,80.635,-1
31,195,0.620,1.398,0.317,0.480,1.220,0.318,0.140,0.179,0.087,1.5812,1.6888,65.000,58.674,85.000,80.946,-1
31,-1,0.620,1.398,0.317,0.480,1.220,0.318,0.140,0.179,0.087,-1,-1,-1,-1,-1,-1,0.54
32,0,0.620,1.398,0.317,0.480,1.220,0.318,0.140,0.179,0.087,1.6152,1.6152,60.547,60.547,83.203,83.203,-1
32,100,1.376,1.398,0.314,1.246,1.220,0.316,0.130,0.179,0.087,1.6746,1.6164,61.719,60.837,80.078,81.757,-1
32,195,0.805,1.398,0.312,0.386,1.220,0.314,0.419,0.178,0.087,1.2853,1.6159,63.750,60.654,86.250,81.814,-1
32,-1,0.805,1.398,0.312,0.386,1.220,0.314,0.419,0.178,0.087,-1,-1,-1,-1,-1,-1,0.56
33,0,0.805,1.398,0.312,0.386,1.220,0.314,0.419,0.178,0.087,1.5530,1.5530,60.156,60.156,80.859,80.859,-1
33,100,1.375,1.398,0.310,0.994,1.220,0.312,0.381,0.178,0.087,1.4046,1.5476,65.625,61.638,83.984,82.677,-1
33,195,0.624,1.398,0.308,0.480,1.220,0.310,0.144,0.178,0.087,1.8042,1.5633,56.250,61.396,76.250,82.552,-1
33,-1,0.624,1.398,0.308,0.480,1.220,0.310,0.144,0.178,0.087,-1,-1,-1,-1,-1,-1,0.62
34,0,0.624,1.398,0.308,0.480,1.220,0.310,0.144,0.178,0.087,1.4573,1.4573,63.281,63.281,86.328,86.328,-1
34,100,1.393,1.398,0.306,1.238,1.220,0.307,0.155,0.178,0.087,1.5103,1.5242,64.062,62.384,83.984,83.134,-1
34,195,0.624,1.398,0.304,0.477,1.220,0.305,0.147,0.178,0.086,2.0751,1.5351,53.750,62.178,72.500,82.938,-1
34,-1,0.624,1.398,0.304,0.477,1.220,0.305,0.147,0.178,0.086,-1,-1,-1,-1,-1,-1,0.51
35,0,0.624,1.398,0.304,0.477,1.220,0.305,0.147,0.178,0.086,1.6085,1.6085,60.547,60.547,80.859,80.859,-1
35,100,1.373,1.398,0.302,1.240,1.220,0.303,0.133,0.178,0.086,1.6545,1.4922,58.203,62.864,78.906,83.667,-1
35,195,0.605,1.398,0.300,0.477,1.220,0.302,0.128,0.178,0.087,1.6576,1.4952,48.750,63.002,82.500,83.796,-1
35,-1,0.605,1.398,0.300,0.477,1.220,0.302,0.128,0.178,0.087,-1,-1,-1,-1,-1,-1,0.55
36,0,0.605,1.398,0.300,0.477,1.220,0.302,0.128,0.178,0.087,1.4373,1.4373,67.188,67.188,81.641,81.641,-1
36,100,1.360,1.398,0.298,1.241,1.220,0.300,0.120,0.178,0.087,1.4285,1.4420,63.281,64.070,85.156,84.491,-1
36,195,0.824,1.398,0.296,0.438,1.219,0.298,0.385,0.179,0.087,1.3613,1.4652,65.000,63.568,88.750,84.170,-1
36,-1,0.824,1.398,0.296,0.438,1.219,0.298,0.385,0.179,0.087,-1,-1,-1,-1,-1,-1,0.55
37,0,0.824,1.398,0.296,0.438,1.219,0.298,0.385,0.179,0.087,1.1827,1.1827,70.703,70.703,86.719,86.719,-1
37,100,1.381,1.398,0.295,1.240,1.219,0.296,0.141,0.179,0.087,1.3656,1.4254,62.891,64.685,83.594,84.595,-1
37,195,0.619,1.398,0.293,0.478,1.219,0.294,0.141,0.179,0.087,1.3495,1.4413,63.750,64.304,85.000,84.244,-1
37,-1,0.619,1.398,0.293,0.478,1.219,0.294,0.141,0.179,0.087,-1,-1,-1,-1,-1,-1,0.53
38,0,0.619,1.398,0.293,0.478,1.219,0.294,0.141,0.179,0.087,1.3461,1.3461,68.359,68.359,84.375,84.375,-1
38,100,1.394,1.398,0.291,1.244,1.218,0.293,0.150,0.179,0.088,1.6399,1.3939,56.250,65.296,81.250,85.152,-1
38,195,0.614,1.398,0.290,0.475,1.218,0.291,0.139,0.179,0.088,1.4947,1.4173,65.000,64.754,81.250,84.734,-1
38,-1,0.614,1.398,0.290,0.475,1.218,0.291,0.139,0.179,0.088,-1,-1,-1,-1,-1,-1,0.58
39,0,0.614,1.398,0.290,0.475,1.218,0.291,0.139,0.179,0.088,1.3323,1.3323,65.625,65.625,85.547,85.547,-1
39,100,1.391,1.398,0.288,1.245,1.218,0.290,0.145,0.179,0.088,1.2734,1.3630,68.750,65.915,87.891,85.524,-1
39,195,0.662,1.398,0.286,0.483,1.218,0.288,0.179,0.179,0.088,1.7424,1.3875,60.000,65.230,77.500,85.138,-1
39,-1,0.662,1.398,0.286,0.483,1.218,0.288,0.179,0.179,0.088,-1,-1,-1,-1,-1,-1,0.57
40,0,0.662,1.398,0.286,0.483,1.218,0.288,0.179,0.179,0.088,1.4337,1.4337,64.062,64.062,83.984,83.984,-1
40,100,1.398,1.398,0.285,1.000,1.218,0.286,0.398,0.179,0.087,1.4325,1.3504,62.891,66.081,84.375,85.767,-1
40,195,0.628,1.397,0.283,0.482,1.218,0.285,0.146,0.179,0.088,1.6740,1.3775,55.000,65.602,78.750,85.272,-1
40,-1,0.628,1.397,0.283,0.482,1.218,0.285,0.146,0.179,0.088,-1,-1,-1,-1,-1,-1,0.56
41,0,0.628,1.397,0.283,0.482,1.218,0.285,0.146,0.179,0.088,1.1666,1.1666,70.703,70.703,88.672,88.672,-1
41,100,1.424,1.397,0.282,1.242,1.218,0.283,0.182,0.179,0.087,1.4589,1.3423,62.891,66.557,82.812,85.798,-1
41,195,0.612,1.397,0.280,0.479,1.218,0.282,0.132,0.179,0.087,1.6466,1.3522,53.750,66.208,80.000,85.598,-1
41,-1,0.612,1.397,0.280,0.479,1.218,0.282,0.132,0.179,0.087,-1,-1,-1,-1,-1,-1,0.63
42,0,0.612,1.397,0.280,0.479,1.218,0.282,0.132,0.179,0.087,1.0840,1.0840,68.750,68.750,91.797,91.797,-1
42,100,1.432,1.397,0.279,1.048,1.218,0.280,0.383,0.179,0.087,1.2425,1.2994,67.969,67.307,89.062,86.332,-1
42,195,0.629,1.397,0.277,0.480,1.218,0.279,0.149,0.179,0.087,1.5464,1.3225,62.500,66.932,85.000,86.046,-1
42,-1,0.629,1.397,0.277,0.480,1.218,0.279,0.149,0.179,0.087,-1,-1,-1,-1,-1,-1,0.52
43,0,0.629,1.397,0.277,0.480,1.218,0.279,0.149,0.179,0.087,1.2607,1.2607,66.016,66.016,86.719,86.719,-1
43,100,1.396,1.397,0.276,1.244,1.218,0.277,0.152,0.179,0.087,1.2565,1.3004,70.312,67.334,86.328,86.467,-1
43,195,0.599,1.397,0.275,0.478,1.218,0.276,0.121,0.179,0.087,1.7002,1.3117,56.250,66.946,81.250,86.328,-1
43,-1,0.599,1.397,0.275,0.478,1.218,0.276,0.121,0.179,0.087,-1,-1,-1,-1,-1,-1,0.55
44,0,0.599,1.397,0.275,0.478,1.218,0.276,0.121,0.179,0.087,1.3719,1.3719,64.844,64.844,82.812,82.812,-1
44,100,1.423,1.397,0.273,1.262,1.218,0.275,0.161,0.179,0.087,1.3255,1.2992,67.188,67.655,85.156,86.146,-1
44,195,0.673,1.397,0.272,0.481,1.218,0.273,0.192,0.179,0.087,1.3774,1.3039,67.500,67.466,87.500,86.194,-1
44,-1,0.673,1.397,0.272,0.481,1.218,0.273,0.192,0.179,0.087,-1,-1,-1,-1,-1,-1,0.56
45,0,0.673,1.397,0.272,0.481,1.218,0.273,0.192,0.179,0.087,1.1446,1.1446,71.484,71.484,88.281,88.281,-1
45,100,1.357,1.397,0.271,1.235,1.219,0.272,0.122,0.178,0.087,1.2737,1.2477,66.016,68.514,88.281,87.028,-1
45,195,0.620,1.397,0.269,0.479,1.219,0.270,0.141,0.178,0.086,1.3591,1.2702,70.000,68.152,82.500,86.766,-1
45,-1,0.620,1.397,0.269,0.479,1.219,0.270,0.141,0.178,0.086,-1,-1,-1,-1,-1,-1,0.49
46,0,0.620,1.397,0.269,0.479,1.219,0.270,0.141,0.178,0.086,1.2149,1.2149,69.922,69.922,87.500,87.500,-1
46,100,1.406,1.397,0.268,1.023,1.219,0.269,0.383,0.179,0.087,1.3035,1.2532,67.969,68.800,85.547,87.075,-1
46,195,0.667,1.397,0.267,0.481,1.219,0.268,0.186,0.178,0.086,1.5897,1.2654,62.500,68.180,78.750,86.944,-1
46,-1,0.667,1.397,0.267,0.481,1.219,0.268,0.186,0.178,0.086,-1,-1,-1,-1,-1,-1,0.56
47,0,0.667,1.397,0.267,0.481,1.219,0.268,0.186,0.178,0.086,0.9432,0.9432,77.344,77.344,93.359,93.359,-1
47,100,1.363,1.397,0.265,1.246,1.219,0.266,0.117,0.178,0.086,1.2941,1.2209,66.406,69.369,87.500,87.577,-1
47,195,0.632,1.397,0.264,0.475,1.219,0.265,0.157,0.178,0.086,1.3775,1.2531,63.750,68.456,90.000,87.130,-1
47,-1,0.632,1.397,0.264,0.475,1.219,0.265,0.157,0.178,0.086,-1,-1,-1,-1,-1,-1,0.55
48,0,0.632,1.397,0.264,0.475,1.219,0.265,0.157,0.178,0.086,1.2636,1.2636,69.141,69.141,87.500,87.500,-1
48,100,1.382,1.397,0.263,1.238,1.219,0.264,0.144,0.178,0.086,1.1330,1.2020,68.750,69.794,89.062,87.744,-1
48,195,0.660,1.397,0.262,0.482,1.219,0.263,0.178,0.178,0.086,1.5652,1.2215,63.750,69.178,83.750,87.412,-1
48,-1,0.660,1.397,0.262,0.482,1.219,0.263,0.178,0.178,0.086,-1,-1,-1,-1,-1,-1,0.51
49,0,0.660,1.397,0.262,0.482,1.219,0.263,0.178,0.178,0.086,1.0675,1.0675,72.266,72.266,91.406,91.406,-1
49,100,1.381,1.397,0.261,1.245,1.219,0.262,0.135,0.178,0.086,1.2518,1.2147,68.359,69.276,86.328,87.523,-1
49,195,0.617,1.397,0.260,0.477,1.219,0.260,0.140,0.178,0.085,1.6429,1.2392,57.500,68.714,77.500,87.236,-1
49,-1,0.617,1.397,0.260,0.477,1.219,0.260,0.140,0.178,0.085,-1,-1,-1,-1,-1,-1,0.56
50,0,0.617,1.397,0.260,0.477,1.219,0.260,0.140,0.178,0.085,1.1384,1.1384,69.531,69.531,89.062,89.062,-1
50,100,1.389,1.397,0.258,1.262,1.219,0.259,0.126,0.177,0.085,1.0809,1.2069,71.484,69.670,90.234,87.481,-1
