BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.458,1.458,0.088,1.322,1.312,0.055,0.135,0.146,0.067,5.0744,5.7937,3.125,1.222,8.984,5.132,-1
0,195,27.587,1.605,1.917,27.467,1.460,1.918,0.121,0.145,0.062,4.7899,5.3766,2.500,2.246,12.500,8.456,-1
0,-1,27.587,1.605,1.917,27.467,1.460,1.918,0.121,0.145,0.062,-1,-1,-1,-1,-1,-1,0.33
1,0,27.587,1.605,1.917,27.467,1.460,1.918,0.121,0.145,0.062,4.8080,4.8080,7.031,7.031,16.797,16.797,-1
1,100,1.447,1.557,1.572,1.328,1.412,1.572,0.119,0.145,0.064,4.6667,4.6136,7.031,6.227,19.531,19.833,-1
1,195,0.613,1.531,1.358,0.498,1.386,1.358,0.114,0.145,0.064,4.7413,4.5183,6.250,7.234,18.750,22.070,-1
1,-1,0.613,1.531,1.358,0.498,1.386,1.358,0.114,0.145,0.064,-1,-1,-1,-1,-1,-1,1.37
2,0,0.613,1.531,1.358,0.498,1.386,1.358,0.114,0.145,0.064,4.3960,4.3960,9.375,9.375,23.047,23.047,-1
2,100,1.481,1.518,1.218,1.334,1.372,1.217,0.147,0.146,0.066,4.2405,4.2543,8.984,10.535,30.859,28.906,-1
2,195,0.644,1.508,1.111,0.518,1.363,1.110,0.126,0.145,0.065,3.9569,4.1930,17.500,11.334,36.250,30.316,-1
2,-1,0.644,1.508,1.111,0.518,1.363,1.110,0.126,0.145,0.065,-1,-1,-1,-1,-1,-1,0.5
3,0,0.644,1.508,1.111,0.518,1.363,1.110,0.126,0.145,0.065,4.1415,4.1415,12.891,12.891,28.906,28.906,-1
3,100,1.460,1.501,1.030,1.334,1.357,1.029,0.126,0.144,0.063,4.0550,4.0056,14.062,14.035,35.547,35.071,-1
3,195,0.712,1.496,0.963,0.577,1.352,0.961,0.136,0.144,0.062,4.1227,3.9664,17.500,14.826,35.000,35.842,-1
3,-1,0.712,1.496,0.963,0.577,1.352,0.961,0.136,0.144,0.062,-1,-1,-1,-1,-1,-1,2.02
4,0,0.712,1.496,0.963,0.577,1.352,0.961,0.136,0.144,0.062,3.9564,3.9564,15.625,15.625,37.109,37.109,-1
4,100,1.454,1.493,0.909,1.330,1.349,0.908,0.125,0.144,0.061,3.9043,3.8491,15.625,16.801,37.109,38.950,-1
4,195,0.589,1.490,0.862,0.498,1.347,0.861,0.091,0.143,0.060,3.7475,3.8162,20.000,17.356,41.250,39.820,-1
4,-1,0.589,1.490,0.862,0.498,1.347,0.861,0.091,0.143,0.060,-1,-1,-1,-1,-1,-1,0.15
5,0,0.589,1.490,0.862,0.498,1.347,0.861,0.091,0.143,0.060,3.9627,3.9627,15.625,15.625,35.938,35.938,-1
5,100,1.459,1.488,0.823,1.328,1.344,0.822,0.131,0.143,0.060,3.8036,3.7016,18.359,19.226,43.750,42.246,-1
5,195,0.673,1.485,0.788,0.544,1.342,0.786,0.129,0.142,0.058,3.7461,3.6731,18.750,19.646,43.750,42.812,-1
5,-1,0.673,1.485,0.788,0.544,1.342,0.786,0.129,0.142,0.058,-1,-1,-1,-1,-1,-1,0.66
6,0,0.673,1.485,0.788,0.544,1.342,0.786,0.129,0.142,0.058,3.7138,3.7138,19.141,19.141,42.969,42.969,-1
6,100,1.449,1.483,0.758,1.326,1.341,0.756,0.123,0.142,0.058,3.7047,3.5793,18.750,20.931,41.406,45.220,-1
6,195,0.624,1.481,0.730,0.500,1.338,0.728,0.124,0.142,0.058,3.3156,3.5599,20.000,21.426,47.500,45.638,-1
6,-1,0.624,1.481,0.730,0.500,1.338,0.728,0.124,0.142,0.058,-1,-1,-1,-1,-1,-1,0.98
7,0,0.624,1.481,0.730,0.500,1.338,0.728,0.124,0.142,0.058,3.5109,3.5109,22.266,22.266,45.703,45.703,-1
7,100,1.455,1.480,0.706,1.325,1.337,0.704,0.131,0.143,0.058,3.7091,3.4903,19.141,22.819,41.797,47.231,-1
7,195,0.664,1.478,0.684,0.538,1.335,0.682,0.126,0.143,0.058,3.3244,3.4706,22.500,23.248,50.000,47.942,-1
7,-1,0.664,1.478,0.684,0.538,1.335,0.682,0.126,0.143,0.058,-1,-1,-1,-1,-1,-1,0.33
8,0,0.664,1.478,0.684,0.538,1.335,0.682,0.126,0.143,0.058,3.5031,3.5031,20.703,20.703,50.000,50.000,-1
8,100,1.440,1.477,0.665,1.323,1.333,0.662,0.116,0.144,0.060,3.4175,3.3968,23.438,24.493,46.094,49.370,-1
8,195,0.634,1.475,0.646,0.518,1.332,0.644,0.116,0.143,0.059,3.4876,3.3831,27.500,24.732,45.000,49.886,-1
8,-1,0.634,1.475,0.646,0.518,1.332,0.644,0.116,0.143,0.059,-1,-1,-1,-1,-1,-1,0.3
9,0,0.634,1.475,0.646,0.518,1.332,0.644,0.116,0.143,0.059,3.6763,3.6763,19.922,19.922,45.312,45.312,-1
9,100,1.446,1.474,0.629,1.323,1.331,0.627,0.122,0.143,0.060,3.0979,3.3218,30.469,25.688,56.250,51.566,-1
9,195,0.616,1.473,0.614,0.496,1.330,0.611,0.120,0.143,0.059,3.5250,3.3150,23.750,25.810,48.750,51.460,-1
9,-1,0.616,1.473,0.614,0.496,1.330,0.611,0.120,0.143,0.059,-1,-1,-1,-1,-1,-1,1.18
10,0,0.616,1.473,0.614,0.496,1.330,0.611,0.120,0.143,0.059,3.3775,3.3775,24.609,24.609,50.000,50.000,-1
10,100,1.452,1.472,0.599,1.320,1.329,0.597,0.133,0.143,0.060,3.2117,3.2788,32.031,26.512,55.078,51.961,-1
10,195,0.613,1.471,0.586,0.488,1.328,0.583,0.125,0.143,0.060,3.5150,3.2628,28.750,26.978,50.000,52.420,-1
10,-1,0.613,1.471,0.586,0.488,1.328,0.583,0.125,0.143,0.060,-1,-1,-1,-1,-1,-1,0.5
11,0,0.613,1.471,0.586,0.488,1.328,0.583,0.125,0.143,0.060,3.2678,3.2678,25.000,25.000,53.516,53.516,-1
11,100,1.453,1.471,0.574,1.317,1.327,0.571,0.135,0.144,0.060,3.2601,3.2244,25.781,27.533,52.734,52.912,-1
11,195,0.842,1.470,0.562,0.393,1.326,0.559,0.449,0.144,0.061,3.7354,3.2202,11.250,27.586,38.750,52.980,-1
11,-1,0.842,1.470,0.562,0.393,1.326,0.559,0.449,0.144,0.061,-1,-1,-1,-1,-1,-1,0.28
12,0,0.842,1.470,0.562,0.393,1.326,0.559,0.449,0.144,0.061,3.4359,3.4359,21.484,21.484,49.219,49.219,-1
12,100,1.446,1.469,0.551,1.323,1.326,0.548,0.123,0.143,0.060,3.1325,3.1901,29.688,28.075,54.297,54.417,-1
12,195,0.953,1.468,0.540,0.503,1.325,0.538,0.450,0.143,0.061,3.0695,3.1868,30.000,28.240,51.250,54.252,-1
12,-1,0.953,1.468,0.540,0.503,1.325,0.538,0.450,0.143,0.061,-1,-1,-1,-1,-1,-1,0.65
13,0,0.953,1.468,0.540,0.503,1.325,0.538,0.450,0.143,0.061,3.2120,3.2120,28.125,28.125,52.734,52.734,-1
13,100,1.505,1.468,0.531,1.323,1.324,0.528,0.182,0.143,0.061,3.2623,3.1463,25.000,29.042,53.516,54.502,-1
13,195,0.607,1.467,0.521,0.497,1.324,0.518,0.111,0.143,0.061,3.4438,3.1531,23.750,28.968,50.000,54.628,-1
13,-1,0.607,1.467,0.521,0.497,1.324,0.518,0.111,0.143,0.061,-1,-1,-1,-1,-1,-1,0.3
14,0,0.607,1.467,0.521,0.497,1.324,0.518,0.111,0.143,0.061,3.2167,3.2167,26.953,26.953,53.906,53.906,-1
14,100,1.490,1.467,0.513,1.326,1.324,0.510,0.164,0.143,0.061,3.2373,3.1170,28.125,29.339,52.734,55.121,-1
14,195,0.628,1.466,0.504,0.503,1.323,0.501,0.126,0.144,0.062,3.2139,3.1288,35.000,29.352,57.500,54.822,-1
14,-1,0.628,1.466,0.504,0.503,1.323,0.501,0.126,0.144,0.062,-1,-1,-1,-1,-1,-1,1.07
15,0,0.628,1.466,0.504,0.503,1.323,0.501,0.126,0.144,0.062,3.3688,3.3688,21.875,21.875,48.828,48.828,-1
15,100,1.458,1.466,0.497,1.331,1.322,0.494,0.127,0.144,0.062,3.0900,3.0920,25.391,29.850,58.594,56.057,-1
15,195,0.633,1.466,0.489,0.514,1.322,0.486,0.119,0.144,0.063,3.2699,3.0826,23.750,30.194,52.500,56.322,-1
15,-1,0.633,1.466,0.489,0.514,1.322,0.486,0.119,0.144,0.063,-1,-1,-1,-1,-1,-1,0.15
16,0,0.633,1.466,0.489,0.514,1.322,0.486,0.119,0.144,0.063,3.1199,3.1199,28.906,28.906,53.516,53.516,-1
16,100,1.458,1.465,0.482,1.329,1.322,0.479,0.130,0.144,0.062,3.4942,3.0676,23.828,30.596,44.141,56.633,-1
16,195,0.640,1.465,0.475,0.497,1.321,0.472,0.142,0.144,0.062,3.3635,3.0681,22.500,30.564,53.750,56.486,-1
16,-1,0.640,1.465,0.475,0.497,1.321,0.472,0.142,0.144,0.062,-1,-1,-1,-1,-1,-1,0.62
17,0,0.640,1.465,0.475,0.497,1.321,0.472,0.142,0.144,0.062,3.1180,3.1180,31.250,31.250,54.688,54.688,-1
17,100,1.466,1.465,0.469,1.321,1.321,0.465,0.144,0.144,0.063,3.0874,3.0191,27.344,31.741,57.031,57.190,-1
17,195,0.622,1.464,0.462,0.511,1.321,0.459,0.111,0.144,0.062,2.8094,3.0331,33.750,31.336,61.250,57.090,-1
17,-1,0.622,1.464,0.462,0.511,1.321,0.459,0.111,0.144,0.062,-1,-1,-1,-1,-1,-1,0.81
18,0,0.622,1.464,0.462,0.511,1.321,0.459,0.111,0.144,0.062,2.9157,2.9157,34.766,34.766,59.766,59.766,-1
18,100,1.456,1.464,0.456,1.329,1.321,0.453,0.127,0.143,0.062,3.0260,3.0085,33.984,31.962,54.297,57.851,-1
18,195,0.680,1.464,0.451,0.556,1.320,0.447,0.124,0.143,0.062,3.2223,3.0275,25.000,31.296,56.250,57.408,-1
18,-1,0.680,1.464,0.451,0.556,1.320,0.447,0.124,0.143,0.062,-1,-1,-1,-1,-1,-1,0.19
19,0,0.680,1.464,0.451,0.556,1.320,0.447,0.124,0.143,0.062,3.0636,3.0636,31.641,31.641,53.516,53.516,-1
19,100,1.779,1.463,0.445,1.320,1.320,0.441,0.459,0.143,0.062,3.2036,2.9860,34.375,31.873,53.906,57.704,-1
19,195,0.615,1.463,0.440,0.493,1.320,0.436,0.122,0.143,0.062,2.8300,2.9969,40.000,31.776,62.500,57.536,-1
19,-1,0.615,1.463,0.440,0.493,1.320,0.436,0.122,0.143,0.062,-1,-1,-1,-1,-1,-1,0.22
20,0,0.615,1.463,0.440,0.493,1.320,0.436,0.122,0.143,0.062,3.1258,3.1258,28.906,28.906,55.078,55.078,-1
20,100,1.150,1.463,0.435,1.035,1.320,0.431,0.115,0.143,0.062,3.0920,2.9747,31.250,32.147,52.734,58.137,-1
20,195,0.689,1.463,0.430,0.533,1.319,0.426,0.155,0.144,0.063,2.8805,2.9729,35.000,32.256,53.750,58.332,-1
20,-1,0.689,1.463,0.430,0.533,1.319,0.426,0.155,0.144,0.063,-1,-1,-1,-1,-1,-1,0.95
21,0,0.689,1.463,0.430,0.533,1.319,0.426,0.155,0.144,0.063,3.2311,3.2311,30.859,30.859,50.000,50.000,-1
21,100,1.569,1.463,0.425,1.326,1.319,0.421,0.243,0.144,0.063,2.8887,2.9774,35.156,32.511,58.203,58.195,-1
21,195,0.643,1.463,0.421,0.518,1.318,0.417,0.125,0.144,0.065,2.8641,2.9788,37.500,32.540,65.000,58.186,-1
21,-1,0.643,1.463,0.421,0.518,1.318,0.417,0.125,0.144,0.065,-1,-1,-1,-1,-1,-1,0.86
22,0,0.643,1.463,0.421,0.518,1.318,0.417,0.125,0.144,0.065,2.9291,2.9291,32.422,32.422,57.812,57.812,-1
22,100,1.191,1.463,0.417,1.062,1.318,0.412,0.129,0.144,0.065,3.0423,2.9603,30.859,32.178,58.203,58.439,-1
