BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,2.884,2.922,0.114,2.011,1.995,0.094,0.874,0.927,0.095,4.7449,5.0464,5.859,4.026,17.188,12.875,-1
0,195,29.348,3.057,1.942,28.420,2.123,1.941,0.928,0.934,0.089,4.4964,4.8801,6.250,5.230,17.500,15.834,-1
0,-1,29.348,3.057,1.942,28.420,2.123,1.941,0.928,0.934,0.089,-1,-1,-1,-1,-1,-1,0.21
1,0,29.348,3.057,1.942,28.420,2.123,1.941,0.928,0.934,0.089,4.6509,4.6509,6.641,6.641,20.703,20.703,-1
1,100,2.565,3.007,1.593,1.664,2.074,1.592,0.902,0.933,0.087,4.6295,4.5808,6.250,7.615,19.531,21.597,-1
1,195,1.785,2.982,1.377,0.893,2.053,1.375,0.892,0.929,0.083,4.8567,4.5403,6.250,8.146,12.500,22.496,-1
1,-1,1.785,2.982,1.377,0.893,2.053,1.375,0.892,0.929,0.083,-1,-1,-1,-1,-1,-1,0.43
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.387,1.549,0.600,1.263,1.390,0.602,0.124,0.159,0.062,4.7445,5.0475,5.078,4.022,17.578,12.720,-1
0,195,30.023,1.864,2.357,29.875,1.705,2.352,0.148,0.159,0.064,4.4724,4.8820,8.750,5.282,20.000,15.716,-1
0,-1,30.023,1.864,2.357,29.875,1.705,2.352,0.148,0.159,0.064,-1,-1,-1,-1,-1,-1,0.29
1,0,30.023,1.864,2.357,29.875,1.705,2.352,0.148,0.159,0.064,4.6523,4.6523,7.812,7.812,21.875,21.875,-1
1,100,1.391,1.715,1.942,1.275,1.557,1.937,0.115,0.157,0.062,4.6534,4.5939,4.688,7.565,21.484,21.159,-1
1,195,0.610,1.633,1.681,0.483,1.480,1.677,0.127,0.153,0.057,4.8700,4.5517,6.250,8.078,15.000,22.158,-1
1,-1,0.610,1.633,1.681,0.483,1.480,1.677,0.127,0.153,0.057,-1,-1,-1,-1,-1,-1,0.43
2,0,0.610,1.633,1.681,0.483,1.480,1.677,0.127,0.153,0.057,4.5246,4.5246,7.031,7.031,21.484,21.484,-1
2,100,1.405,1.589,1.510,1.274,1.438,1.505,0.131,0.150,0.053,4.4354,4.4234,8.984,9.224,28.125,25.464,-1
2,195,0.606,1.556,1.378,0.489,1.407,1.373,0.117,0.149,0.053,4.4474,4.3975,7.500,9.610,22.500,25.936,-1
2,-1,0.606,1.556,1.378,0.489,1.407,1.373,0.117,0.149,0.053,-1,-1,-1,-1,-1,-1,0.17
3,0,0.606,1.556,1.378,0.489,1.407,1.373,0.117,0.149,0.053,4.3448,4.3448,12.109,12.109,23.438,23.438,-1
3,100,1.425,1.534,1.279,1.251,1.386,1.274,0.174,0.148,0.053,4.3098,4.3010,10.156,11.208,28.125,28.431,-1
3,195,0.625,1.517,1.195,0.486,1.370,1.191,0.138,0.147,0.051,4.3509,4.2857,11.250,11.336,22.500,28.714,-1
3,-1,0.625,1.517,1.195,0.486,1.370,1.191,0.138,0.147,0.051,-1,-1,-1,-1,-1,-1,2.23
4,0,0.625,1.517,1.195,0.486,1.370,1.191,0.138,0.147,0.051,4.2907,4.2907,12.500,12.500,30.078,30.078,-1
4,100,1.389,1.504,1.129,1.270,1.357,1.125,0.119,0.147,0.052,4.1514,4.1886,12.500,12.396,32.422,31.026,-1
4,195,0.613,1.493,1.071,0.481,1.347,1.067,0.132,0.146,0.050,4.0856,4.1569,15.000,12.848,38.750,31.756,-1
4,-1,0.613,1.493,1.071,0.481,1.347,1.067,0.132,0.146,0.050,-1,-1,-1,-1,-1,-1,0.33
5,0,0.613,1.493,1.071,0.481,1.347,1.067,0.132,0.146,0.050,4.2527,4.2527,10.547,10.547,29.688,29.688,-1
5,100,1.416,1.485,1.023,1.290,1.338,1.018,0.125,0.147,0.050,4.0022,4.0438,15.625,14.225,35.938,34.704,-1
5,195,0.621,1.477,0.979,0.478,1.332,0.975,0.143,0.146,0.049,4.1839,4.0087,10.000,14.670,31.250,35.240,-1
5,-1,0.621,1.477,0.979,0.478,1.332,0.975,0.143,0.146,0.049,-1,-1,-1,-1,-1,-1,1.03
6,0,0.621,1.477,0.979,0.478,1.332,0.975,0.143,0.146,0.049,3.9310,3.9310,16.016,16.016,39.453,39.453,-1
6,100,1.440,1.472,0.942,1.291,1.326,0.937,0.149,0.146,0.051,3.9970,3.9095,14.844,16.174,35.547,37.546,-1
6,195,0.637,1.466,0.907,0.487,1.321,0.903,0.150,0.145,0.049,3.5594,3.8799,20.000,16.680,51.250,38.120,-1
6,-1,0.637,1.466,0.907,0.487,1.321,0.903,0.150,0.145,0.049,-1,-1,-1,-1,-1,-1,2.0
7,0,0.637,1.466,0.907,0.487,1.321,0.903,0.150,0.145,0.049,3.7785,3.7785,21.094,21.094,41.797,41.797,-1
7,100,1.404,1.462,0.877,1.293,1.317,0.873,0.111,0.145,0.048,3.8827,3.7869,18.750,18.093,36.328,40.509,-1
7,195,0.605,1.458,0.849,0.481,1.313,0.845,0.124,0.146,0.049,3.4634,3.7622,17.500,18.410,43.750,41.126,-1
7,-1,0.605,1.458,0.849,0.481,1.313,0.845,0.124,0.146,0.049,-1,-1,-1,-1,-1,-1,0.21
8,0,0.605,1.458,0.849,0.481,1.313,0.845,0.124,0.146,0.049,3.7282,3.7282,14.844,14.844,43.750,43.750,-1
8,100,1.372,1.455,0.825,1.257,1.309,0.821,0.115,0.146,0.049,3.6695,3.6495,20.703,20.343,42.969,43.742,-1
8,195,0.623,1.452,0.801,0.475,1.306,0.798,0.148,0.146,0.049,3.6522,3.6289,17.500,20.702,41.250,44.122,-1
8,-1,0.623,1.452,0.801,0.475,1.306,0.798,0.148,0.146,0.049,-1,-1,-1,-1,-1,-1,0.24
9,0,0.623,1.452,0.801,0.475,1.306,0.798,0.148,0.146,0.049,3.6847,3.6847,17.188,17.188,42.578,42.578,-1
9,100,1.434,1.449,0.781,1.286,1.304,0.777,0.149,0.145,0.048,3.5036,3.5213,25.781,22.204,48.438,46.550,-1
9,195,0.602,1.447,0.761,0.482,1.301,0.757,0.120,0.146,0.048,3.5001,3.5085,25.000,22.584,51.250,46.888,-1
9,-1,0.602,1.447,0.761,0.482,1.301,0.757,0.120,0.146,0.048,-1,-1,-1,-1,-1,-1,0.19
10,0,0.602,1.447,0.761,0.482,1.301,0.757,0.120,0.146,0.048,3.5329,3.5329,19.141,19.141,49.219,49.219,-1
10,100,1.402,1.445,0.743,1.014,1.299,0.739,0.388,0.145,0.048,3.3702,3.4239,26.953,23.759,50.781,48.534,-1
10,195,0.608,1.442,0.726,0.478,1.297,0.722,0.130,0.146,0.048,3.5446,3.4032,23.750,24.404,46.250,48.996,-1
10,-1,0.608,1.442,0.726,0.478,1.297,0.722,0.130,0.146,0.048,-1,-1,-1,-1,-1,-1,0.37
11,0,0.608,1.442,0.726,0.478,1.297,0.722,0.130,0.146,0.048,3.2490,3.2490,23.438,23.438,52.734,52.734,-1
11,100,1.404,1.441,0.711,1.264,1.295,0.707,0.139,0.145,0.047,3.4279,3.3285,22.656,25.209,48.828,50.580,-1
11,195,0.618,1.439,0.696,0.477,1.293,0.692,0.141,0.145,0.047,3.5893,3.3092,22.500,25.416,46.250,50.880,-1
11,-1,0.618,1.439,0.696,0.477,1.293,0.692,0.141,0.145,0.047,-1,-1,-1,-1,-1,-1,0.53
12,0,0.618,1.439,0.696,0.477,1.293,0.692,0.141,0.145,0.047,3.2787,3.2787,22.656,22.656,53.125,53.125,-1
12,100,1.439,1.437,0.682,1.252,1.292,0.678,0.187,0.145,0.047,3.1304,3.2394,26.172,27.112,55.469,53.028,-1
12,195,0.595,1.436,0.669,0.486,1.291,0.665,0.108,0.145,0.047,3.0964,3.2246,22.500,27.226,57.500,53.216,-1
12,-1,0.595,1.436,0.669,0.486,1.291,0.665,0.108,0.145,0.047,-1,-1,-1,-1,-1,-1,0.93
13,0,0.595,1.436,0.669,0.486,1.291,0.665,0.108,0.145,0.047,3.1723,3.1723,26.172,26.172,55.078,55.078,-1
13,100,1.405,1.434,0.657,1.265,1.290,0.653,0.140,0.145,0.047,3.3523,3.1437,23.828,28.906,50.781,54.633,-1
13,195,0.605,1.433,0.645,0.480,1.288,0.641,0.125,0.145,0.046,3.3916,3.1357,20.000,29.086,43.750,54.866,-1
13,-1,0.605,1.433,0.645,0.480,1.288,0.641,0.125,0.145,0.046,-1,-1,-1,-1,-1,-1,0.72
14,0,0.605,1.433,0.645,0.480,1.288,0.641,0.125,0.145,0.046,3.0461,3.0461,32.031,32.031,57.031,57.031,-1
14,100,1.396,1.432,0.634,1.255,1.287,0.630,0.141,0.144,0.046,3.2126,3.0586,24.609,30.415,50.391,56.285,-1
14,195,0.623,1.431,0.623,0.479,1.286,0.620,0.143,0.144,0.046,3.1804,3.0619,26.250,30.318,50.000,56.244,-1
14,-1,0.623,1.431,0.623,0.479,1.286,0.620,0.143,0.144,0.046,-1,-1,-1,-1,-1,-1,0.49
15,0,0.623,1.431,0.623,0.479,1.286,0.620,0.143,0.144,0.046,3.1136,3.1136,27.344,27.344,55.078,55.078,-1
