BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,1.831,1.476,0.141,1.400,1.279,0.093,0.430,0.197,0.106,5.0878,5.6896,2.734,2.297,14.062,8.354,-1
0,195,28.611,1.625,1.994,28.406,1.409,1.993,0.204,0.216,0.105,5.0698,5.3471,1.250,3.334,6.250,11.272,-1
0,-1,28.611,1.625,1.994,28.406,1.409,1.993,0.204,0.216,0.105,-1,-1,-1,-1,-1,-1,0.08
1,0,28.611,1.625,1.994,28.406,1.409,1.993,0.204,0.216,0.105,4.8853,4.8853,5.078,5.078,15.234,15.234,-1
1,100,1.564,1.583,1.636,1.275,1.357,1.635,0.288,0.225,0.108,4.7966,4.8470,3.516,5.097,14.844,16.426,-1
1,195,0.974,1.558,1.414,0.547,1.324,1.413,0.426,0.234,0.111,4.7634,4.8246,3.750,5.318,15.000,16.784,-1
1,-1,0.974,1.558,1.414,0.547,1.324,1.413,0.426,0.234,0.111,-1,-1,-1,-1,-1,-1,0.3
2,0,0.974,1.558,1.414,0.547,1.324,1.413,0.426,0.234,0.111,4.6855,4.6855,9.375,9.375,19.141,19.141,-1
2,100,1.498,1.542,1.268,1.261,1.312,1.267,0.236,0.230,0.107,4.7464,4.7423,6.250,6.207,18.359,18.475,-1
2,195,0.688,1.530,1.157,0.498,1.303,1.155,0.191,0.227,0.105,4.6896,4.7231,7.500,6.532,26.250,19.086,-1
2,-1,0.688,1.530,1.157,0.498,1.303,1.155,0.191,0.227,0.105,-1,-1,-1,-1,-1,-1,0.14
3,0,0.688,1.530,1.157,0.498,1.303,1.155,0.191,0.227,0.105,4.6153,4.6153,7.422,7.422,23.828,23.828,-1
3,100,1.467,1.521,1.074,1.293,1.295,1.071,0.175,0.226,0.106,4.6768,4.6641,7.422,7.062,22.656,20.142,-1
3,195,0.848,1.516,1.004,0.420,1.283,1.002,0.428,0.233,0.110,4.6767,4.6545,10.000,7.214,21.250,20.358,-1
3,-1,0.848,1.516,1.004,0.420,1.283,1.002,0.428,0.233,0.110,-1,-1,-1,-1,-1,-1,0.44
4,0,0.848,1.516,1.004,0.420,1.283,1.002,0.428,0.233,0.110,4.6394,4.6394,7.031,7.031,21.875,21.875,-1
4,100,1.487,1.511,0.950,1.350,1.279,0.947,0.137,0.232,0.111,4.5944,4.6109,5.859,7.901,19.141,21.477,-1
4,195,0.720,1.506,0.902,0.523,1.274,0.899,0.197,0.232,0.112,4.5354,4.5946,11.250,8.024,28.750,22.118,-1
4,-1,0.720,1.506,0.902,0.523,1.274,0.899,0.197,0.232,0.112,-1,-1,-1,-1,-1,-1,0.11
5,0,0.720,1.506,0.902,0.523,1.274,0.899,0.197,0.232,0.112,4.6036,4.6036,7.422,7.422,20.312,20.312,-1
5,100,1.509,1.504,0.862,1.268,1.274,0.858,0.241,0.229,0.112,4.3371,4.5563,10.547,8.532,26.562,22.857,-1
5,195,0.718,1.500,0.825,0.521,1.273,0.822,0.197,0.227,0.111,4.5091,4.5463,10.000,8.504,23.750,23.110,-1
5,-1,0.718,1.500,0.825,0.521,1.273,0.822,0.197,0.227,0.111,-1,-1,-1,-1,-1,-1,0.28
6,0,0.718,1.500,0.825,0.521,1.273,0.822,0.197,0.227,0.111,4.4285,4.4285,11.719,11.719,26.172,26.172,-1
6,100,1.489,1.498,0.794,1.326,1.271,0.791,0.163,0.227,0.111,4.4421,4.5065,9.375,8.864,28.125,24.107,-1
6,195,0.733,1.496,0.765,0.528,1.270,0.762,0.206,0.225,0.109,4.4633,4.4861,8.750,9.054,26.250,24.460,-1
6,-1,0.733,1.496,0.765,0.528,1.270,0.762,0.206,0.225,0.109,-1,-1,-1,-1,-1,-1,0.4
7,0,0.733,1.496,0.765,0.528,1.270,0.762,0.206,0.225,0.109,4.3295,4.3295,11.719,11.719,30.469,30.469,-1
7,100,1.527,1.494,0.740,1.260,1.270,0.737,0.266,0.224,0.108,4.4685,4.4479,7.812,9.619,26.172,25.487,-1
7,195,0.675,1.493,0.717,0.492,1.266,0.713,0.183,0.226,0.108,4.2726,4.4392,16.250,9.696,33.750,25.720,-1
7,-1,0.675,1.493,0.717,0.492,1.266,0.713,0.183,0.226,0.108,-1,-1,-1,-1,-1,-1,0.15
8,0,0.675,1.493,0.717,0.492,1.266,0.713,0.183,0.226,0.108,4.3447,4.3447,9.375,9.375,31.250,31.250,-1
8,100,1.489,1.492,0.697,1.317,1.265,0.693,0.172,0.227,0.109,4.5496,4.4039,7.031,10.222,22.656,26.868,-1
8,195,0.718,1.490,0.678,0.539,1.263,0.674,0.179,0.227,0.108,4.4191,4.3995,7.500,10.180,21.250,26.652,-1
8,-1,0.718,1.490,0.678,0.539,1.263,0.674,0.179,0.227,0.108,-1,-1,-1,-1,-1,-1,0.38
9,0,0.718,1.490,0.678,0.539,1.263,0.674,0.179,0.227,0.108,4.2993,4.2993,9.766,9.766,31.250,31.250,-1
9,100,1.680,1.490,0.661,1.253,1.261,0.657,0.426,0.229,0.109,4.4855,4.3670,7.031,10.555,25.000,27.421,-1
9,195,0.718,1.488,0.644,0.538,1.260,0.640,0.180,0.228,0.109,4.4708,4.3511,3.750,10.852,26.250,28.040,-1
9,-1,0.718,1.488,0.644,0.538,1.260,0.640,0.180,0.228,0.109,-1,-1,-1,-1,-1,-1,0.07
10,0,0.718,1.488,0.644,0.538,1.260,0.640,0.180,0.228,0.109,4.4226,4.4226,10.547,10.547,28.516,28.516,-1
10,100,1.518,1.488,0.630,1.275,1.260,0.626,0.244,0.228,0.109,4.3445,4.3264,10.547,11.173,29.297,28.620,-1
10,195,0.661,1.487,0.616,0.497,1.258,0.612,0.164,0.228,0.110,4.5501,4.3156,5.000,11.320,17.500,28.848,-1
10,-1,0.661,1.487,0.616,0.497,1.258,0.612,0.164,0.228,0.110,-1,-1,-1,-1,-1,-1,0.79
11,0,0.661,1.487,0.616,0.497,1.258,0.612,0.164,0.228,0.110,4.1647,4.1647,10.547,10.547,33.203,33.203,-1
11,100,1.660,1.487,0.604,1.254,1.258,0.599,0.406,0.229,0.110,4.3397,4.2746,10.938,11.769,26.172,29.854,-1
11,195,0.691,1.486,0.591,0.522,1.259,0.587,0.169,0.227,0.109,4.1997,4.2764,10.000,11.682,27.500,29.662,-1
11,-1,0.691,1.486,0.591,0.522,1.259,0.587,0.169,0.227,0.109,-1,-1,-1,-1,-1,-1,0.26
12,0,0.691,1.486,0.591,0.522,1.259,0.587,0.169,0.227,0.109,4.2739,4.2739,12.891,12.891,28.906,28.906,-1
12,100,1.466,1.486,0.580,1.253,1.260,0.575,0.214,0.225,0.108,4.0634,4.2436,14.062,11.989,33.594,30.097,-1
12,195,0.663,1.485,0.569,0.519,1.261,0.564,0.143,0.224,0.107,4.3676,4.2337,11.250,12.114,22.500,30.358,-1
12,-1,0.663,1.485,0.569,0.519,1.261,0.564,0.143,0.224,0.107,-1,-1,-1,-1,-1,-1,0.24
13,0,0.663,1.485,0.569,0.519,1.261,0.564,0.143,0.224,0.107,4.2492,4.2492,11.328,11.328,30.469,30.469,-1
13,100,1.192,1.485,0.559,0.991,1.262,0.554,0.202,0.222,0.107,4.2905,4.1951,9.766,12.407,28.906,31.416,-1
13,195,0.698,1.484,0.550,0.504,1.262,0.545,0.194,0.222,0.107,4.3494,4.2030,12.500,12.318,31.250,31.104,-1
13,-1,0.698,1.484,0.550,0.504,1.262,0.545,0.194,0.222,0.107,-1,-1,-1,-1,-1,-1,0.35
14,0,0.698,1.484,0.550,0.504,1.262,0.545,0.194,0.222,0.107,4.0425,4.0425,15.234,15.234,31.250,31.250,-1
14,100,1.440,1.484,0.541,1.279,1.262,0.536,0.160,0.221,0.106,4.2845,4.1822,7.812,12.922,25.391,31.428,-1
14,195,0.728,1.483,0.532,0.503,1.263,0.527,0.225,0.220,0.105,4.2475,4.1830,15.000,12.944,27.500,31.644,-1
14,-1,0.728,1.483,0.532,0.503,1.263,0.527,0.225,0.220,0.105,-1,-1,-1,-1,-1,-1,0.58
15,0,0.728,1.483,0.532,0.503,1.263,0.527,0.225,0.220,0.105,4.1863,4.1863,17.578,17.578,35.547,35.547,-1
15,100,1.471,1.482,0.524,1.296,1.263,0.518,0.174,0.219,0.105,4.2674,4.1665,10.156,13.200,31.250,32.093,-1
15,195,0.985,1.482,0.516,0.527,1.264,0.510,0.458,0.218,0.104,4.3238,4.1504,17.500,13.254,30.000,32.482,-1
15,-1,0.985,1.482,0.516,0.527,1.264,0.510,0.458,0.218,0.104,-1,-1,-1,-1,-1,-1,0.32
16,0,0.985,1.482,0.516,0.527,1.264,0.510,0.458,0.218,0.104,4.1971,4.1971,10.156,10.156,33.984,33.984,-1
16,100,1.403,1.482,0.509,1.254,1.263,0.503,0.148,0.218,0.104,4.2491,4.1509,11.328,13.308,30.859,32.275,-1
16,195,0.736,1.481,0.501,0.492,1.263,0.496,0.244,0.218,0.104,4.0695,4.1306,11.250,13.486,41.250,32.852,-1
16,-1,0.736,1.481,0.501,0.492,1.263,0.496,0.244,0.218,0.104,-1,-1,-1,-1,-1,-1,0.57
17,0,0.736,1.481,0.501,0.492,1.263,0.496,0.244,0.218,0.104,4.0133,4.0133,17.578,17.578,35.547,35.547,-1
17,100,1.814,1.482,0.495,1.335,1.264,0.490,0.479,0.218,0.105,4.1469,4.1068,11.719,13.680,34.375,33.412,-1
17,195,0.727,1.481,0.489,0.495,1.264,0.483,0.233,0.217,0.104,4.2266,4.0998,12.500,13.696,28.750,33.578,-1
17,-1,0.727,1.481,0.489,0.495,1.264,0.483,0.233,0.217,0.104,-1,-1,-1,-1,-1,-1,0.42
18,0,0.727,1.481,0.489,0.495,1.264,0.483,0.233,0.217,0.104,4.1265,4.1265,11.719,11.719,29.297,29.297,-1
18,100,1.477,1.481,0.482,1.282,1.264,0.477,0.195,0.217,0.103,3.9078,4.0688,16.406,14.318,39.844,34.271,-1
18,195,0.709,1.480,0.476,0.506,1.265,0.471,0.203,0.216,0.103,3.9596,4.0616,16.250,14.516,36.250,34.446,-1
18,-1,0.709,1.480,0.476,0.506,1.265,0.471,0.203,0.216,0.103,-1,-1,-1,-1,-1,-1,0.79
19,0,0.709,1.480,0.476,0.506,1.265,0.471,0.203,0.216,0.103,4.0935,4.0935,13.672,13.672,35.938,35.938,-1
