BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.389,1.390,0.084,1.246,1.251,0.058,0.144,0.139,0.057,4.8477,5.5701,5.078,2.324,16.016,8.656,-1
0,195,29.333,1.544,2.050,29.189,1.406,2.049,0.144,0.138,0.042,4.3782,5.1442,6.250,4.046,23.750,13.284,-1
0,-1,29.333,1.544,2.050,29.189,1.406,2.049,0.144,0.138,0.042,-1,-1,-1,-1,-1,-1,0.61
1,0,29.333,1.544,2.050,29.189,1.406,2.049,0.144,0.138,0.042,4.5763,4.5763,7.031,7.031,23.047,23.047,-1
1,100,1.167,1.495,1.680,1.021,1.355,1.679,0.146,0.140,0.046,4.4680,4.3845,11.328,9.170,25.781,25.464,-1
1,195,0.583,1.469,1.451,0.478,1.326,1.450,0.105,0.143,0.052,4.4858,4.2938,15.000,10.488,26.250,27.810,-1
1,-1,0.583,1.469,1.451,0.478,1.326,1.450,0.105,0.143,0.052,-1,-1,-1,-1,-1,-1,0.84
2,0,0.583,1.469,1.451,0.478,1.326,1.450,0.105,0.143,0.052,4.1437,4.1437,9.766,9.766,30.469,30.469,-1
2,100,1.387,1.455,1.301,1.252,1.313,1.300,0.135,0.142,0.050,4.0615,4.0107,13.281,14.159,35.547,34.739,-1
2,195,0.586,1.444,1.186,0.470,1.302,1.185,0.116,0.141,0.048,3.7910,3.9395,15.000,15.150,43.750,36.314,-1
2,-1,0.586,1.444,1.186,0.470,1.302,1.185,0.116,0.141,0.048,-1,-1,-1,-1,-1,-1,0.72
3,0,0.586,1.444,1.186,0.470,1.302,1.185,0.116,0.141,0.048,3.9429,3.9429,14.844,14.844,35.156,35.156,-1
3,100,1.412,1.437,1.100,1.282,1.295,1.099,0.130,0.142,0.050,3.7660,3.7286,17.188,18.657,41.797,41.209,-1
3,195,0.602,1.431,1.028,0.475,1.289,1.027,0.128,0.142,0.050,3.9111,3.6925,20.000,19.240,41.250,42.274,-1
3,-1,0.602,1.431,1.028,0.475,1.289,1.027,0.128,0.142,0.050,-1,-1,-1,-1,-1,-1,1.34
4,0,0.602,1.431,1.028,0.475,1.289,1.027,0.128,0.142,0.050,3.6269,3.6269,23.438,23.438,43.750,43.750,-1
4,100,1.373,1.427,0.970,1.248,1.285,0.969,0.124,0.142,0.047,3.6622,3.5629,21.484,21.651,45.312,45.726,-1
4,195,0.879,1.423,0.920,0.474,1.280,0.919,0.404,0.143,0.050,3.3644,3.5339,21.250,21.960,47.500,46.330,-1
4,-1,0.879,1.423,0.920,0.474,1.280,0.919,0.404,0.143,0.050,-1,-1,-1,-1,-1,-1,0.19
5,0,0.879,1.423,0.920,0.474,1.280,0.919,0.404,0.143,0.050,3.6834,3.6834,19.531,19.531,43.359,43.359,-1
5,100,1.408,1.421,0.878,1.269,1.278,0.877,0.139,0.143,0.049,3.4137,3.4137,25.781,23.813,49.219,49.076,-1
5,195,0.535,1.418,0.841,0.391,1.276,0.839,0.144,0.143,0.048,3.4780,3.3928,23.750,24.248,48.750,49.376,-1
5,-1,0.535,1.418,0.841,0.391,1.276,0.839,0.144,0.143,0.048,-1,-1,-1,-1,-1,-1,0.89
6,0,0.535,1.418,0.841,0.391,1.276,0.839,0.144,0.143,0.048,3.3849,3.3849,25.781,25.781,48.828,48.828,-1
6,100,1.372,1.417,0.809,1.257,1.274,0.807,0.115,0.143,0.048,3.4477,3.3002,25.391,25.449,46.875,51.191,-1
6,195,0.625,1.415,0.779,0.472,1.271,0.778,0.153,0.143,0.049,3.1377,3.2816,25.000,26.080,55.000,51.480,-1
6,-1,0.625,1.415,0.779,0.472,1.271,0.778,0.153,0.143,0.049,-1,-1,-1,-1,-1,-1,0.95
7,0,0.625,1.415,0.779,0.472,1.271,0.778,0.153,0.143,0.049,3.1405,3.1405,28.906,28.906,56.250,56.250,-1
7,100,1.386,1.414,0.754,1.244,1.270,0.752,0.142,0.144,0.050,3.4360,3.2290,25.000,27.425,47.266,52.765,-1
7,195,0.862,1.412,0.729,0.473,1.268,0.728,0.389,0.144,0.049,2.9741,3.2102,27.500,27.774,58.750,53.310,-1
7,-1,0.862,1.412,0.729,0.473,1.268,0.728,0.389,0.144,0.049,-1,-1,-1,-1,-1,-1,1.33
8,0,0.862,1.412,0.729,0.473,1.268,0.728,0.389,0.144,0.049,3.2285,3.2285,28.516,28.516,56.641,56.641,-1
8,100,1.402,1.411,0.708,1.255,1.267,0.707,0.147,0.144,0.049,3.1250,3.1250,28.516,29.235,54.297,55.001,-1
8,195,0.612,1.410,0.688,0.473,1.266,0.687,0.139,0.144,0.050,3.1852,3.1230,23.750,29.440,52.500,55.164,-1
8,-1,0.612,1.410,0.688,0.473,1.266,0.687,0.139,0.144,0.050,-1,-1,-1,-1,-1,-1,0.06
9,0,0.612,1.410,0.688,0.473,1.266,0.687,0.139,0.144,0.050,3.2841,3.2841,26.172,26.172,54.688,54.688,-1
9,100,1.393,1.409,0.671,1.252,1.265,0.669,0.142,0.145,0.051,2.8801,3.0523,34.766,30.643,60.547,56.834,-1
9,195,0.620,1.408,0.654,0.480,1.263,0.652,0.140,0.145,0.051,3.2188,3.0527,26.250,30.690,52.500,56.858,-1
9,-1,0.620,1.408,0.654,0.480,1.263,0.652,0.140,0.145,0.051,-1,-1,-1,-1,-1,-1,0.71
