BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,1.538,1.478,0.152,1.370,1.285,0.111,0.168,0.193,0.103,5.0575,5.7599,1.562,1.098,10.156,5.063,-1
0,195,31.527,1.637,2.209,31.091,1.423,2.190,0.436,0.214,0.119,5.0639,5.3539,3.750,2.122,6.250,8.520,-1
0,-1,31.527,1.637,2.209,31.091,1.423,2.190,0.436,0.214,0.119,-1,-1,-1,-1,-1,-1,0.07
1,0,31.527,1.637,2.209,31.091,1.423,2.190,0.436,0.214,0.119,4.8415,4.8415,3.125,3.125,15.234,15.234,-1
1,100,1.540,1.588,1.813,1.405,1.378,1.796,0.136,0.210,0.121,4.5729,4.6449,6.641,5.689,19.531,18.986,-1
1,195,0.750,1.563,1.567,0.587,1.351,1.552,0.163,0.212,0.123,4.1103,4.5602,7.500,6.748,25.000,21.150,-1
1,-1,0.750,1.563,1.567,0.587,1.351,1.552,0.163,0.212,0.123,-1,-1,-1,-1,-1,-1,0.23
2,0,0.750,1.563,1.567,0.587,1.351,1.552,0.163,0.212,0.123,4.2951,4.2951,12.109,12.109,28.516,28.516,-1
2,100,1.532,1.549,1.406,1.373,1.341,1.392,0.159,0.208,0.120,4.1550,4.2768,11.719,10.176,32.812,28.253,-1
2,195,0.688,1.535,1.283,0.522,1.331,1.269,0.167,0.203,0.116,4.2793,4.2095,16.250,11.320,23.750,30.070,-1
2,-1,0.688,1.535,1.283,0.522,1.331,1.269,0.167,0.203,0.116,-1,-1,-1,-1,-1,-1,0.25
