BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,3.019,2.998,0.068,2.874,2.856,0.057,0.145,0.141,0.028,4.7647,5.1937,5.469,3.311,16.406,11.359,-1
0,195,27.731,3.135,1.814,27.598,2.993,1.815,0.133,0.142,0.029,5.0292,4.9939,2.500,4.454,10.000,14.128,-1
0,-1,27.731,3.135,1.814,27.598,2.993,1.815,0.133,0.142,0.029,-1,-1,-1,-1,-1,-1,0.13
1,0,27.731,3.135,1.814,27.598,2.993,1.815,0.133,0.142,0.029,4.7007,4.7007,7.422,7.422,17.578,17.578,-1
1,100,2.987,3.070,1.495,2.890,2.930,1.494,0.097,0.140,0.034,4.6616,4.6751,5.469,6.784,18.359,19.593,-1
1,195,1.462,3.050,1.293,1.325,2.908,1.291,0.137,0.141,0.033,4.5527,4.6538,7.500,7.024,26.250,20.242,-1
1,-1,1.462,3.050,1.293,1.325,2.908,1.291,0.137,0.141,0.033,-1,-1,-1,-1,-1,-1,0.21
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9254,6.9254,0.000,0.000,0.000,0.000,-1
0,100,1.478,1.481,0.027,1.460,1.462,0.027,0.018,0.018,0.001,4.7667,5.1935,5.859,3.280,16.797,11.336,-1
0,195,24.479,1.605,1.686,24.461,1.586,1.686,0.018,0.018,0.001,5.0189,4.9937,2.500,4.480,10.000,14.134,-1
0,-1,24.479,1.605,1.686,24.461,1.586,1.686,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.18
1,0,24.479,1.605,1.686,24.461,1.586,1.686,0.018,0.018,0.001,4.7000,4.7000,8.594,8.594,18.359,18.359,-1
1,100,1.481,1.565,1.382,1.462,1.546,1.382,0.019,0.018,0.001,4.6583,4.6745,5.469,6.726,19.141,19.589,-1
1,195,0.610,1.541,1.193,0.592,1.523,1.193,0.018,0.018,0.001,4.5573,4.6531,7.500,7.014,21.250,20.212,-1
1,-1,0.610,1.541,1.193,0.592,1.523,1.193,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.2
2,0,0.610,1.541,1.193,0.592,1.523,1.193,0.018,0.018,0.001,4.4737,4.4737,11.719,11.719,24.219,24.219,-1
2,100,1.481,1.529,1.070,1.463,1.510,1.070,0.018,0.018,0.002,4.5400,4.5480,7.031,8.222,23.828,22.795,-1
2,195,0.612,1.519,0.975,0.593,1.500,0.975,0.019,0.018,0.002,4.4164,4.5204,7.500,8.552,23.750,23.588,-1
2,-1,0.612,1.519,0.975,0.593,1.500,0.975,0.019,0.018,0.002,-1,-1,-1,-1,-1,-1,0.1
3,0,0.612,1.519,0.975,0.593,1.500,0.975,0.019,0.018,0.002,4.3938,4.3938,9.375,9.375,25.781,25.781,-1
3,100,1.490,1.513,0.904,1.472,1.495,0.904,0.019,0.018,0.002,4.4662,4.4268,8.984,9.510,28.516,25.657,-1
3,195,0.611,1.508,0.845,0.593,1.489,0.845,0.018,0.018,0.001,4.3068,4.4075,8.750,9.676,26.250,26.058,-1
3,-1,0.611,1.508,0.845,0.593,1.489,0.845,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,1.44
4,0,0.611,1.508,0.845,0.593,1.489,0.845,0.018,0.018,0.001,4.4147,4.4147,9.375,9.375,26.953,26.953,-1
4,100,1.474,1.504,0.798,1.456,1.486,0.798,0.018,0.018,0.002,4.3316,4.3365,7.422,10.690,28.125,27.676,-1
4,195,0.612,1.501,0.757,0.594,1.483,0.757,0.018,0.018,0.002,4.2935,4.3084,12.500,10.902,27.500,28.412,-1
4,-1,0.612,1.501,0.757,0.594,1.483,0.757,0.018,0.018,0.002,-1,-1,-1,-1,-1,-1,0.25
5,0,0.612,1.501,0.757,0.594,1.483,0.757,0.018,0.018,0.002,4.4713,4.4713,8.594,8.594,25.781,25.781,-1
5,100,1.484,1.499,0.722,1.465,1.480,0.722,0.018,0.018,0.002,3.9839,4.2559,14.844,11.808,35.156,29.734,-1
5,195,0.617,1.496,0.691,0.599,1.478,0.691,0.018,0.018,0.001,4.2595,4.2392,16.250,11.940,33.750,30.004,-1
5,-1,0.617,1.496,0.691,0.599,1.478,0.691,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.43
6,0,0.617,1.496,0.691,0.599,1.478,0.691,0.018,0.018,0.001,4.1568,4.1568,13.672,13.672,29.688,29.688,-1
6,100,1.491,1.495,0.665,1.473,1.477,0.665,0.019,0.018,0.001,3.9862,4.1653,14.062,12.945,35.156,31.389,-1
6,195,0.612,1.493,0.640,0.594,1.475,0.640,0.019,0.018,0.001,3.9308,4.1361,12.500,13.296,48.750,32.260,-1
6,-1,0.612,1.493,0.640,0.594,1.475,0.640,0.019,0.018,0.001,-1,-1,-1,-1,-1,-1,1.06
7,0,0.612,1.493,0.640,0.594,1.475,0.640,0.019,0.018,0.001,4.0095,4.0095,12.891,12.891,35.156,35.156,-1
7,100,1.480,1.493,0.619,1.461,1.475,0.619,0.018,0.018,0.001,4.1048,4.0605,15.234,14.097,34.375,34.066,-1
7,195,0.604,1.492,0.600,0.586,1.473,0.600,0.018,0.018,0.001,3.7948,4.0437,21.250,14.454,40.000,34.360,-1
7,-1,0.604,1.492,0.600,0.586,1.473,0.600,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.31
8,0,0.604,1.492,0.600,0.586,1.473,0.600,0.018,0.018,0.001,4.0257,4.0257,15.234,15.234,37.891,37.891,-1
8,100,1.477,1.491,0.582,1.459,1.473,0.582,0.018,0.018,0.001,4.0807,3.9877,14.844,15.470,32.422,36.123,-1
8,195,0.621,1.490,0.566,0.603,1.472,0.566,0.018,0.018,0.001,3.8563,3.9768,13.750,15.444,36.250,36.184,-1
8,-1,0.621,1.490,0.566,0.603,1.472,0.566,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.31
9,0,0.621,1.490,0.566,0.603,1.472,0.566,0.018,0.018,0.001,3.9114,3.9114,11.719,11.719,39.844,39.844,-1
9,100,1.485,1.490,0.551,1.466,1.471,0.551,0.019,0.018,0.001,4.0544,3.9081,12.500,16.228,35.547,37.686,-1
9,195,0.618,1.489,0.537,0.600,1.470,0.537,0.018,0.018,0.001,4.2018,3.8884,6.250,16.634,27.500,38.082,-1
9,-1,0.618,1.489,0.537,0.600,1.470,0.537,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.15
10,0,0.618,1.489,0.537,0.600,1.470,0.537,0.018,0.018,0.001,3.8308,3.8308,17.969,17.969,41.016,41.016,-1
10,100,1.480,1.488,0.524,1.463,1.470,0.524,0.017,0.018,0.001,3.7850,3.8321,17.969,17.574,35.938,39.592,-1
10,195,0.615,1.488,0.512,0.596,1.469,0.512,0.018,0.018,0.001,4.1096,3.8190,12.500,17.800,26.250,39.884,-1
10,-1,0.615,1.488,0.512,0.596,1.469,0.512,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.59
11,0,0.615,1.488,0.512,0.596,1.469,0.512,0.018,0.018,0.001,3.7983,3.7983,17.578,17.578,39.844,39.844,-1
11,100,1.489,1.488,0.501,1.470,1.469,0.501,0.018,0.018,0.001,3.8130,3.7385,16.797,18.835,40.625,41.801,-1
11,195,0.612,1.487,0.491,0.593,1.469,0.491,0.019,0.018,0.001,3.6513,3.7428,12.500,18.708,40.000,41.502,-1
11,-1,0.612,1.487,0.491,0.593,1.469,0.491,0.019,0.018,0.001,-1,-1,-1,-1,-1,-1,0.71
12,0,0.612,1.487,0.491,0.593,1.469,0.491,0.019,0.018,0.001,3.7146,3.7146,19.141,19.141,43.359,43.359,-1
12,100,1.486,1.487,0.481,1.469,1.469,0.481,0.017,0.018,0.001,3.5038,3.6768,23.828,19.469,46.875,42.578,-1
12,195,0.609,1.486,0.472,0.591,1.468,0.472,0.018,0.018,0.001,3.7157,3.6631,17.500,19.848,42.500,43.128,-1
12,-1,0.609,1.486,0.472,0.591,1.468,0.472,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,1.19
13,0,0.609,1.486,0.472,0.591,1.468,0.472,0.018,0.018,0.001,3.7137,3.7137,20.312,20.312,40.625,40.625,-1
13,100,1.480,1.486,0.463,1.462,1.468,0.463,0.018,0.018,0.001,3.7033,3.5989,18.359,20.908,43.359,44.872,-1
13,195,0.624,1.486,0.455,0.605,1.468,0.455,0.018,0.018,0.001,3.6297,3.6014,23.750,20.816,41.250,44.684,-1
13,-1,0.624,1.486,0.455,0.605,1.468,0.455,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,1.46
14,0,0.624,1.486,0.455,0.605,1.468,0.455,0.018,0.018,0.001,3.4638,3.4638,21.484,21.484,45.703,45.703,-1
14,100,1.485,1.486,0.448,1.466,1.467,0.448,0.018,0.018,0.001,3.7077,3.5426,19.531,22.447,39.062,46.067,-1
