BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.474,1.475,0.068,1.342,1.333,0.045,0.132,0.142,0.050,4.7076,4.9954,4.297,4.092,20.312,13.289,-1
0,195,27.553,1.618,1.913,27.423,1.477,1.913,0.130,0.142,0.054,4.4476,4.8415,6.250,5.502,21.250,16.392,-1
0,-1,27.553,1.618,1.913,27.423,1.477,1.913,0.130,0.142,0.054,-1,-1,-1,-1,-1,-1,0.31
1,0,27.553,1.618,1.913,27.423,1.477,1.913,0.130,0.142,0.054,4.6213,4.6213,7.812,7.812,21.875,21.875,-1
1,100,1.478,1.573,1.570,1.355,1.426,1.569,0.123,0.147,0.070,4.6372,4.5353,6.250,8.168,19.531,22.563,-1
1,195,0.961,1.548,1.356,0.513,1.398,1.355,0.448,0.151,0.077,4.8083,4.4864,3.750,8.770,18.750,23.822,-1
1,-1,0.961,1.548,1.356,0.513,1.398,1.355,0.448,0.151,0.077,-1,-1,-1,-1,-1,-1,0.3
2,0,0.961,1.548,1.356,0.513,1.398,1.355,0.448,0.151,0.077,4.4515,4.4515,8.984,8.984,25.000,25.000,-1
2,100,1.539,1.536,1.217,1.343,1.384,1.215,0.196,0.151,0.078,4.3760,4.3356,9.766,10.191,30.078,27.394,-1
2,195,0.724,1.526,1.110,0.527,1.374,1.108,0.197,0.152,0.079,4.3260,4.3034,10.000,10.664,28.750,28.210,-1
2,-1,0.724,1.526,1.110,0.527,1.374,1.108,0.197,0.152,0.079,-1,-1,-1,-1,-1,-1,0.16
3,0,0.724,1.526,1.110,0.527,1.374,1.108,0.197,0.152,0.079,4.2087,4.2087,13.281,13.281,28.125,28.125,-1
3,100,1.467,1.519,1.030,1.340,1.367,1.028,0.127,0.152,0.081,4.1888,4.1619,12.500,12.995,31.641,31.579,-1
3,195,0.630,1.512,0.963,0.505,1.362,0.961,0.125,0.150,0.077,4.2205,4.1270,10.000,13.284,32.500,32.478,-1
3,-1,0.630,1.512,0.963,0.505,1.362,0.961,0.125,0.150,0.077,-1,-1,-1,-1,-1,-1,5.18
4,0,0.630,1.512,0.963,0.505,1.362,0.961,0.125,0.150,0.077,4.1277,4.1277,16.406,16.406,31.641,31.641,-1
4,100,1.476,1.508,0.909,1.344,1.360,0.907,0.132,0.148,0.075,3.9853,3.9895,16.406,15.107,37.109,35.671,-1
4,195,0.647,1.503,0.862,0.526,1.356,0.860,0.122,0.148,0.075,3.8620,3.9569,22.500,15.638,43.750,36.432,-1
4,-1,0.647,1.503,0.862,0.526,1.356,0.860,0.122,0.148,0.075,-1,-1,-1,-1,-1,-1,0.69
5,0,0.647,1.503,0.862,0.526,1.356,0.860,0.122,0.148,0.075,4.0117,4.0117,14.062,14.062,32.031,32.031,-1
5,100,1.177,1.501,0.824,1.052,1.353,0.821,0.126,0.148,0.075,3.8168,3.8088,13.672,17.864,44.141,40.323,-1
5,195,0.637,1.498,0.788,0.510,1.351,0.786,0.127,0.147,0.074,3.8656,3.7698,12.500,18.242,37.500,40.914,-1
5,-1,0.637,1.498,0.788,0.510,1.351,0.786,0.127,0.147,0.074,-1,-1,-1,-1,-1,-1,0.59
6,0,0.637,1.498,0.788,0.510,1.351,0.786,0.127,0.147,0.074,3.6668,3.6668,22.266,22.266,46.484,46.484,-1
6,100,1.778,1.496,0.759,1.341,1.349,0.756,0.437,0.147,0.074,3.7058,3.6485,20.703,19.748,41.406,43.495,-1
6,195,0.632,1.494,0.731,0.505,1.347,0.728,0.127,0.147,0.073,3.4197,3.6151,22.500,20.464,51.250,44.378,-1
6,-1,0.632,1.494,0.731,0.505,1.347,0.728,0.127,0.147,0.073,-1,-1,-1,-1,-1,-1,1.87
7,0,0.632,1.494,0.731,0.505,1.347,0.728,0.127,0.147,0.073,3.5040,3.5040,25.781,25.781,49.219,49.219,-1
7,100,1.476,1.493,0.708,1.340,1.345,0.704,0.135,0.147,0.073,3.6712,3.5134,21.094,22.331,42.578,46.925,-1
7,195,0.711,1.491,0.686,0.517,1.343,0.682,0.194,0.148,0.075,3.2281,3.4829,25.000,22.890,47.500,47.640,-1
7,-1,0.711,1.491,0.686,0.517,1.343,0.682,0.194,0.148,0.075,-1,-1,-1,-1,-1,-1,0.26
8,0,0.711,1.491,0.686,0.517,1.343,0.682,0.194,0.148,0.075,3.3313,3.3313,23.438,23.438,52.344,52.344,-1
8,100,1.464,1.490,0.666,1.335,1.342,0.662,0.129,0.148,0.074,3.3592,3.3582,24.609,24.950,49.219,50.120,-1
8,195,0.671,1.489,0.647,0.508,1.342,0.644,0.163,0.148,0.073,3.4074,3.3368,25.000,25.464,52.500,50.514,-1
8,-1,0.671,1.489,0.647,0.508,1.342,0.644,0.163,0.148,0.073,-1,-1,-1,-1,-1,-1,0.48
9,0,0.671,1.489,0.647,0.508,1.342,0.644,0.163,0.148,0.073,3.3722,3.3722,20.703,20.703,51.562,51.562,-1
9,100,1.183,1.489,0.631,1.057,1.341,0.627,0.126,0.148,0.073,3.1956,3.2317,32.031,27.069,54.688,53.140,-1
9,195,0.627,1.488,0.615,0.503,1.339,0.611,0.124,0.148,0.074,3.2932,3.2115,31.250,27.450,53.750,53.398,-1
9,-1,0.627,1.488,0.615,0.503,1.339,0.611,0.124,0.148,0.074,-1,-1,-1,-1,-1,-1,0.49
10,0,0.627,1.488,0.615,0.503,1.339,0.611,0.124,0.148,0.074,3.2505,3.2505,26.172,26.172,52.734,52.734,-1
10,100,1.789,1.487,0.601,1.339,1.339,0.597,0.450,0.148,0.073,3.1459,3.1296,29.688,29.208,53.516,54.862,-1
10,195,0.628,1.486,0.587,0.505,1.338,0.583,0.123,0.148,0.073,3.2731,3.1091,26.250,29.730,50.000,55.420,-1
10,-1,0.628,1.486,0.587,0.505,1.338,0.583,0.123,0.148,0.073,-1,-1,-1,-1,-1,-1,0.46
11,0,0.628,1.486,0.587,0.505,1.338,0.583,0.123,0.148,0.073,2.9019,2.9019,30.859,30.859,61.328,61.328,-1
11,100,1.501,1.485,0.575,1.339,1.338,0.571,0.162,0.148,0.072,3.0925,3.0274,29.297,30.759,55.469,57.062,-1
11,195,0.615,1.484,0.563,0.504,1.337,0.559,0.111,0.147,0.072,3.4296,3.0127,23.750,31.144,46.250,57.314,-1
11,-1,0.615,1.484,0.563,0.504,1.337,0.559,0.111,0.147,0.072,-1,-1,-1,-1,-1,-1,0.33
12,0,0.615,1.484,0.563,0.504,1.337,0.559,0.111,0.147,0.072,2.9476,2.9476,33.984,33.984,63.281,63.281,-1
12,100,1.464,1.484,0.552,1.336,1.337,0.548,0.127,0.147,0.071,2.8653,2.9385,32.812,32.712,58.984,59.085,-1
12,195,0.624,1.483,0.542,0.504,1.336,0.537,0.120,0.147,0.071,2.8985,2.9332,30.000,32.852,56.250,59.080,-1
12,-1,0.624,1.483,0.542,0.504,1.336,0.537,0.120,0.147,0.071,-1,-1,-1,-1,-1,-1,0.97
13,0,0.624,1.483,0.542,0.504,1.336,0.537,0.120,0.147,0.071,2.8978,2.8978,30.469,30.469,59.375,59.375,-1
13,100,1.459,1.483,0.532,1.336,1.336,0.528,0.123,0.147,0.072,3.0263,2.8567,28.516,34.344,57.812,60.477,-1
13,195,0.660,1.483,0.523,0.530,1.335,0.518,0.130,0.147,0.072,3.1165,2.8523,30.000,34.376,46.250,60.584,-1
13,-1,0.660,1.483,0.523,0.530,1.335,0.518,0.130,0.147,0.072,-1,-1,-1,-1,-1,-1,1.17
14,0,0.660,1.483,0.523,0.530,1.335,0.518,0.130,0.147,0.072,2.6959,2.6959,41.406,41.406,64.062,64.062,-1
14,100,1.470,1.482,0.515,1.347,1.335,0.510,0.122,0.147,0.072,2.8923,2.7773,32.422,35.763,57.422,61.939,-1
14,195,0.655,1.482,0.506,0.506,1.335,0.501,0.150,0.147,0.071,2.7817,2.7856,40.000,35.664,66.250,61.890,-1
14,-1,0.655,1.482,0.506,0.506,1.335,0.501,0.150,0.147,0.071,-1,-1,-1,-1,-1,-1,0.59
15,0,0.655,1.482,0.506,0.506,1.335,0.501,0.150,0.147,0.071,2.7716,2.7716,35.156,35.156,60.156,60.156,-1
15,100,1.469,1.481,0.498,1.338,1.335,0.493,0.130,0.147,0.070,2.6621,2.7123,38.281,36.812,64.453,63.444,-1
15,195,0.632,1.481,0.491,0.502,1.334,0.486,0.130,0.147,0.070,2.9690,2.7037,28.750,36.982,60.000,63.606,-1
15,-1,0.632,1.481,0.491,0.502,1.334,0.486,0.130,0.147,0.070,-1,-1,-1,-1,-1,-1,0.23
16,0,0.632,1.481,0.491,0.502,1.334,0.486,0.130,0.147,0.070,2.6751,2.6751,34.766,34.766,64.062,64.062,-1
16,100,1.468,1.481,0.483,1.344,1.334,0.479,0.124,0.146,0.070,2.9451,2.6543,31.250,38.142,59.766,64.472,-1
16,195,0.631,1.480,0.476,0.509,1.334,0.472,0.121,0.146,0.069,2.8197,2.6536,40.000,38.136,58.750,64.332,-1
16,-1,0.631,1.480,0.476,0.509,1.334,0.472,0.121,0.146,0.069,-1,-1,-1,-1,-1,-1,0.92
17,0,0.631,1.480,0.476,0.509,1.334,0.472,0.121,0.146,0.069,2.6347,2.6347,36.719,36.719,65.234,65.234,-1
17,100,1.459,1.480,0.470,1.339,1.334,0.465,0.120,0.146,0.069,2.5976,2.5725,35.156,39.592,67.969,65.985,-1
17,195,0.634,1.479,0.464,0.511,1.333,0.459,0.123,0.146,0.070,2.3657,2.5844,46.250,39.650,68.750,65.576,-1
17,-1,0.634,1.479,0.464,0.511,1.333,0.459,0.123,0.146,0.070,-1,-1,-1,-1,-1,-1,0.4
18,0,0.634,1.479,0.464,0.511,1.333,0.459,0.123,0.146,0.070,2.2623,2.2623,46.094,46.094,72.266,72.266,-1
18,100,1.462,1.479,0.458,1.341,1.333,0.453,0.121,0.146,0.069,2.4979,2.5336,42.578,40.579,66.797,66.673,-1
18,195,0.639,1.479,0.452,0.511,1.333,0.447,0.128,0.146,0.070,2.8980,2.5428,35.000,40.386,60.000,66.492,-1
18,-1,0.639,1.479,0.452,0.511,1.333,0.447,0.128,0.146,0.070,-1,-1,-1,-1,-1,-1,0.33
19,0,0.639,1.479,0.452,0.511,1.333,0.447,0.128,0.146,0.070,2.3690,2.3690,44.141,44.141,69.922,69.922,-1
19,100,1.471,1.479,0.447,1.337,1.333,0.441,0.134,0.146,0.069,2.5428,2.4707,41.797,41.963,69.531,67.918,-1
19,195,0.628,1.478,0.441,0.504,1.333,0.436,0.124,0.146,0.069,2.4060,2.4841,40.000,41.566,63.750,67.686,-1
19,-1,0.628,1.478,0.441,0.504,1.333,0.436,0.124,0.146,0.069,-1,-1,-1,-1,-1,-1,0.55
20,0,0.628,1.478,0.441,0.504,1.333,0.436,0.124,0.146,0.069,2.4984,2.4984,41.016,41.016,65.234,65.234,-1
20,100,1.461,1.478,0.436,1.339,1.332,0.431,0.122,0.146,0.069,2.5736,2.4261,36.719,42.617,69.922,68.866,-1
20,195,0.657,1.478,0.431,0.528,1.332,0.426,0.129,0.146,0.069,2.6402,2.4250,35.000,42.832,63.750,68.902,-1
20,-1,0.657,1.478,0.431,0.528,1.332,0.426,0.129,0.146,0.069,-1,-1,-1,-1,-1,-1,0.8
21,0,0.657,1.478,0.431,0.528,1.332,0.426,0.129,0.146,0.069,2.5192,2.5192,39.453,39.453,67.578,67.578,-1
21,100,1.467,1.478,0.427,1.342,1.332,0.421,0.125,0.146,0.069,2.3267,2.3951,44.141,43.518,70.312,69.226,-1
21,195,0.706,1.478,0.422,0.545,1.332,0.416,0.161,0.146,0.068,2.4351,2.3979,41.250,43.260,67.500,69.126,-1
21,-1,0.706,1.478,0.422,0.545,1.332,0.416,0.161,0.146,0.068,-1,-1,-1,-1,-1,-1,0.5
22,0,0.706,1.478,0.422,0.545,1.332,0.416,0.161,0.146,0.068,2.1974,2.1974,43.359,43.359,73.438,73.438,-1
22,100,1.484,1.477,0.417,1.340,1.332,0.412,0.143,0.146,0.068,2.4028,2.3465,45.312,44.295,67.578,70.301,-1
22,195,0.620,1.477,0.413,0.500,1.332,0.408,0.120,0.145,0.068,2.2169,2.3490,42.500,44.198,70.000,70.140,-1
22,-1,0.620,1.477,0.413,0.500,1.332,0.408,0.120,0.145,0.068,-1,-1,-1,-1,-1,-1,0.64
23,0,0.620,1.477,0.413,0.500,1.332,0.408,0.120,0.145,0.068,2.4901,2.4901,38.672,38.672,67.188,67.188,-1
23,100,1.466,1.477,0.409,1.340,1.332,0.403,0.126,0.145,0.068,2.2008,2.2873,49.609,45.695,76.172,71.043,-1
