BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
20,100,1.485,1.503,0.447,1.389,1.359,0.446,0.096,0.144,0.113,2.6136,2.4776,41.406,41.480,65.625,67.756,-1
20,195,0.589,1.503,0.442,0.491,1.359,0.441,0.098,0.143,0.112,2.5303,2.4766,43.750,41.610,61.250,67.874,-1
20,-1,0.589,1.503,0.442,0.491,1.359,0.441,0.098,0.143,0.112,-1,-1,-1,-1,-1,-1,0.77
21,0,0.589,1.503,0.442,0.491,1.359,0.441,0.098,0.143,0.112,2.5803,2.5803,38.281,38.281,64.844,64.844,-1
21,100,1.489,1.503,0.437,1.397,1.358,0.436,0.093,0.145,0.114,2.3414,2.4393,44.531,42.261,68.359,68.367,-1
21,195,0.815,1.503,0.432,0.407,1.357,0.432,0.408,0.145,0.115,2.4579,2.4421,47.500,42.268,70.000,68.178,-1
21,-1,0.815,1.503,0.432,0.407,1.357,0.432,0.408,0.145,0.115,-1,-1,-1,-1,-1,-1,0.68
22,0,0.815,1.503,0.432,0.407,1.357,0.432,0.408,0.145,0.115,2.2529,2.2529,45.312,45.312,71.875,71.875,-1
22,100,1.473,1.503,0.428,1.388,1.357,0.427,0.086,0.146,0.115,2.4104,2.3916,42.188,43.456,67.188,69.504,-1
22,195,0.587,1.503,0.423,0.499,1.356,0.423,0.088,0.146,0.115,2.3262,2.3922,38.750,43.520,67.500,69.534,-1
22,-1,0.587,1.503,0.423,0.499,1.356,0.423,0.088,0.146,0.115,-1,-1,-1,-1,-1,-1,0.64
23,0,0.587,1.503,0.423,0.499,1.356,0.423,0.088,0.146,0.115,2.5141,2.5141,41.016,41.016,64.453,64.453,-1
23,100,1.794,1.503,0.419,1.388,1.356,0.419,0.406,0.147,0.116,2.2645,2.3270,48.438,44.570,71.484,70.359,-1
23,195,0.594,1.502,0.415,0.495,1.356,0.415,0.099,0.146,0.115,2.3114,2.3335,37.500,44.456,71.250,70.256,-1
23,-1,0.594,1.502,0.415,0.495,1.356,0.415,0.099,0.146,0.115,-1,-1,-1,-1,-1,-1,0.64
24,0,0.594,1.502,0.415,0.495,1.356,0.415,0.099,0.146,0.115,2.2900,2.2900,47.266,47.266,70.703,70.703,-1
24,100,1.496,1.502,0.411,1.393,1.356,0.411,0.103,0.146,0.115,2.2938,2.3138,46.875,45.108,70.312,70.622,-1
24,195,0.829,1.502,0.407,0.418,1.355,0.407,0.410,0.147,0.116,2.2178,2.3138,45.000,44.844,71.250,70.570,-1
24,-1,0.829,1.502,0.407,0.418,1.355,0.407,0.410,0.147,0.116,-1,-1,-1,-1,-1,-1,0.55
25,0,0.829,1.502,0.407,0.418,1.355,0.407,0.410,0.147,0.116,2.2168,2.2168,46.875,46.875,73.438,73.438,-1
25,100,1.554,1.502,0.403,1.143,1.355,0.403,0.411,0.147,0.116,2.3656,2.2506,42.969,46.121,71.094,71.469,-1
25,195,0.592,1.502,0.400,0.500,1.355,0.400,0.091,0.146,0.115,2.2079,2.2668,55.000,45.682,72.500,71.346,-1
25,-1,0.592,1.502,0.400,0.500,1.355,0.400,0.091,0.146,0.115,-1,-1,-1,-1,-1,-1,0.74
26,0,0.592,1.502,0.400,0.500,1.355,0.400,0.091,0.146,0.115,2.2250,2.2250,44.531,44.531,71.484,71.484,-1
26,100,1.517,1.502,0.396,1.105,1.356,0.396,0.412,0.146,0.115,2.1210,2.2081,50.000,47.362,73.828,72.560,-1
26,195,0.824,1.502,0.393,0.408,1.354,0.393,0.416,0.148,0.117,2.6246,2.2302,40.000,46.938,65.000,72.136,-1
26,-1,0.824,1.502,0.393,0.408,1.354,0.393,0.416,0.148,0.117,-1,-1,-1,-1,-1,-1,0.44
27,0,0.824,1.502,0.393,0.408,1.354,0.393,0.416,0.148,0.117,2.1041,2.1041,48.828,48.828,73.047,73.047,-1
27,100,1.486,1.502,0.389,1.392,1.354,0.390,0.093,0.148,0.117,2.1498,2.1736,45.312,47.892,72.266,72.981,-1
27,195,0.585,1.501,0.386,0.490,1.354,0.387,0.095,0.147,0.116,1.8760,2.1959,61.250,47.464,83.750,72.628,-1
27,-1,0.585,1.501,0.386,0.490,1.354,0.387,0.095,0.147,0.116,-1,-1,-1,-1,-1,-1,0.62
28,0,0.585,1.501,0.386,0.490,1.354,0.387,0.095,0.147,0.116,2.1655,2.1655,46.875,46.875,73.828,73.828,-1
28,100,1.475,1.501,0.383,1.388,1.354,0.383,0.087,0.147,0.116,2.1200,2.1536,52.344,48.252,73.047,73.588,-1
28,195,0.580,1.501,0.380,0.492,1.354,0.380,0.089,0.147,0.116,2.5024,2.1598,46.250,48.090,68.750,73.376,-1
28,-1,0.580,1.501,0.380,0.492,1.354,0.380,0.089,0.147,0.116,-1,-1,-1,-1,-1,-1,0.55
29,0,0.580,1.501,0.380,0.492,1.354,0.380,0.089,0.147,0.116,2.1455,2.1455,46.875,46.875,74.609,74.609,-1
29,100,1.484,1.501,0.377,1.392,1.355,0.377,0.092,0.146,0.115,1.9152,2.1203,50.391,48.925,79.297,73.878,-1
29,195,0.591,1.501,0.374,0.493,1.354,0.374,0.099,0.146,0.116,2.7168,2.1306,36.250,48.900,62.500,73.696,-1
29,-1,0.591,1.501,0.374,0.493,1.354,0.374,0.099,0.146,0.116,-1,-1,-1,-1,-1,-1,0.56
30,0,0.591,1.501,0.374,0.493,1.354,0.374,0.099,0.146,0.116,2.0489,2.0489,51.953,51.953,74.609,74.609,-1
30,100,1.209,1.501,0.371,1.110,1.355,0.372,0.099,0.146,0.115,1.8001,1.8631,53.906,54.900,81.641,78.369,-1
30,195,0.581,1.500,0.369,0.495,1.355,0.369,0.086,0.146,0.115,1.6834,1.8221,61.250,55.842,86.250,78.974,-1
30,-1,0.581,1.500,0.369,0.495,1.355,0.369,0.086,0.146,0.115,-1,-1,-1,-1,-1,-1,0.55
31,0,0.581,1.500,0.369,0.495,1.355,0.369,0.086,0.146,0.115,1.4542,1.4542,67.188,67.188,85.938,85.938,-1
31,100,1.493,1.500,0.366,1.397,1.355,0.366,0.096,0.145,0.114,2.0844,1.7461,51.562,57.832,74.219,80.012,-1
31,195,0.582,1.500,0.364,0.490,1.355,0.363,0.092,0.145,0.114,1.6772,1.7290,60.000,57.948,83.750,80.364,-1
31,-1,0.582,1.500,0.364,0.490,1.355,0.363,0.092,0.145,0.114,-1,-1,-1,-1,-1,-1,0.56
32,0,0.582,1.500,0.364,0.490,1.355,0.363,0.092,0.145,0.114,1.6325,1.6325,61.719,61.719,80.078,80.078,-1
32,100,1.483,1.500,0.361,1.386,1.355,0.361,0.097,0.144,0.114,1.7445,1.6850,60.547,59.244,78.516,80.886,-1
32,195,0.586,1.500,0.359,0.494,1.356,0.358,0.092,0.144,0.113,1.3481,1.6852,66.250,59.106,86.250,80.870,-1
32,-1,0.586,1.500,0.359,0.494,1.356,0.358,0.092,0.144,0.113,-1,-1,-1,-1,-1,-1,0.63
33,0,0.586,1.500,0.359,0.494,1.356,0.358,0.092,0.144,0.113,1.6300,1.6300,60.938,60.938,79.688,79.688,-1
33,100,1.480,1.500,0.356,1.389,1.356,0.356,0.090,0.143,0.113,1.5078,1.6262,62.891,60.226,83.203,81.730,-1
33,195,0.581,1.499,0.354,0.490,1.356,0.353,0.091,0.143,0.112,1.7184,1.6368,56.250,59.978,78.750,81.726,-1
33,-1,0.581,1.499,0.354,0.490,1.356,0.353,0.091,0.143,0.112,-1,-1,-1,-1,-1,-1,0.56
34,0,0.581,1.499,0.354,0.490,1.356,0.353,0.091,0.143,0.112,1.6464,1.6464,57.812,57.812,81.641,81.641,-1
34,100,1.486,1.499,0.352,1.393,1.357,0.351,0.093,0.142,0.112,1.5972,1.6225,58.984,60.361,81.641,81.517,-1
34,195,0.585,1.499,0.350,0.500,1.357,0.349,0.085,0.142,0.112,2.0418,1.6279,50.000,60.100,76.250,81.480,-1
34,-1,0.585,1.499,0.350,0.500,1.357,0.349,0.085,0.142,0.112,-1,-1,-1,-1,-1,-1,0.56
35,0,0.585,1.499,0.350,0.500,1.357,0.349,0.085,0.142,0.112,1.6934,1.6934,59.375,59.375,78.906,78.906,-1
35,100,1.507,1.499,0.347,1.408,1.357,0.346,0.100,0.141,0.111,1.7484,1.6012,58.203,60.756,79.297,82.271,-1
