BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.9228,6.9228,0.000,0.000,0.000,0.000,-1
0,100,1.485,1.479,0.007,1.467,1.461,0.007,0.019,0.018,0.001,4.7771,5.1099,5.469,3.856,18.750,12.202,-1
0,195,25.732,1.612,1.778,25.714,1.594,1.778,0.018,0.018,0.001,4.5302,4.9315,7.500,4.934,20.000,14.972,-1
0,-1,25.732,1.612,1.778,25.714,1.594,1.778,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.34
1,0,25.732,1.612,1.778,25.714,1.594,1.778,0.018,0.018,0.001,4.6708,4.6708,5.859,5.859,21.094,21.094,-1
1,100,1.487,1.570,1.457,1.469,1.552,1.457,0.018,0.018,0.001,4.6859,4.6348,5.469,7.364,19.141,20.328,-1
1,195,0.621,1.547,1.258,0.602,1.529,1.258,0.018,0.018,0.001,4.9128,4.6006,5.000,7.668,13.750,21.158,-1
1,-1,0.621,1.547,1.258,0.602,1.529,1.258,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.22
2,0,0.621,1.547,1.258,0.602,1.529,1.258,0.018,0.018,0.001,4.6059,4.6059,6.641,6.641,19.141,19.141,-1
2,100,1.481,1.536,1.128,1.463,1.518,1.128,0.018,0.018,0.001,4.4924,4.4815,7.031,8.721,26.172,24.080,-1
2,195,0.615,1.527,1.028,0.596,1.509,1.028,0.018,0.018,0.001,4.4828,4.4594,6.250,9.038,23.750,24.594,-1
2,-1,0.615,1.527,1.028,0.596,1.509,1.028,0.018,0.018,0.001,-1,-1,-1,-1,-1,-1,0.11
3,0,0.615,1.527,1.028,0.596,1.509,1.028,0.018,0.018,0.001,4.3751,4.3751,13.281,13.281,25.391,25.391,-1
3,100,1.492,1.522,0.953,1.474,1.503,0.953,0.018,0.018,0.001,4.3745,4.3615,11.328,10.651,28.516,27.239,-1
3,195,0.624,1.516,0.891,0.606,1.498,0.891,0.017,0.018,0.001,4.4009,4.3474,12.500,10.778,18.750,27.434,-1
3,-1,0.624,1.516,0.891,0.606,1.498,0.891,0.017,0.018,0.001,-1,-1,-1,-1,-1,-1,1.23
