BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
19,0,0.673,1.480,0.475,0.491,1.258,0.476,0.181,0.222,0.105,3.8899,3.8899,17.578,17.578,39.453,39.453,-1
19,100,1.546,1.480,0.469,1.306,1.259,0.470,0.240,0.221,0.104,4.0963,4.0436,12.500,14.689,35.938,34.700,-1
19,195,0.756,1.480,0.464,0.583,1.259,0.465,0.173,0.221,0.105,4.0394,4.0447,16.250,14.696,36.250,34.742,-1
19,-1,0.756,1.480,0.464,0.583,1.259,0.465,0.173,0.221,0.105,-1,-1,-1,-1,-1,-1,0.34
20,0,0.756,1.480,0.464,0.583,1.259,0.465,0.173,0.221,0.105,3.9632,3.9632,16.406,16.406,37.891,37.891,-1
20,100,1.498,1.480,0.458,1.063,1.259,0.459,0.435,0.221,0.104,4.0906,4.0126,13.672,15.142,29.688,35.489,-1
20,195,0.659,1.480,0.453,0.497,1.259,0.454,0.162,0.220,0.104,4.1363,4.0098,15.000,15.036,31.250,35.522,-1
20,-1,0.659,1.480,0.453,0.497,1.259,0.454,0.162,0.220,0.104,-1,-1,-1,-1,-1,-1,0.46
21,0,0.659,1.480,0.453,0.497,1.259,0.454,0.162,0.220,0.104,4.0265,4.0265,14.062,14.062,33.984,33.984,-1
21,100,1.525,1.480,0.448,1.307,1.259,0.449,0.218,0.221,0.105,4.0529,3.9872,12.109,15.447,35.547,36.065,-1
21,195,0.696,1.479,0.443,0.523,1.257,0.444,0.173,0.222,0.106,4.0861,3.9785,12.500,15.668,28.750,36.300,-1
21,-1,0.696,1.479,0.443,0.523,1.257,0.444,0.173,0.222,0.106,-1,-1,-1,-1,-1,-1,0.5
22,0,0.696,1.479,0.443,0.523,1.257,0.444,0.173,0.222,0.106,4.0084,4.0084,13.281,13.281,35.547,35.547,-1
22,100,1.434,1.479,0.439,1.284,1.258,0.440,0.150,0.222,0.105,4.0110,3.9562,13.672,16.000,37.500,36.904,-1
