BEGIN-TRAINING
World-Size,2
Num-DLWorkers,10
Batch-Size,256
Epoch,itr,BT(s),avg:BT(s),std:BT(s),NT(s),avg:NT(s),std:NT(s),DT(s),avg:DT(s),std:DT(s),Loss,avg:Loss,Prec@1,avg:Prec@1,Prec@5,avg:Prec@5,val
6,-1,0.880,1.493,0.685,0.451,1.257,0.682,0.429,0.235,0.117,-1,-1,-1,-1,-1,-1,0.93
7,0,0.880,1.493,0.685,0.451,1.257,0.682,0.429,0.235,0.117,3.8011,3.8011,16.406,16.406,41.406,41.406,-1
7,100,1.482,1.492,0.663,1.308,1.257,0.660,0.174,0.235,0.117,3.9030,3.8010,19.141,17.663,37.500,40.335,-1
7,195,0.620,1.490,0.642,0.487,1.255,0.640,0.133,0.235,0.117,3.4274,3.7787,31.250,18.066,47.500,40.732,-1
7,-1,0.620,1.490,0.642,0.487,1.255,0.640,0.133,0.235,0.117,-1,-1,-1,-1,-1,-1,0.27
8,0,0.620,1.490,0.642,0.487,1.255,0.640,0.133,0.235,0.117,3.7335,3.7335,19.922,19.922,42.578,42.578,-1
8,100,1.442,1.489,0.624,1.271,1.255,0.621,0.171,0.234,0.116,3.7670,3.7006,18.750,19.481,41.016,42.690,-1
8,195,0.723,1.487,0.607,0.504,1.255,0.604,0.219,0.232,0.115,3.4113,3.6781,21.250,19.704,56.250,43.130,-1
8,-1,0.723,1.487,0.607,0.504,1.255,0.604,0.219,0.232,0.115,-1,-1,-1,-1,-1,-1,0.31
9,0,0.723,1.487,0.607,0.504,1.255,0.604,0.219,0.232,0.115,3.5772,3.5772,19.141,19.141,46.094,46.094,-1
9,100,1.466,1.487,0.591,1.293,1.254,0.589,0.173,0.233,0.116,3.7854,3.5865,17.969,20.664,39.453,44.980,-1
9,195,0.659,1.485,0.577,0.506,1.253,0.574,0.153,0.232,0.116,3.8898,3.5601,12.500,21.384,37.500,45.582,-1
9,-1,0.659,1.485,0.577,0.506,1.253,0.574,0.153,0.232,0.116,-1,-1,-1,-1,-1,-1,0.15
10,0,0.659,1.485,0.577,0.506,1.253,0.574,0.153,0.232,0.116,3.5754,3.5754,21.875,21.875,48.438,48.438,-1
10,100,1.269,1.485,0.564,1.119,1.251,0.561,0.150,0.234,0.116,3.4822,3.4773,23.828,22.869,46.484,47.683,-1
10,195,0.818,1.485,0.552,0.628,1.252,0.549,0.190,0.233,0.116,3.7248,3.4617,18.750,23.252,40.000,47.822,-1
10,-1,0.818,1.485,0.552,0.628,1.252,0.549,0.190,0.233,0.116,-1,-1,-1,-1,-1,-1,0.41
11,0,0.818,1.485,0.552,0.628,1.252,0.549,0.190,0.233,0.116,3.4615,3.4615,22.656,22.656,49.219,49.219,-1
11,100,1.447,1.484,0.540,1.279,1.252,0.537,0.168,0.232,0.115,3.4570,3.3573,25.781,24.981,46.484,50.155,-1
11,195,0.823,1.484,0.529,0.430,1.250,0.526,0.393,0.234,0.116,3.3131,3.3572,22.500,24.994,53.750,50.138,-1
11,-1,0.823,1.484,0.529,0.430,1.250,0.526,0.393,0.234,0.116,-1,-1,-1,-1,-1,-1,0.3
12,0,0.823,1.484,0.529,0.430,1.250,0.526,0.393,0.234,0.116,3.2253,3.2253,25.391,25.391,55.469,55.469,-1
12,100,1.786,1.483,0.519,1.299,1.251,0.516,0.487,0.232,0.116,3.1605,3.2894,28.906,25.580,55.469,51.412,-1
12,195,0.736,1.482,0.509,0.539,1.251,0.506,0.197,0.231,0.115,3.3716,3.2716,22.500,26.234,55.000,51.794,-1
12,-1,0.736,1.482,0.509,0.539,1.251,0.506,0.197,0.231,0.115,-1,-1,-1,-1,-1,-1,0.51
13,0,0.736,1.482,0.509,0.539,1.251,0.506,0.197,0.231,0.115,3.3577,3.3577,24.219,24.219,50.781,50.781,-1
13,100,1.516,1.482,0.501,1.085,1.251,0.498,0.430,0.231,0.115,3.2705,3.1835,27.344,27.672,53.906,53.782,-1
13,195,0.729,1.482,0.492,0.568,1.251,0.489,0.161,0.231,0.115,3.0798,3.1836,30.000,27.750,56.250,53.698,-1
13,-1,0.729,1.482,0.492,0.568,1.251,0.489,0.161,0.231,0.115,-1,-1,-1,-1,-1,-1,1.04
14,0,0.729,1.482,0.492,0.568,1.251,0.489,0.161,0.231,0.115,3.0064,3.0064,30.859,30.859,54.688,54.688,-1
14,100,1.466,1.482,0.484,1.294,1.250,0.481,0.172,0.231,0.115,3.3127,3.1077,26.172,29.579,50.000,55.152,-1
14,195,0.926,1.481,0.476,0.468,1.249,0.473,0.458,0.232,0.116,3.0477,3.1186,28.750,29.338,60.000,55.040,-1
14,-1,0.926,1.481,0.476,0.468,1.249,0.473,0.458,0.232,0.116,-1,-1,-1,-1,-1,-1,0.37
15,0,0.926,1.481,0.476,0.468,1.249,0.473,0.458,0.232,0.116,3.0920,3.0920,28.516,28.516,53.906,53.906,-1
15,100,1.451,1.481,0.469,1.276,1.250,0.466,0.175,0.231,0.115,3.0896,3.0515,34.375,30.693,58.984,56.625,-1
15,195,0.671,1.480,0.462,0.501,1.250,0.459,0.170,0.231,0.115,3.1250,3.0412,33.750,30.810,60.000,56.626,-1
15,-1,0.671,1.480,0.462,0.501,1.250,0.459,0.170,0.231,0.115,-1,-1,-1,-1,-1,-1,0.33
16,0,0.671,1.480,0.462,0.501,1.250,0.459,0.170,0.231,0.115,2.9614,2.9614,31.250,31.250,56.641,56.641,-1
16,100,1.461,1.480,0.455,1.311,1.249,0.453,0.150,0.231,0.115,3.1123,2.9966,31.250,31.710,53.906,57.561,-1
16,195,0.691,1.480,0.449,0.509,1.249,0.446,0.182,0.231,0.115,2.9118,2.9683,32.500,32.110,61.250,58.228,-1
16,-1,0.691,1.480,0.449,0.509,1.249,0.446,0.182,0.231,0.115,-1,-1,-1,-1,-1,-1,1.07
17,0,0.691,1.480,0.449,0.509,1.249,0.446,0.182,0.231,0.115,2.8419,2.8419,33.984,33.984,60.156,60.156,-1
17,100,1.424,1.480,0.443,1.284,1.249,0.440,0.140,0.231,0.115,3.0886,2.9130,29.297,32.836,52.344,59.077,-1
17,195,0.823,1.480,0.437,0.402,1.247,0.435,0.421,0.233,0.117,2.9075,2.9025,36.250,32.910,63.750,59.568,-1
17,-1,0.823,1.480,0.437,0.402,1.247,0.435,0.421,0.233,0.117,-1,-1,-1,-1,-1,-1,0.36
18,0,0.823,1.480,0.437,0.402,1.247,0.435,0.421,0.233,0.117,3.0340,3.0340,30.078,30.078,58.203,58.203,-1
18,100,1.468,1.480,0.432,1.321,1.247,0.429,0.147,0.233,0.116,2.6198,2.8576,35.547,33.826,65.234,60.415,-1
18,195,0.817,1.479,0.426,0.422,1.248,0.424,0.395,0.232,0.116,2.9391,2.8418,38.750,34.430,60.000,60.666,-1
18,-1,0.817,1.479,0.426,0.422,1.248,0.424,0.395,0.232,0.116,-1,-1,-1,-1,-1,-1,0.39
19,0,0.817,1.479,0.426,0.422,1.248,0.424,0.395,0.232,0.116,2.8246,2.8246,33.203,33.203,61.719,61.719,-1
19,100,1.236,1.479,0.422,1.088,1.247,0.419,0.148,0.232,0.116,2.6048,2.7665,36.328,35.965,65.234,62.252,-1
19,195,0.707,1.479,0.417,0.500,1.248,0.414,0.207,0.231,0.116,2.6821,2.7808,41.250,35.682,62.500,62.054,-1
19,-1,0.707,1.479,0.417,0.500,1.248,0.414,0.207,0.231,0.116,-1,-1,-1,-1,-1,-1,0.49
20,0,0.707,1.479,0.417,0.500,1.248,0.414,0.207,0.231,0.116,2.8451,2.8451,34.766,34.766,64.453,64.453,-1
20,100,1.452,1.479,0.412,1.285,1.248,0.409,0.167,0.231,0.116,2.6339,2.7244,37.891,36.734,63.672,63.119,-1
20,195,0.688,1.479,0.407,0.509,1.248,0.404,0.179,0.231,0.116,3.2653,2.7351,27.500,36.456,55.000,62.908,-1
20,-1,0.688,1.479,0.407,0.509,1.248,0.404,0.179,0.231,0.116,-1,-1,-1,-1,-1,-1,0.99
21,0,0.688,1.479,0.407,0.509,1.248,0.404,0.179,0.231,0.116,2.9193,2.9193,32.812,32.812,59.375,59.375,-1
21,100,1.483,1.479,0.403,1.310,1.248,0.400,0.173,0.231,0.115,2.4917,2.6834,40.234,37.461,69.531,63.981,-1
21,195,0.662,1.478,0.399,0.492,1.247,0.396,0.170,0.231,0.115,2.8074,2.6763,36.250,37.684,62.500,64.010,-1
21,-1,0.662,1.478,0.399,0.492,1.247,0.396,0.170,0.231,0.115,-1,-1,-1,-1,-1,-1,0.67
22,0,0.662,1.478,0.399,0.492,1.247,0.396,0.170,0.231,0.115,2.5941,2.5941,38.672,38.672,64.062,64.062,-1
22,100,1.434,1.478,0.395,1.273,1.247,0.392,0.161,0.231,0.115,2.9462,2.6138,33.984,38.838,61.719,65.037,-1
22,195,0.647,1.478,0.391,0.508,1.247,0.388,0.139,0.231,0.116,2.9295,2.6271,32.500,38.628,62.500,64.566,-1
22,-1,0.647,1.478,0.391,0.508,1.247,0.388,0.139,0.231,0.116,-1,-1,-1,-1,-1,-1,0.59
23,0,0.647,1.478,0.391,0.508,1.247,0.388,0.139,0.231,0.116,2.5771,2.5771,39.844,39.844,66.406,66.406,-1
23,100,1.431,1.478,0.387,1.279,1.246,0.384,0.152,0.232,0.116,2.5044,2.5935,37.891,39.078,67.969,65.517,-1
23,195,0.655,1.478,0.384,0.500,1.246,0.381,0.155,0.232,0.116,2.3213,2.5911,51.250,39.254,71.250,65.540,-1
23,-1,0.655,1.478,0.384,0.500,1.246,0.381,0.155,0.232,0.116,-1,-1,-1,-1,-1,-1,0.56
24,0,0.655,1.478,0.384,0.500,1.246,0.381,0.155,0.232,0.116,2.5793,2.5793,37.891,37.891,67.188,67.188,-1
24,100,1.576,1.478,0.380,1.117,1.245,0.377,0.460,0.232,0.117,2.6315,2.5327,41.406,40.463,65.625,66.808,-1
24,195,1.055,1.478,0.377,0.581,1.244,0.374,0.473,0.234,0.117,2.4370,2.5428,45.000,40.476,71.250,66.320,-1
24,-1,1.055,1.478,0.377,0.581,1.244,0.374,0.473,0.234,0.117,-1,-1,-1,-1,-1,-1,0.66
25,0,1.055,1.478,0.377,0.581,1.244,0.374,0.473,0.234,0.117,2.2868,2.2868,44.141,44.141,70.703,70.703,-1
25,100,1.446,1.478,0.374,1.277,1.244,0.370,0.169,0.233,0.117,2.3742,2.5002,40.625,41.228,68.750,67.129,-1
25,195,0.682,1.477,0.371,0.506,1.244,0.367,0.176,0.233,0.117,2.1675,2.4972,38.750,41.364,73.750,67.180,-1
25,-1,0.682,1.477,0.371,0.506,1.244,0.367,0.176,0.233,0.117,-1,-1,-1,-1,-1,-1,0.56
26,0,0.682,1.477,0.371,0.506,1.244,0.367,0.176,0.233,0.117,2.4846,2.4846,40.234,40.234,68.359,68.359,-1
26,100,1.474,1.477,0.368,1.300,1.244,0.364,0.174,0.233,0.117,2.3892,2.4368,46.094,42.350,68.750,68.522,-1
26,195,0.667,1.477,0.365,0.503,1.244,0.361,0.164,0.233,0.117,2.5068,2.4530,37.500,42.084,66.250,68.134,-1
26,-1,0.667,1.477,0.365,0.503,1.244,0.361,0.164,0.233,0.117,-1,-1,-1,-1,-1,-1,0.69
27,0,0.667,1.477,0.365,0.503,1.244,0.361,0.164,0.233,0.117,2.2938,2.2938,44.922,44.922,70.312,70.312,-1
27,100,1.444,1.477,0.362,1.292,1.244,0.358,0.152,0.233,0.117,2.4595,2.4105,39.453,43.004,68.359,68.591,-1
27,195,0.876,1.477,0.359,0.443,1.243,0.355,0.433,0.234,0.117,1.9974,2.4140,48.750,42.810,76.250,68.652,-1
27,-1,0.876,1.477,0.359,0.443,1.243,0.355,0.433,0.234,0.117,-1,-1,-1,-1,-1,-1,0.64
28,0,0.876,1.477,0.359,0.443,1.243,0.355,0.433,0.234,0.117,2.3448,2.3448,45.703,45.703,70.312,70.312,-1
28,100,1.226,1.477,0.357,1.064,1.243,0.352,0.161,0.234,0.117,2.5258,2.3510,46.094,43.885,63.672,69.964,-1
28,195,0.647,1.477,0.354,0.493,1.243,0.350,0.154,0.234,0.117,2.6920,2.3617,37.500,43.802,62.500,69.922,-1
28,-1,0.647,1.477,0.354,0.493,1.243,0.350,0.154,0.234,0.117,-1,-1,-1,-1,-1,-1,0.57
29,0,0.647,1.477,0.354,0.493,1.243,0.350,0.154,0.234,0.117,2.2811,2.2811,47.656,47.656,74.219,74.219,-1
29,100,1.524,1.476,0.352,1.056,1.243,0.347,0.468,0.234,0.117,2.2322,2.3322,48.828,44.632,69.141,70.378,-1
29,195,0.707,1.476,0.349,0.528,1.243,0.344,0.178,0.233,0.117,2.5719,2.3433,45.000,44.582,62.500,70.016,-1
29,-1,0.707,1.476,0.349,0.528,1.243,0.344,0.178,0.233,0.117,-1,-1,-1,-1,-1,-1,0.57
30,0,0.707,1.476,0.349,0.528,1.243,0.344,0.178,0.233,0.117,2.4872,2.4872,39.453,39.453,65.625,65.625,-1
30,100,1.437,1.476,0.347,1.284,1.244,0.342,0.153,0.233,0.117,2.1775,2.1310,45.703,48.836,74.219,73.917,-1
30,195,0.684,1.476,0.344,0.517,1.244,0.339,0.167,0.232,0.116,2.2761,2.0954,43.750,49.750,70.000,74.452,-1
30,-1,0.684,1.476,0.344,0.517,1.244,0.339,0.167,0.232,0.116,-1,-1,-1,-1,-1,-1,0.54
31,0,0.684,1.476,0.344,0.517,1.244,0.339,0.167,0.232,0.116,1.8773,1.8773,56.250,56.250,78.906,78.906,-1
31,100,1.484,1.476,0.342,1.296,1.244,0.337,0.189,0.232,0.116,2.3412,2.0143,41.406,51.648,71.875,75.901,-1
31,195,0.672,1.476,0.340,0.500,1.244,0.334,0.173,0.232,0.116,2.1978,2.0117,50.000,51.736,72.500,75.846,-1
31,-1,0.672,1.476,0.340,0.500,1.244,0.334,0.173,0.232,0.116,-1,-1,-1,-1,-1,-1,0.59
32,0,0.672,1.476,0.340,0.500,1.244,0.334,0.173,0.232,0.116,2.0173,2.0173,51.562,51.562,74.609,74.609,-1
32,100,1.457,1.476,0.338,1.281,1.244,0.332,0.175,0.232,0.116,1.8977,1.9888,57.422,52.471,78.516,76.048,-1
32,195,0.725,1.475,0.336,0.530,1.244,0.329,0.195,0.231,0.115,2.3476,1.9863,41.250,52.116,71.250,76.258,-1
32,-1,0.725,1.475,0.336,0.530,1.244,0.329,0.195,0.231,0.115,-1,-1,-1,-1,-1,-1,0.57
33,0,0.725,1.475,0.336,0.530,1.244,0.329,0.195,0.231,0.115,1.8249,1.8249,55.078,55.078,76.562,76.562,-1
33,100,1.455,1.475,0.333,1.278,1.244,0.327,0.177,0.231,0.115,1.8674,1.9752,52.344,52.456,81.641,76.435,-1
33,195,0.661,1.475,0.331,0.486,1.244,0.325,0.175,0.231,0.115,2.4184,1.9666,36.250,52.556,66.250,76.480,-1
33,-1,0.661,1.475,0.331,0.486,1.244,0.325,0.175,0.231,0.115,-1,-1,-1,-1,-1,-1,0.58
34,0,0.661,1.475,0.331,0.486,1.244,0.325,0.175,0.231,0.115,2.0169,2.0169,50.391,50.391,74.219,74.219,-1
34,100,1.489,1.475,0.329,1.058,1.244,0.323,0.431,0.231,0.115,1.9246,1.9472,55.469,52.943,78.516,77.000,-1
34,195,0.695,1.475,0.327,0.523,1.244,0.321,0.172,0.231,0.115,2.3815,1.9395,43.750,53.100,71.250,77.002,-1
34,-1,0.695,1.475,0.327,0.523,1.244,0.321,0.172,0.231,0.115,-1,-1,-1,-1,-1,-1,0.52
35,0,0.695,1.475,0.327,0.523,1.244,0.321,0.172,0.231,0.115,1.8915,1.8915,54.297,54.297,76.953,76.953,-1
35,100,1.771,1.475,0.326,1.275,1.244,0.319,0.496,0.231,0.115,1.9230,1.9284,54.688,53.195,78.516,76.934,-1
35,195,0.621,1.474,0.324,0.446,1.244,0.317,0.175,0.230,0.115,1.9697,1.9302,52.500,53.268,78.750,77.038,-1
35,-1,0.621,1.474,0.324,0.446,1.244,0.317,0.175,0.230,0.115,-1,-1,-1,-1,-1,-1,0.57
36,0,0.621,1.474,0.324,0.446,1.244,0.317,0.175,0.230,0.115,1.9032,1.9032,55.078,55.078,76.172,76.172,-1
36,100,1.452,1.474,0.322,1.282,1.244,0.315,0.170,0.230,0.114,1.7889,1.9075,59.375,53.790,77.344,77.464,-1
36,195,0.699,1.474,0.320,0.533,1.244,0.313,0.167,0.230,0.114,1.9158,1.8989,53.750,54.008,78.750,77.666,-1
36,-1,0.699,1.474,0.320,0.533,1.244,0.313,0.167,0.230,0.114,-1,-1,-1,-1,-1,-1,0.53
37,0,0.699,1.474,0.320,0.533,1.244,0.313,0.167,0.230,0.114,1.8494,1.8494,55.078,55.078,75.781,75.781,-1
37,100,1.455,1.474,0.319,1.283,1.244,0.311,0.173,0.230,0.114,1.9803,1.8770,54.688,54.305,73.047,78.353,-1
37,195,0.779,1.474,0.317,0.603,1.245,0.309,0.176,0.229,0.114,1.9256,1.8894,50.000,53.964,76.250,77.936,-1
37,-1,0.779,1.474,0.317,0.603,1.245,0.309,0.176,0.229,0.114,-1,-1,-1,-1,-1,-1,0.56
38,0,0.779,1.474,0.317,0.603,1.245,0.309,0.176,0.229,0.114,1.9429,1.9429,55.078,55.078,75.781,75.781,-1
38,100,1.480,1.474,0.315,1.295,1.245,0.307,0.185,0.229,0.114,1.8583,1.8866,53.516,54.022,75.781,77.626,-1
38,195,0.708,1.474,0.313,0.528,1.245,0.306,0.179,0.229,0.113,2.3738,1.8968,46.250,54.034,73.750,77.460,-1
38,-1,0.708,1.474,0.313,0.528,1.245,0.306,0.179,0.229,0.113,-1,-1,-1,-1,-1,-1,0.57
39,0,0.708,1.474,0.313,0.528,1.245,0.306,0.179,0.229,0.113,1.7125,1.7125,55.859,55.859,80.469,80.469,-1
39,100,1.446,1.474,0.312,1.276,1.245,0.304,0.170,0.228,0.113,1.8084,1.8632,55.469,54.742,80.469,78.082,-1
39,195,0.736,1.473,0.310,0.541,1.245,0.302,0.196,0.228,0.113,2.0145,1.8740,50.000,54.606,77.500,77.996,-1
39,-1,0.736,1.473,0.310,0.541,1.245,0.302,0.196,0.228,0.113,-1,-1,-1,-1,-1,-1,0.59
40,0,0.736,1.473,0.310,0.541,1.245,0.302,0.196,0.228,0.113,1.7147,1.7147,58.984,58.984,78.906,78.906,-1
40,100,1.472,1.473,0.309,1.292,1.245,0.300,0.179,0.228,0.113,1.7467,1.8430,57.031,55.105,78.906,78.489,-1
40,195,0.785,1.473,0.307,0.590,1.245,0.299,0.195,0.228,0.113,2.1584,1.8469,43.750,55.158,70.000,78.344,-1
40,-1,0.785,1.473,0.307,0.590,1.245,0.299,0.195,0.228,0.113,-1,-1,-1,-1,-1,-1,0.61
41,0,0.785,1.473,0.307,0.590,1.245,0.299,0.195,0.228,0.113,1.7444,1.7444,54.297,54.297,81.250,81.250,-1
41,100,1.217,1.473,0.306,1.028,1.245,0.297,0.189,0.228,0.113,1.7614,1.8395,60.156,55.028,80.859,78.670,-1
41,195,0.708,1.473,0.304,0.536,1.245,0.295,0.172,0.227,0.112,1.9422,1.8404,55.000,55.230,76.250,78.654,-1
41,-1,0.708,1.473,0.304,0.536,1.245,0.295,0.172,0.227,0.112,-1,-1,-1,-1,-1,-1,0.52
42,0,0.708,1.473,0.304,0.536,1.245,0.295,0.172,0.227,0.112,1.5842,1.5842,65.625,65.625,82.422,82.422,-1
42,100,1.498,1.473,0.303,1.309,1.246,0.294,0.188,0.227,0.112,1.6992,1.8411,57.031,55.418,84.375,78.659,-1
42,195,0.666,1.473,0.301,0.495,1.245,0.292,0.171,0.227,0.112,2.0682,1.8430,46.250,55.298,80.000,78.526,-1
42,-1,0.666,1.473,0.301,0.495,1.245,0.292,0.171,0.227,0.112,-1,-1,-1,-1,-1,-1,0.5
43,0,0.666,1.473,0.301,0.495,1.245,0.292,0.171,0.227,0.112,1.7442,1.7442,54.297,54.297,79.297,79.297,-1
43,100,1.453,1.473,0.300,1.277,1.245,0.291,0.177,0.227,0.112,1.7061,1.8185,57.031,55.438,80.859,78.949,-1
43,195,0.694,1.473,0.299,0.517,1.246,0.290,0.176,0.227,0.112,1.7796,1.8226,58.750,55.424,81.250,78.790,-1
43,-1,0.694,1.473,0.299,0.517,1.246,0.290,0.176,0.227,0.112,-1,-1,-1,-1,-1,-1,0.49
44,0,0.694,1.473,0.299,0.517,1.246,0.290,0.176,0.227,0.112,1.9411,1.9411,54.688,54.688,73.438,73.438,-1
44,100,1.468,1.473,0.298,1.290,1.246,0.288,0.178,0.227,0.112,2.0565,1.8293,46.875,55.380,75.000,78.500,-1
44,195,0.729,1.472,0.296,0.538,1.246,0.287,0.191,0.227,0.112,1.8487,1.8205,55.000,55.660,81.250,78.688,-1
44,-1,0.729,1.472,0.296,0.538,1.246,0.287,0.191,0.227,0.112,-1,-1,-1,-1,-1,-1,0.56
45,0,0.729,1.472,0.296,0.538,1.246,0.287,0.191,0.227,0.112,1.8621,1.8621,55.078,55.078,76.172,76.172,-1
45,100,1.482,1.473,0.295,1.290,1.246,0.285,0.192,0.227,0.112,1.7902,1.7868,58.594,56.571,80.859,79.363,-1
45,195,0.698,1.472,0.294,0.518,1.246,0.284,0.179,0.227,0.112,2.0432,1.7957,51.250,55.984,76.250,79.128,-1
45,-1,0.698,1.472,0.294,0.518,1.246,0.284,0.179,0.227,0.112,-1,-1,-1,-1,-1,-1,0.51
46,0,0.698,1.472,0.294,0.518,1.246,0.284,0.179,0.227,0.112,1.9028,1.9028,54.297,54.297,78.125,78.125,-1
46,100,1.448,1.472,0.293,1.279,1.246,0.283,0.170,0.227,0.112,1.7533,1.7623,58.203,56.846,81.641,79.958,-1
46,195,0.686,1.472,0.291,0.509,1.246,0.281,0.177,0.227,0.112,1.9636,1.7831,57.500,56.400,77.500,79.384,-1
46,-1,0.686,1.472,0.291,0.509,1.246,0.281,0.177,0.227,0.112,-1,-1,-1,-1,-1,-1,0.62
47,0,0.686,1.472,0.291,0.509,1.246,0.281,0.177,0.227,0.112,1.7471,1.7471,58.984,58.984,82.422,82.422,-1
47,100,1.478,1.472,0.290,1.306,1.246,0.280,0.172,0.226,0.112,1.8582,1.7790,53.125,56.470,78.125,79.413,-1
47,195,0.742,1.472,0.289,0.571,1.246,0.279,0.171,0.226,0.111,1.7572,1.7789,56.250,56.664,78.750,79.454,-1
47,-1,0.742,1.472,0.289,0.571,1.246,0.279,0.171,0.226,0.111,-1,-1,-1,-1,-1,-1,0.5
48,0,0.742,1.472,0.289,0.571,1.246,0.279,0.171,0.226,0.111,1.7161,1.7161,59.766,59.766,80.469,80.469,-1
48,100,1.454,1.472,0.288,1.303,1.246,0.277,0.152,0.226,0.112,1.7857,1.7705,51.562,56.536,80.859,79.788,-1
